"material_entity_id","material_entity_type","preparations","dispositions","institution_code","institution_id","collection_code","collection_id","owner_institution_code","catalog_number","recorder_by","recorder_by_id","associated_references","associated_secuences","other_catalog_numbers"
"a7e28025f028d21556d38b246324d0bd","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","28-AGS-28","Anastasio Morales Esparza","","","",""
"a7e6ca914e466239fca07c5b58a18cf6","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9641-JAL-729","L Ordaz","","","",""
"a7ec8520563dff447068f5802d627f0b","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","629-CHIS-395","Rafael Ortega Paczka","","","",""
"a7f2edb2d569e05f9b424e6635a036d4","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1263-CHIH-328","","","","",""
"a7f5e2e6117a708377a6adb459fe1a0d","PreservedSpecimen","Germoplasma en conservación","","CIMMYT","","CIMMYT","","","10329-T.spp-7161-1","","","","",""
"a7f72ce8ec2352c26e6161b185f920c0","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1219-CHIH-284","","","","",""
"a7f749ba8a42ae740da7744cbea0c9db","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1218-1","Hugo Perales Rivera","","","",""
"a7f9819d283000ba2d8a664734bf073f","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2126-GRO-52","Efraím Hernández-Xolocotzi Guzmán","","","",""
"a7fb6aafed94ce8f29d285c8ab96c590","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3961-MEX-560","Raymundo Acosta Sánchez","","","",""
"a8005ff80324880ee9df99639f401f8f","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2000-0359-3","Hugo Perales Rivera","","","",""
"a8022b98c1f19a2faad3fc873ad0f9f2","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","733-CHIS-498","Rafael Ortega Paczka","","","",""
"a804e92e80b8655fa8e6a416b49a0107","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","5938-PUE-167","Hermilo Hugo Ángeles Arrieta","","","",""
"a806699402ef71542b33b9844b529c3a","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2016-GTO-287","José Ron Parra","","","",""
"a80b84e88aaa7bcec881ad81884a0990","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0106-2","Hugo Perales Rivera","","","",""
"a813e95c277a3c055d017c8e9b708a75","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","5621-OAX-417","","","","",""
"a8157fd294ceeaa8f36855a5b915a5bd","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0331-1","Hugo Perales Rivera","","","",""
"a81f37cdd014389e18473bb554abb739","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9980-OAX-572","Bruce Benz","","","",""
"a81f8a813e8292425fbb8477fc404556","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6235-PUE-475","","","","",""
"a824bc13736f02840701675c1bc3da18","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","5421-OAX-217","","","","",""
"a829afc56e7aa49d44d92955d0b2eadd","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7039-SLP-187","","","","",""
"a82b0b3bac3b714dd2de7cfe06f4bea1","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4378-MICH-250","","","","",""
"a833a94aba5dc049d074a9bead8497de","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","8505-YUC-9A","","","","",""
"a834732730ca22c31272b4956aae5354","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9864-ZAC-281","Ricardo José Zapata Altamirano","","","",""
"a839712737f8831e7df0bb802bcded97","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2905-JAL-196B","Efraím Hernández-Xolocotzi Guzmán","","","",""
"a83c2411129be96d492be9151ecd4562","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2384-GRO-305","Enrique Romo Calderón","","","",""
"a83d350e7b16323e895d5548cb3c4ecb","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","5272-OAX-72","Efraím Hernández-Xolocotzi Guzmán","","","",""
"a83dbb40cecdda767230e9aa0a22236b","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2611-HGO-150","Agustín López Herrera","","","",""
"a8447111cbc9122da620bef442c31712","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","10401-CHIH-392","Enrique Díaz Solís; Venancio Solano Romero","","","",""
"a8491948b43a79e45a83f50ef689d7f0","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4999-NAY-255","Efraím Hernández-Xolocotzi Guzmán","","","",""
"a84adda18800457961a83e9f5ac9b434","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1579-1","Hugo Perales Rivera","","","",""
"a84ce89a59746727e40d98604109da06","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7105-SIN-47","Efraím Hernández-Xolocotzi Guzmán","","","",""
"a84d7ddd2da307579d531f512970b8dc","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","8399-VER-554","Víctor Manuel Salas Téllez","","","",""
"a85014d207455c7526daca0b2ba8f511","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","5944-PUE-173","Hermilo Hugo Ángeles Arrieta","","","",""
"a850814e6d24db24a46bbde2d98bffc0","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","8770-ZAC-26","Anastasio Morales Esparza","","","",""
"a85aea119501f43fdbc36d5ee06e99a8","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1948-GTO-217","José Ron Parra","","","",""
"a85cc3bb0078bb5673c8ba6dc24697f0","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1610-1","Hugo Perales Rivera","","","",""
"a85efd6575e7ac5bb2cd486f3c66b667","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","11179-OAX-1008","Flavio Aragón Cuevas; Fabián; Simón Méndez","","","",""
"a862d64ab6640e1fc0f0450818473003","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2380-GRO-301","Enrique Romo Calderón","","","",""
"a8667c627105b6a28e347d7e3706d596","PreservedSpecimen","Germoplasma en conservación","","CIMMYT","","CIMMYT","","","10294-T.spp-1819-39","","","","",""
"a866b5d090459612707646bc29054a0b","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4302-MICH-174","Rogelio del Toro Stodelly","","","",""
"a866f56615ca870bff74a18afb36a09e","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1530-1","Hugo Perales Rivera","","","",""
"a867dadda76286fb3b79c5861f15b9b4","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","5604-OAX-400","","","","",""
"a868de9693c9b739ba7aa77477d57aae","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1570-DGO-110","Efraím Hernández-Xolocotzi Guzmán","","","",""
"a869edfbf66b43c9006c3d9071c399b0","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1034-CHIH-99","Efraím Hernández-Xolocotzi Guzmán","","","",""
"a86f3224b976a480ed68417c60a51fe3","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","5959-PUE-188","Hermilo Hugo Ángeles Arrieta","","","",""
"a87810884b6c4a75ff6511cfb9eab573","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1261-CHIH-326","","","","",""
"a87cd3d26a911bbca71b8862b37e8396","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6325-PUE-565","Abel Muñoz Orozco; Manuel Livera Muñoz; Agustín López Herrera; Carlos Aguirre González; Víctor Arturo González Hernández; José Luis Arellano Vázquez; C Sánchez; Mauro Balderas Muñoz","","","",""
"a88008c59e1dbe6887d0882dd6aa8da6","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1315-1","Hugo Perales Rivera","","","",""
"a881778393c4621fd9979fab09d638d6","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3632-MEX-232","Miguel Pedrizco Ramírez","","","",""
"a88a50cf9b7d340f8607e839ed6f95d3","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9766-GTO-438","","","","",""
"a88e70a12509259f4e1f2b662d0ca1a2","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3224-JAL-509","Héctor López Neria","","","",""
"a88f15a29763d7c150d0d889067e5737","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6706-QRO-101","Alfredo Obregón Zepeda","","","",""
"a890ddb3ad5d11a1a3bf33e86f75b349","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","763-CHIS-528","Rafael Ortega Paczka","","","",""
"a8a127d0c724e43695c17e3851d330a7","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1461-DGO-2","Efraím Hernández-Xolocotzi Guzmán","","","",""
"a8a2eede469ff6d190ea5fd03213ac9c","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6315-PUE-555","Abel Muñoz Orozco; Manuel Livera Muñoz; Agustín López Herrera; Carlos Aguirre González; Víctor Arturo González Hernández; José Luis Arellano Vázquez; C Sánchez; Mauro Balderas Muñoz","","","",""
"a8a31ad53a3fcb3275f8c2bf271aceeb","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","10455-CHIH-446","Enrique Díaz Solís; Venancio Solano Romero","","","",""
"a8abb092a3a89fe8e205c524c70af9e0","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","5952-PUE-181","Hermilo Hugo Ángeles Arrieta","","","",""
"a8b19c50b3645d20ce5c3c252772e5cf","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9723-GTO-395","","","","",""
"a8b5ab1480e70e8efaa9ea54c07ecaba","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2000-0201-2","Hugo Perales Rivera","","","",""
"a8b818189c46e295f0e678cc63fcce23","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3218-JAL-503","Salvador Hurtado de la Peña","","","",""
"a8bae59ef144674adc2c08d3aa52bdc6","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","11438-OAX-1267","Horacio Espinosa Paz","","","",""
"a8c05afa91aeb6f9d823c3308d3b56e5","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2356-GRO-277","Efraím Hernández-Xolocotzi Guzmán","","","",""
"a8c48da1fa999f9d6f515e2e860f9b14","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6093-PUE-333","","","","",""
"a8cb6b09de5d260627abd74bd2f5cc94","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1123-1","Hugo Perales Rivera","","","",""
"a8cdb98f650159bab13a5f4a67833e43","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2000-0117-1","Hugo Perales Rivera","","","",""
"a8cde43bb7901e7cc2c8094a980becdb","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2366-GRO-287","Enrique Romo Calderón","","","",""
"a8d126233dc5a2c93e87f1b5238e20e7","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3425-MEX-27","","","","",""
"a8d2436154a3bd6108192137374f51e4","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9300-CHIS-726","","","","",""
"a8e3ceb4efdc54faccbde358dcfa4285","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6964-SLP-112","Rogelio del Toro Stodelly","","","",""
"a8e7169fa4219fdf5888d95f382c6336","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6038-PUE-264","Facundo Barrientos Pérez","","","",""
"a8efd3f7b8cc5ad1d3596ffd65116c66","PreservedSpecimen","Germoplasma en conservación","","CIRPAS-INIFAP","","BAGENO","","","11838-OAX-1667","F Humberto Castro García; Gerardo Villegas; Mateo Jiménez","","","",""
"a8f248d2ba90a1d86d9ab60cd5752c46","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4127-MICH-4","","","","",""
"a8f53090e8df7d5bac12666455a27737","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","10151-JSG-RMM-429","José de Jesús Sánchez González; R Miranda","","","",""
"a8f8a560316678bd322efc498bd47828","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4543-MICH-413","Efraím Hernández-Xolocotzi Guzmán","","","",""
"a8fc90a5c96543d071210ae9d1c33e81","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3305-JAL-590","Héctor López Neria","","","",""
"a8fe276e8fa0b239c0aed1f33a7dd57d","PreservedSpecimen","Germoplasma en conservación","","CIRPAS-INIFAP","","BAGENO","","","12045-OAX-1874","Flavio Aragón Cuevas","","","",""
"a902ac3df9f48fb37d92874be4d082c8","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","10810-HGO-390","Yolanda Beltrán Vargas; Fidel Arellano Tolentino; Salvador Peña Pastor","","","",""
"a909ef630976eda5892eb1f7b8e7d499","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2509-HGO-48","Gerald Lemaire","","","",""
"a91e0000ab3896fb41f2de8b56a4e5d5","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9499-TLAX-442","","","","",""
"a91e6a071de22897f4ad6c2389eff1da","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","8008-VER-99","Hermilo Hugo Ángeles Arrieta","","","",""
"a91faa077d25619881111e636ff6d7d4","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","5247-OAX-47","Efraím Hernández-Xolocotzi Guzmán","","","",""
"a920e6b43d9780b7bcee62b863fc0769","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2000-8015-1","Hugo Perales Rivera","","","",""
"a927b422dd70ad49c717c9341e47b15a","PreservedSpecimen","Germoplasma en conservación","","IMAREFI-CUCBA-UDG","","IMAREFI","","","10623-MICH-552","José Alfredo Carrera Valtierra","","","",""
"a92869f23c58121f3b423d21e9047beb","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3034-JAL-319","Víctor Castro Robles","","","",""
"a92adb5b5828d3472a09e6206ff585b3","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3841-MEX-440","Francisco Obregón Hernández","","","",""
"a92e90a87a4ad8ea97ff85779dc2e12e","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","11034-OAX-863","Suketoshi Taba; Flavio Aragón Cuevas; Marcial Rivas Rodríguez","","","",""
"a93cce11c5491e997e3f434423382b83","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","168-CAMP-71A","Efraím Hernández-Xolocotzi Guzmán","","","",""
"a93cf9d918632591ccb3e09c324c55ed","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4061-MEX-660","Abel Muñoz Orozco; Manuel Livera Muñoz; Agustín López Herrera; Carlos Aguirre González; Víctor Arturo González Hernández; José Luis Arellano Vázquez; C Sánchez; Mauro Balderas Muñoz","","","",""
"a940bdf9381769a23ec95bd1cf0f7559","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","11276-OAX-1105","Flavio Aragón Cuevas; Nicolás Dillanes Ramírez; Simón Méndez","","","",""
"a94316c6e0a35ce3796734596545ab6f","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2290-GRO-211","Rogelio del Toro Stodelly","","","",""
"a943b0dcf3c5b77155c1151acf674553","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2000-0156-1","Hugo Perales Rivera","","","",""
"a94b811807292a735ed956e102dc3662","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4253-MICH-127","Efraím Hernández-Xolocotzi Guzmán","","","",""
"a94f95e3a6f121ff2fe66c73a822b700","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","10152-JSG-RMM-430","José de Jesús Sánchez González; R Miranda","","","",""
"a9549d13ba950f6b3d3c437ad8703d42","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4768-NAY-23","Efraím Hernández-Xolocotzi Guzmán","","","",""
"a958dc8321b3c9a270d290a12484ac5f","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","3293-JAL-578","Héctor López Neria","","","",""
"a959fc37b1a2d0e41eed230bce8c5e81","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9090-VER-712","Porfirio Ramírez Vallejo; Jesús Alcázar A.; Mauro Sierra Macías; Darío Aburto; Ricardo Arroyo; Pascual de los Santos; Mauro Balderas Muñoz; Francisco Ortíz; Cirilo Ortíz Ortíz","","","",""
"a95dd05f5d736f929f64f943f943cbb0","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4446-MICH-316","Efraím Hernández-Xolocotzi Guzmán","","","",""
"a962cb67ce4a6ab2be481db2926164cf","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2860-JAL-155","","","","",""
"a969b6751c0bc7522eb46bed1daf8733","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6992-SLP-140","","","","",""
"a96c8524e050d9c2217cd0981553e2b1","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9252-TAB-13","","","","",""
"a96f55e5cbe5783f7a69765f28184f8b","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9896-JAL-756","","","","",""
"a9710339928e0604aa2e8ab236f75b1b","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4339-MICH-211","Rogelio Ochoa Espinoza","","","",""
"a97224bacc83a8c85c9883ce8daccead","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6257-PUE-497","","","","",""
"a97612a459d14dbf66bbacde6b4be90f","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","302-CHIS-71","Efraím Hernández-Xolocotzi Guzmán","","","",""
"a97ae89479b8840165d8b8a490d4b295","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","8491-VER-646","Porfirio Ramírez Vallejo; Jesús Alcázar A.; Mauro Sierra Macías; Darío Aburto; Ricardo Arroyo; Pascual de los Santos; Mauro Balderas Muñoz; Francisco Ortíz; Cirilo Ortíz Ortíz; Alfonso Ramírez Fonseca","","","",""
"a97b27d6a8e92581c2364fa1d5f8e6ac","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","21-AGS-21","Anastasio Morales Esparza","","","",""
"a98230e19b4f41decd4f4fab9a4c1328","PreservedSpecimen","Germoplasma en conservación","","CIRPAS-INIFAP","","BAGENO","","","11637-OAX-1466","F Humberto Castro García; Simón Méndez; Rafael Pérez González","","","",""
"a984a9d64b011e3b379922441a6cd2f8","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4653-MOR-73","Abel Muñoz Orozco; Manuel Livera Muñoz; Agustín López Herrera; Carlos Aguirre González; Víctor Arturo González Hernández; José Luis Arellano Vázquez; C Sánchez; Mauro Balderas Muñoz","","","",""
"a98aa0c9d2825a95a171b4fee113bf79","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4299-MICH-171","Francisco López Hernández","","","",""
"a9955d776492d7d4ab84a83dff08a7fe","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1240-1","Hugo Perales Rivera","","","",""
"a99a59f414a870a7da9b374b888ef292","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","559-CHIS-325","Rafael Ortega Paczka","","","",""
"a99ad5b01841f33b35f248e7362a9738","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7038-SLP-186","","","","",""
"a9a4a5516022e3212439be42fb2523ba","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1776-GTO-43","Atanasio Cuevas Ríos; Félix Agramont Cota-Ayala; Roberto Osoro Alcalá","","","",""
"a9acd5f7601f1316741a93d067ad0caa","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","544-CHIS-310","","","","",""
"a9ad940c7fc5407705676065c1811f09","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6477-PUE-717","Abel Muñoz Orozco; Manuel Livera Muñoz; Agustín López Herrera; Carlos Aguirre González; Víctor Arturo González Hernández; José Luis Arellano Vázquez; C Sánchez; Mauro Balderas Muñoz","","","",""
"a9b366550a9eb79d33a7b3227caaac82","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","6574-PUE-888","José Manuel Fernández Brondo; Alberto Ramos Rodríguez","","","",""
"a9b3b356756422c859643e1ef0078ea0","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4404-MICH-274","","","","",""
"a9ba01f6e54181c18f6a66fc511f87c5","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0612-1","Hugo Perales Rivera","","","",""
"a9bb54800d61355eb23fdd04e4240929","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4672-MOR-92","Abel Muñoz Orozco; Manuel Livera Muñoz; Agustín López Herrera; Carlos Aguirre González; Víctor Arturo González Hernández; José Luis Arellano Vázquez; C Sánchez; Mauro Balderas Muñoz","","","",""
"a9c13255f79085d9b2e693cb0cdfb105","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","10537-CHIH-528","Felipe Araiza Martínez","","","",""
"a9ca223e69c651013348856ac5be5a35","PreservedSpecimen","Germoplasma en conservación","","CIRPAS-INIFAP","","BAGENO","","","11763-OAX-1592","F Humberto Castro García; Simón Méndez","","","",""
"a9ca66cd0b9615d386e345ea396862ca","PreservedSpecimen","Germoplasma en conservación","","CIRPAS-INIFAP","","BAGENO","","","11948-OAX-1777","F Humberto Castro García; Nicolás Dillanes Ramírez","","","",""
"a9caedd06529c86fa8e83affd717b9db","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-0701-1","Hugo Perales Rivera","","","",""
"a9d0f84bd65f83b234ff421249b4092b","PreservedSpecimen","Germoplasma en conservación","","ECOSUR","","CH","","","2002-1334-2","Hugo Perales Rivera","","","",""
"a9d266bd9b0209cd5b2f96d213a19b88","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","357-CHIS-125","Efraím Hernández-Xolocotzi Guzmán","","","",""
"a9d45ccf95895240dec3edf036564a84","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","9761-GTO-433","","","","",""
"a9d79b5a8ccf0d71f4833b6fd2a0381c","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","7281-SON-36","","","","",""
"a9dcf714bbd77f02ebf7f2ee9b189b44","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","4391-MICH-262","","","","",""
"a9dfa58251b057a5447de7d57e45821e","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","10234-JSG-RMM-LCL-547","José de Jesús Sánchez González; R Miranda; de la Cruz","","","",""
"a9dfb155923451e5143bfc9bbfd585bb","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","1327-COAH-43","Anastasio Morales Esparza","","","",""
"a9ea82d26b7c18b0a1d53e5d421d178b","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2755-JAL-54","","","","",""
"a9f61de54ad13b1a32cc0af6bd74731d","PreservedSpecimen","Germoplasma en conservación","","CIRCE-CEVAMEX-INIFAP","","URG-BGM","","","2727-JAL-28A","","","","",""
