entity_relationship_id,depends_on_entity_relationship_id,subject_entity_id,entity_relationship_type,object_entity_id,object_entity_iri,entity_relationship_date,entity_relationship_order
83d4bdec-4db2-4693-8d14-ebd9fdecf5ca,,439f7e06-49a5-4f40-9939-79a6ce85dc05,MATERIAL SAMPLE OF,cd3fdc48-8047-4edd-bb04-e2c5ba229796,,,0
