material_entity_id,material_entity_type,preparations,disposition,institution_code,institution_id,collection_code,collection_id,owner_institution_code,catalog_number,record_number,recorded_by,recorded_by_id,associated_references,associated_sequences,other_catalog_numbers
5c6c5a4c24a038167535c4b46e1e33ab654dd3e4,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,10125,,Philippe Sagot,PS,,,ECOSUR-SC:ECOAB:10125
efe366a5b1091b3e734cf04413dd2cf6011b7d28,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,10139,,Jesús López,JL,,,ECOSUR-SC:ECOAB:10139
cf579cfc9c148d9309dcc0b270e50dce443aeb7b,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,10140,,Miguel Santiz,MS,,,ECOSUR-SC:ECOAB:10140
b4bad5285ae7c7b14f4042c57fa3c2d6f2f439c0,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,10238,,Franklin Rocha,FR,,,ECOSUR-SC:ECOAB:10238
f624678705b17317e6eb76168a853031907e6e95,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,10242,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:10242
89655d1521ef5bd04f908432a188243cb900c644,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,10346,,Jorge Mérida,JM,,,ECOSUR-SC:ECOAB:10346
096baaca187e9f43be7d93cb4ebf14a6026d834c,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,10347,,Marcos Hurtado,MH,,,ECOSUR-SC:ECOAB:10347
b209e3d998bd601c5d7aa828bb426386b28809ab,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,10416,,Jesús López,JL,,,ECOSUR-SC:ECOAB:10416
3832b97065d92616327504897a569e0afd8ba227,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,10423,,César López,CL,,,ECOSUR-SC:ECOAB:10423
0191fe4209dcad7c6ed92553f6ecb162f44b2abc,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,10453,,Philippe Sagot,PS,,,ECOSUR-SC:ECOAB:10453
2d1b733e83c9a6ece142ef06f7d467dfefb784c6,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,10455,,Omar Argüello,OA,,,ECOSUR-SC:ECOAB:10455
9dcd297652758b689ef3b2c933dafbafcb9a2dc6,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,10470,,Miguel Santiz,MS,,,ECOSUR-SC:ECOAB:10470
d72143e087e3274501918baff4cb70e7dc0a9ba5,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,10472,,Miguel Santiz,MS,,,ECOSUR-SC:ECOAB:10472
43316ee74e38632a3dedddcafdab9130a327b3f3,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,10594,,Miguel Santiz,MS,,,ECOSUR-SC:ECOAB:10594
080ddd859f3fbb7adb19270b5c501d41bd53b97f,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,10657,,Philippe Sagot,PS,,,ECOSUR-SC:ECOAB:10657
a58726ffc3e36c013e43b494086b674538b62b69,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1114,,Jorge Mérida,JM,,,ECOSUR-SC:ECOAB:1114
74223538b32c853b815221d85a24f4675f170b1f,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1123,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:1123
4e19142486acc86c6f9e6e8a9b478741affe4082,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1124,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:1124
d9fd8b1eb9313c7db4cdb081eda4b7d6f96e13df,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1125,,Miguel Cigarroa,MC,,,ECOSUR-SC:ECOAB:1125
fe1795231fa7ac607f62d923c1276d54892183e0,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1126,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:1126
4259a6629b670d694cf791b7ac24516af379ede6,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1127,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:1127
71fb4a7d63ef14d4284dbabbdeb4fc2516f855ee,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1128,,Miguel Cigarroa,MC,,,ECOSUR-SC:ECOAB:1128
1067bda20c835995655dcb3816a0b6c57958e98b,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1130,,Miguel Cigarroa,MC,,,ECOSUR-SC:ECOAB:1130
4529433bcf3bf2ce87994df5e27e5ec4e3e0dbd5,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1131,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:1131
b91bd192282644cdefe594c892c21833dd89ea29,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1132,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:1132
6863d081fa4c217225c731b431271347a460b891,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1133,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:1133
eb8b0e24a6ea98c9c750c389565b2390a1e171cd,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1136,,Alonso López,AL,,,ECOSUR-SC:ECOAB:1136
68a3d5340895f4ead15ddd6ae2d108e5b5fc1219,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1137,,Miguel Cigarroa,MC,,,ECOSUR-SC:ECOAB:1137
95fc0d43713eec5b0b88bd9f6abe864199cf8fec,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1138,,César López,CL,,,ECOSUR-SC:ECOAB:1138
72fbcf60e4179c6ecfe5b759f09f02a187248577,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1139,,Alonso López,AL,,,ECOSUR-SC:ECOAB:1139
fc168672c9768f86cf7fe393fa3c1910a02c9099,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1140,,Alonso López,AL,,,ECOSUR-SC:ECOAB:1140
c39e32021e1dc252513bbf271e3793f5909407b7,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1141,,Miguel Cigarroa,MC,,,ECOSUR-SC:ECOAB:1141
669ef64c14ae521c390c01f357ab0a2f20d27194,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1142,,César López,CL,,,ECOSUR-SC:ECOAB:1142
a273f4d398a5c44d6eef51bfa2bd9335c81735b2,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1143,,Alonso López,AL,,,ECOSUR-SC:ECOAB:1143
097cbcd7edae1c78b47a4719514e5fce8624e3f2,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1144,,César López,CL,,,ECOSUR-SC:ECOAB:1144
c4c44c9970ff46014801f0ef53b1c62043b996f7,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1145,,Alonso López,AL,,,ECOSUR-SC:ECOAB:1145
bf5b0861915278d418e326390971b0863d42d53b,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1146,,César López,CL,,,ECOSUR-SC:ECOAB:1146
33299b5b406875ea3229cc4fa1bcbe476af875b9,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1147,,Alonso López,AL,,,ECOSUR-SC:ECOAB:1147
caa36d0c8578d26b693e6ec0b6a69d8450026aaa,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1148,,César López,CL,,,ECOSUR-SC:ECOAB:1148
c30e5634b6553a5e921004b089f774393b3be652,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1149,,Miguel Cigarroa,MC,,,ECOSUR-SC:ECOAB:1149
cd34646c9be7c34942f4362b8705b6303b354e4b,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1150,,Miguel Cigarroa,MC,,,ECOSUR-SC:ECOAB:1150
bf2a39cc5849ceae2983bbfd69ca0e19a18fdcdb,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1151,,César López,CL,,,ECOSUR-SC:ECOAB:1151
ffa011c4b1e111d189c331fa73f75131e81129bd,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1152,,Miguel Cigarroa,MC,,,ECOSUR-SC:ECOAB:1152
a1ab9357474ee3300f8fced3d3dd8937932e31c7,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1153,,Alonso López,AL,,,ECOSUR-SC:ECOAB:1153
a637d61364267f81ea2b54492fd370f38465ecb5,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1166,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:1166
206f41a746d1a2559adc07087473cab3aa797c22,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1168,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:1168
d66b6dcb386a418847d18a098ba374a991c78810,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1169,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:1169
67ec7afe38e35759bc34f12817c78e3df1317aef,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1172,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:1172
fff4cefc3b3864c4da6da13b5f00f9c456276356,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1173,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:1173
83ce9142ed32514604cbb7bb6c64fc1977e89b25,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1174,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:1174
03a8aacffc13e0c7ed51ce083141eda8f00e72df,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1175,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:1175
6b8391a59e9c3a1f05689d306e8b698358324af4,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1176,,César López,CL,,,ECOSUR-SC:ECOAB:1176
8a5d190482384d1d7e746f99acc1e5ac85f5513e,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,1178,,César López,CL,,,ECOSUR-SC:ECOAB:1178
e87bf9be977d4743336daed24614ec825266c5fd,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,11939,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:11939
f150a7c4f3f1a133fe5b458788446072c100febb,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,11940,,Franklin Rocha,FR,,,ECOSUR-SC:ECOAB:11940
96619568b0245100302b73d4233bdafc464bf4ed,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,11946,,Miguel Cigarroa,MC,,,ECOSUR-SC:ECOAB:11946
c8ee38f43f0576ad8405d1e50a874cc62c5ac971,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,11947,,César López,CL,,,ECOSUR-SC:ECOAB:11947
f242d71cd3f108afd88fee6aa92b03712e7efd8b,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,11950,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:11950
14a5b47c5ce8c3404b5ccb99cf924fb4b1f8cbf4,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,11952,,Carlos Balboa,CB,,,ECOSUR-SC:ECOAB:11952
2db2187de3d663bea015574ec06cd56fab1c660d,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,11953,,Marcos Hurtado,MH,,,ECOSUR-SC:ECOAB:11953
ee5960bf3c9bcef2cd6c6d332cb81df18c8ed0cb,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,11954,,Leonel Aguilar,LA,,,ECOSUR-SC:ECOAB:11954
b5b5ea5d3e589377a9e70952b5834d4ab1d766e1,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,11955,,Marcos Hurtado,MH,,,ECOSUR-SC:ECOAB:11955
3a394c0f0f676e06a6ca6c947060cb461ecb4ca2,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,11958,,Jorge Mérida,JM,,,ECOSUR-SC:ECOAB:11958
2533fe3d2caaa302e292060f855fdb10510be1f8,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,11959,,Alonso López,AL,,,ECOSUR-SC:ECOAB:11959
5902171690dad02cb838ace86e25403380525106,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,11960,,Philippe Sagot,PS,,,ECOSUR-SC:ECOAB:11960
08e1f2047f9e5a81dd6a6faabd0c3af5dc474772,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,11961,,Philippe Sagot,PS,,,ECOSUR-SC:ECOAB:11961
101251fc089217246db8f91a16726b49f49b687a,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,11995,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:11995
4627e931844d8ca490887180323e2af19d2be6f6,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,11998,,Miguel Cigarroa,MC,,,ECOSUR-SC:ECOAB:11998
ee5e8f49779b2a420c8fff9213c9efb5d41b6261,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120009,,,,,,ECOSUR-SC:ECOAB:120009
cc948f0dcc31f90560545a6805a347645c5a8e52,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120010,,,,,,ECOSUR-SC:ECOAB:120010
ca6a9af3294b89cd5fc942213546316f44be8a57,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120011,,,,,,ECOSUR-SC:ECOAB:120011
3b21187b4937d4a03907e49272f4a8835470338a,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120012,,,,,,ECOSUR-SC:ECOAB:120012
40a532c3514124e18a410da2ae38e1c552d6b420,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120013,,,,,,ECOSUR-SC:ECOAB:120013
f965511276bd19932cdeca3f84fdf8f0e59f2730,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120014,,,,,,ECOSUR-SC:ECOAB:120014
6d6461bcd235002fe2f7f7b36fccb2a977474fec,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120015,,,,,,ECOSUR-SC:ECOAB:120015
5a6776f3c75ecbef00bbbc942592fe1a2a1e7d28,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120016,,,,,,ECOSUR-SC:ECOAB:120016
326a2b1ad55c16bf61fda9fb35de2cf32b1eb7ce,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120017,,,,,,ECOSUR-SC:ECOAB:120017
66d94e534ed3bf908fec7d6fdfb89cadb94ab23a,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120018,,,,,,ECOSUR-SC:ECOAB:120018
3bfd073dfff939d5f8aa347835341140afc18e42,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120019,,,,,,ECOSUR-SC:ECOAB:120019
e50c2d840786ed49ce874a9d532784e1cdb96e94,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,12002,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:12002
5cff75502752f9f69954bfa89251920a3c8d9f60,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120020,,,,,,ECOSUR-SC:ECOAB:120020
0ea48e381e36165fa9993c751d06f13bcf444aae,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120021,,,,,,ECOSUR-SC:ECOAB:120021
8dfd41756dce698f08f8a0b209e11eb44c8dac20,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120022,,,,,,ECOSUR-SC:ECOAB:120022
aa8aedd365f0fcc3abd77ac233f006f8041b10d6,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120023,,,,,,ECOSUR-SC:ECOAB:120023
0a4a1dc71a9becd71c755c08921cd6da755976fb,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120024,,,,,,ECOSUR-SC:ECOAB:120024
03cb47d1c5792e4f2c5ca20de1edcf999b70ca80,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120029,,,,,,ECOSUR-SC:ECOAB:120029
d791218e59769a86fb77171411c988f349184edc,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,12003,,César López,CL,,,ECOSUR-SC:ECOAB:12003
4c0a97851273a9c95b6b91ffef211fcfc75bd1ae,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120030,,,,,,ECOSUR-SC:ECOAB:120030
da30c5864fae5420f14093877a43d0a5718bbec3,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120031,,,,,,ECOSUR-SC:ECOAB:120031
74bec5610a5e09fa8dfc33c381ad62014f32262d,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120032,,,,,,ECOSUR-SC:ECOAB:120032
c23ff8fe60252d35bafd61f363ac8be6fe76be68,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120033,,,,,,ECOSUR-SC:ECOAB:120033
676b1a3d53c095acb6a880bcbdebae822ae0b9db,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120035,,,,,,ECOSUR-SC:ECOAB:120035
54c8d41bad82867d8c4a627b5adf6016b13c46d3,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120036,,,,,,ECOSUR-SC:ECOAB:120036
850f31326378763b00308f905e8a1ef29fbbdc8e,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120037,,,,,,ECOSUR-SC:ECOAB:120037
360283680609afc73788afbf7db33572e0f4a76e,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120038,,,,,,ECOSUR-SC:ECOAB:120038
d38e85ffbb9e1ec7db37f53ffa74f202182d2432,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120039,,,,,,ECOSUR-SC:ECOAB:120039
40d7241a7a917f6949398deed64d3f186cf1d372,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120040,,,,,,ECOSUR-SC:ECOAB:120040
7b14c733d106e400c2a23ba2edfd04db067fa191,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120041,,,,,,ECOSUR-SC:ECOAB:120041
92f615200b988bc5bfcd3a8c44768816ef5e1c88,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120042,,,,,,ECOSUR-SC:ECOAB:120042
e8055b1d6e70f6d8c9ad29a6290e3e8f5be35295,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120054,,,,,,ECOSUR-SC:ECOAB:120054
14855e89e0cce99f0fa65ff5877d4464ab0e5236,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120060,,Adriana Tapia,ATH,,,ECOSUR-SC:ECOAB:120060
4ffa81b27c0daab47ce7b9cc5bea88d389cc346b,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120061,,Adriana Tapia,ATH,,,ECOSUR-SC:ECOAB:120061
df09c578da64638de636618e1be2c6cd2a95f2de,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,12007,,Miguel Cigarroa,MC,,,ECOSUR-SC:ECOAB:12007
fb2f474040324181422c96ea15a68ac81cdbc279,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,12008,,Miguel Guzmán,MG,,,ECOSUR-SC:ECOAB:12008
04c9e9034236c5bb3230aeec4e49c966944132e1,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120158,,,,,,ECOSUR-SC:ECOAB:120158
53b07b2a89885b47dbcc3efd0cfb96e557e60e2b,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120159,,,,,,ECOSUR-SC:ECOAB:120159
c1e8962166cb96b1ffdb07f62170ddacf56b4c2f,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120160,,,,,,ECOSUR-SC:ECOAB:120160
3aa2ac436320c9bc851171f662d8e603103317c2,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120161,,,,,,ECOSUR-SC:ECOAB:120161
bc9ac021c3746cba0973bd444885766e4b3a2ebe,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120162,,,,,,ECOSUR-SC:ECOAB:120162
1feae749ff79b2b568caebe7db4e35a728c76c86,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120163,,,,,,ECOSUR-SC:ECOAB:120163
aa94b9820537cdd8a2b8916b9313b4735e526431,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120164,,,,,,ECOSUR-SC:ECOAB:120164
2f4bacdc463e12e28dafa2f422a20a71436cb58b,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120166,,,,,,ECOSUR-SC:ECOAB:120166
a66e3cd112fec3da310446d73f6dae896b750230,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120167,,,,,,ECOSUR-SC:ECOAB:120167
9b833001ca82ef61e87a6dc1529c231e724c5d80,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120168,,,,,,ECOSUR-SC:ECOAB:120168
49a2b11abbb68bbdd36a27319d6fda6f213b6130,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120176,,,,,,ECOSUR-SC:ECOAB:120176
cadabc6548cc7a243ff8146bfc34cf5ef1e0a0df,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120177,,,,,,ECOSUR-SC:ECOAB:120177
26b366d6770452f50c7982127e98137aa7701ae3,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120183,,,,,,ECOSUR-SC:ECOAB:120183
bbca8c1a266c279131445a21cb3af934b6217c32,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120184,,,,,,ECOSUR-SC:ECOAB:120184
2ac35b5b96e0055aaa0b443baa822a72cd8d8a23,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120185,,,,,,ECOSUR-SC:ECOAB:120185
7e8b02f7be66b8914fe6baf92b2d7d59fee27386,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120186,,,,,,ECOSUR-SC:ECOAB:120186
c09f4f0b53b10984c10f294849b11585def7ef4e,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120208,,,,,,ECOSUR-SC:ECOAB:120208
3da6b77e2f6d098818705fb37cfa38cfcd80ec32,ORGANISM,,,ECOSUR-SC,,ECOAB,1b96d6c65e835e778dae56e0500ef7f01c87690b,,120215,,,,,,ECOSUR-SC:ECOAB:120215
