event_id,parent_event_id,dataset_id,location_id,protocol_id,event_type,event_name,field_number,event_date,year,month,day,verbatim_event_date,verbatim_locality,verbatim_elevation,verbatim_depth,verbatim_coordinates,verbatim_latitude,verbatim_longitude,verbatim_coordinate_system,verbatim_srs,habitat,protocol_description,sample_size_value,sample_size_unit,event_effort,field_notes,event_remarks
8788941d9f75c68ff59751aefb22aaec2f1906a3,,conabio_bees,100d2d2b702463296601258626ea2e81bdc3e56a,,OCCURRENCE,,,2013-10-11,2013,10,11,,,,,,,,,,,,,,,,
f448b86ab5ac085cfb3dc33869c49233aa4d3029,,conabio_bees,53b72321e3dd9e00962e772be846916b7527d53b,,OCCURRENCE,,,2014-10-21,2014,10,21,,,,,,,,,,,,,,,,
8e4c16074ff8c651a4e96a60258abc6e82e69127,,conabio_bees,c6fe78a0941c3e63c26c74466071459b163414c8,,OCCURRENCE,,,2010-02-08,2010,2,8,,,,,,,,,,,,,,,,
31335ca586e109d523a31d771a52dc71b454db6b,,conabio_bees,0325f7f1cbf9c2c04556d4bb92d129a4d507dd6b,,OCCURRENCE,,,2010-04-15,2010,4,15,,,,,,,,,,,,,,,,
23b19df9683c6bf1bdfe7f10c0190be78c3b355f,,conabio_bees,0325f7f1cbf9c2c04556d4bb92d129a4d507dd6b,,OCCURRENCE,,,2010-04-15,2010,4,15,,,,,,,,,,,,,,,,
6ef5c382cf8a31833da80635a64312ef6d5d18b9,,conabio_bees,35ba3a804cd866498be9c9c7b292d6a2fd48ab27,,OCCURRENCE,,,2010-04-09,2010,4,9,,,,,,,,,,,,,,,,
0d69593dacc77d4fec162639f67c1dd6ce3e5c8b,,conabio_bees,35ba3a804cd866498be9c9c7b292d6a2fd48ab27,,OCCURRENCE,,,2010-04-12,2010,4,12,,,,,,,,,,,,,,,,
3bbbc1ff1122cb3318ffdc3006b2d71c094b751c,,conabio_bees,35ba3a804cd866498be9c9c7b292d6a2fd48ab27,,OCCURRENCE,,,2010-04-12,2010,4,12,,,,,,,,,,,,,,,,
e639af99cbc09cb09aa4d4aa5f6a19ad850f3c97,,conabio_bees,9d3c6934803fc8b0dc7153a7c4b266ef1e5f46b1,,OCCURRENCE,,,2010-02-02,2010,2,2,,,,,,,,,,,,,,,,
543ae3327c5bbd368a1caf3897f78a618abb6dfb,,conabio_bees,9d3c6934803fc8b0dc7153a7c4b266ef1e5f46b1,,OCCURRENCE,,,2010-02-02,2010,2,2,,,,,,,,,,,,,,,,
9654a89b67bea4bd26081481c78a43b58c7c83b9,,conabio_bees,9d3c6934803fc8b0dc7153a7c4b266ef1e5f46b1,,OCCURRENCE,,,2010-02-04,2010,2,4,,,,,,,,,,,,,,,,
1bc44eb219d1b91ef3dae3919967591e2cf74609,,conabio_bees,9d3c6934803fc8b0dc7153a7c4b266ef1e5f46b1,,OCCURRENCE,,,2010-02-04,2010,2,4,,,,,,,,,,,,,,,,
020056b941443921370f014cb738b5b13b98b6e0,,conabio_bees,9d3c6934803fc8b0dc7153a7c4b266ef1e5f46b1,,OCCURRENCE,,,2010-02-04,2010,2,4,,,,,,,,,,,,,,,,
190c2055deb5d6d6378e9ecc3f28ec9e957504be,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-12-08,2010,12,8,,,,,,,,,,,,,,,,
d2a3abaa1005e41a86192e48b7faf7abf9337051,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-12-08,2010,12,8,,,,,,,,,,,,,,,,
fbb79088995df8359306e4634afe75c7167030de,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-12-08,2010,12,8,,,,,,,,,,,,,,,,
16338f0b944bbca0e1890f9a315bc09d956ce582,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-12-08,2010,12,8,,,,,,,,,,,,,,,,
93e15536c0fad99059db8a1567797c60ac5019d1,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-12-08,2010,12,8,,,,,,,,,,,,,,,,
3dee1b308b9c8837eea30208b9b5c97062032de1,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-12-08,2010,12,8,,,,,,,,,,,,,,,,
d96171341d6c436657ba295c23bc70e41cbc0179,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-12-08,2010,12,8,,,,,,,,,,,,,,,,
2d15bb84984d7b2e5161558e9d89e84b6afd395b,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-12-08,2010,12,8,,,,,,,,,,,,,,,,
e1b93977873feb4a74308119c025e689397a71e0,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-12-08,2010,12,8,,,,,,,,,,,,,,,,
f1c9d52ef2f7999e1d65563d3b8f8bce52036b71,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-12-08,2010,12,8,,,,,,,,,,,,,,,,
515d4941190f23b9d1c52463c54abc52b30b3757,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-12-08,2010,12,8,,,,,,,,,,,,,,,,
9c8e2e9bf96b62d4969d6b9d89b504a8d19a43b8,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-12-08,2010,12,8,,,,,,,,,,,,,,,,
771a2ded55094656b7804beb3bc531f08bc00c39,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-12-08,2010,12,8,,,,,,,,,,,,,,,,
a16c6c1fdce00bfb0e2eb795d41ae5338916d676,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-12-08,2010,12,8,,,,,,,,,,,,,,,,
f253dec4a78c913dc114f72353c5909ecf395886,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-12-08,2010,12,8,,,,,,,,,,,,,,,,
0ef63f870987cd3815dc1b942598c506e45788e1,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-12-08,2010,12,8,,,,,,,,,,,,,,,,
f235ffcfcce4e89f0670fa1f87dcbe852e6bb749,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-12-08,2010,12,8,,,,,,,,,,,,,,,,
6f1bade418f904f38dbe7a3faab9218767277b31,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-12-08,2010,12,8,,,,,,,,,,,,,,,,
ca36c0be9f832f6699ecbcabf377ea45f7196ec7,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-02-04,2010,2,4,,,,,,,,,,,,,,,,
18b63a8a8704c6aa4418755d79c0417b7bbc35d5,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-02-04,2010,2,4,,,,,,,,,,,,,,,,
61cd40e256350d9967fe3d0c20acb432847ecd86,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-02-04,2010,2,4,,,,,,,,,,,,,,,,
2b36faa82005f6f007b8eafa6d92c0022d7e1bac,,conabio_bees,6373dd6f9b2ea9e1aea65aac8ac3324a4ceb7f90,,OCCURRENCE,,,2010-04-08,2010,4,8,,,,,,,,,,,,,,,,
89dbb8f75db908bb704e399a17d1979b86e8b865,,conabio_bees,fdb1b8101942f9e092c1b54dcb8f19fa491fc32a,,OCCURRENCE,,,2010-04-08,2010,4,8,,,,,,,,,,,,,,,,
b2efb0f25ef5ab054461de6deab60325617f831a,,conabio_bees,fdb1b8101942f9e092c1b54dcb8f19fa491fc32a,,OCCURRENCE,,,2010-04-07,2010,4,7,,,,,,,,,,,,,,,,
9fcd3ff023b9c169b77a5507a583af8ea54d91b8,,conabio_bees,6373dd6f9b2ea9e1aea65aac8ac3324a4ceb7f90,,OCCURRENCE,,,2010-04-08,2010,4,8,,,,,,,,,,,,,,,,
6dc0c67c60145ee1fe52a3c49e6a45f864bc284c,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-04-07,2010,4,7,,,,,,,,,,,,,,,,
04ca3d4c1b1b334170189ed12f99d39a755336fd,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-04-09,2010,4,9,,,,,,,,,,,,,,,,
a29815380bc9446317aaaa7934cbd50f41e013f2,,conabio_bees,6373dd6f9b2ea9e1aea65aac8ac3324a4ceb7f90,,OCCURRENCE,,,2010-04-08,2010,4,8,,,,,,,,,,,,,,,,
21d10ee2376f943853ffb5c28e8c0d27d7eafbfb,,conabio_bees,d01b78de2650039ecca4a25a112eea0f72f36371,,OCCURRENCE,,,2010-12-16,2010,12,16,,,,,,,,,,,,,,,,
60c0d51cdfe9c98169adf38acff92b106014c9c9,,conabio_bees,6373dd6f9b2ea9e1aea65aac8ac3324a4ceb7f90,,OCCURRENCE,,,2010-04-07,2010,4,7,,,,,,,,,,,,,,,,
cdb8a05bae4952a947733f9105271b511c837cc9,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-04-07,2010,4,7,,,,,,,,,,,,,,,,
efe88091d863a82b7f4e29a79c9a410132b4b7d2,,conabio_bees,7362fed6f54b7e9fbd3ff2e65cd564c94631e5ad,,OCCURRENCE,,,2010-04-30,2010,4,30,,,,,,,,,,,,,,,,
0e3a9d27c2285d3de3932bd36c15934336ed8033,,conabio_bees,7362fed6f54b7e9fbd3ff2e65cd564c94631e5ad,,OCCURRENCE,,,2010-04-30,2010,4,30,,,,,,,,,,,,,,,,
2869df001a0f58a0266bde1193bb7adbb9e720bf,,conabio_bees,3eeecbaf211eb4b1a22ec8ec000f69bb41d9bb74,,OCCURRENCE,,,2010-04-30,2010,4,30,,,,,,,,,,,,,,,,
553f45e6583c59e2416efe1ce2bb52ba2887acc9,,conabio_bees,7362fed6f54b7e9fbd3ff2e65cd564c94631e5ad,,OCCURRENCE,,,2010-04-30,2010,4,30,,,,,,,,,,,,,,,,
a763056a225210b5bf4530e4ae6646db8ed501b0,,conabio_bees,d085c8d666080dbe9d195b403e0fb45edebf66d2,,OCCURRENCE,,,2010-05-01,2010,5,1,,,,,,,,,,,,,,,,
88c9fd831e91b1908e2b222932c2ccf105727d56,,conabio_bees,3eeecbaf211eb4b1a22ec8ec000f69bb41d9bb74,,OCCURRENCE,,,2010-04-30,2010,4,30,,,,,,,,,,,,,,,,
3d7d25c7bee3d6b54d8f21c773a40807ecfc7920,,conabio_bees,95570693bdd577291fc6aac2c25512331cc69eef,,OCCURRENCE,,,2010-04-17,2010,4,17,,,,,,,,,,,,,,,,
2a0b604a7b0dd9eb9b8cf505106e6c06745c05f0,,conabio_bees,3eeecbaf211eb4b1a22ec8ec000f69bb41d9bb74,,OCCURRENCE,,,2010-04-30,2010,4,30,,,,,,,,,,,,,,,,
b40ed76e97ade1324a17980416af5b0abb373f77,,conabio_bees,d9b78459b6029db1e914e82f008d62e6dfec0a8b,,OCCURRENCE,,,2010-12-10,2010,12,10,,,,,,,,,,,,,,,,
f5b93458d0da1155fcc409a58446dbf3f407e8b3,,conabio_bees,95570693bdd577291fc6aac2c25512331cc69eef,,OCCURRENCE,,,2010-02-03,2010,2,3,,,,,,,,,,,,,,,,
12c957780e4b93e0a14ee5a40c2168d8b534ab12,,conabio_bees,5a61e634ec49d3919b83a13434809a009040ffa1,,OCCURRENCE,,,2010-12-17,2010,12,17,,,,,,,,,,,,,,,,
c8bce7d488008d7c87c5b095598b609facfe1977,,conabio_bees,b6d9ca4a511f0741257decf1a5b2c40a642a7652,,OCCURRENCE,,,2018-05-25,2018,5,25,,,,,,,,,,,,,,,,
9a5e66140e5e89ed9fb39ed62c6e2c04bad2c644,,conabio_bees,b6d9ca4a511f0741257decf1a5b2c40a642a7652,,OCCURRENCE,,,2018-05-25,2018,5,25,,,,,,,,,,,,,,,,
7e18803455798212fabe3fc365fe754d4ec5cd12,,conabio_bees,b6d9ca4a511f0741257decf1a5b2c40a642a7652,,OCCURRENCE,,,2018-05-25,2018,5,25,,,,,,,,,,,,,,,,
5adbebf77c978238c0056700b1e5e1068f680127,,conabio_bees,b6d9ca4a511f0741257decf1a5b2c40a642a7652,,OCCURRENCE,,,2018-05-25,2018,5,25,,,,,,,,,,,,,,,,
d3a8c16cd165226b2b9ed6a1ca7bae89e196054c,,conabio_bees,b6d9ca4a511f0741257decf1a5b2c40a642a7652,,OCCURRENCE,,,2018-05-25,2018,5,25,,,,,,,,,,,,,,,,
9d7a308c68bc4e5ecba970cbc10823a7faa10c6b,,conabio_bees,b6d9ca4a511f0741257decf1a5b2c40a642a7652,,OCCURRENCE,,,2018-05-25,2018,5,25,,,,,,,,,,,,,,,,
d0d4b5e0f98fd14c02cd242e0f86270201a04201,,conabio_bees,b6d9ca4a511f0741257decf1a5b2c40a642a7652,,OCCURRENCE,,,2018-05-25,2018,5,25,,,,,,,,,,,,,,,,
c59dcbecf8a8aabc529fd0e89341fa67c2001faf,,conabio_bees,b6d9ca4a511f0741257decf1a5b2c40a642a7652,,OCCURRENCE,,,2018-05-25,2018,5,25,,,,,,,,,,,,,,,,
0b01c47b5c22db93dfbc4d7bd21a540c6e7ffde3,,conabio_bees,b6d9ca4a511f0741257decf1a5b2c40a642a7652,,OCCURRENCE,,,2018-05-25,2018,5,25,,,,,,,,,,,,,,,,
cb4037547036de5b7901c43ee1f080a80932c65e,,conabio_bees,b6d9ca4a511f0741257decf1a5b2c40a642a7652,,OCCURRENCE,,,2018-05-25,2018,5,25,,,,,,,,,,,,,,,,
d112046139d478e0f501be7a6fe2ea657384b5da,,conabio_bees,b6d9ca4a511f0741257decf1a5b2c40a642a7652,,OCCURRENCE,,,2018-05-25,2018,5,25,,,,,,,,,,,,,,,,
3e351300a5b1582625944d8d604de496cb0f7faf,,conabio_bees,6373dd6f9b2ea9e1aea65aac8ac3324a4ceb7f90,,OCCURRENCE,,,2010-04-06,2010,4,6,,,,,,,,,,,,,,,,
93eb9eee46183434224cc0bc90814330a80322ae,,conabio_bees,b6d9ca4a511f0741257decf1a5b2c40a642a7652,,OCCURRENCE,,,2018-05-25,2018,5,25,,,,,,,,,,,,,,,,
757862e83b3a452ecf85f665ebb301fa04f5068b,,conabio_bees,b6d9ca4a511f0741257decf1a5b2c40a642a7652,,OCCURRENCE,,,2018-05-25,2018,5,25,,,,,,,,,,,,,,,,
7da52fcc9c9ac706b352a8a27441d5ee32ac4b77,,conabio_bees,b6d9ca4a511f0741257decf1a5b2c40a642a7652,,OCCURRENCE,,,2018-05-25,2018,5,25,,,,,,,,,,,,,,,,
f8851fd9b9db251c6593d46a408e79c7cb93b7ed,,conabio_bees,b6d9ca4a511f0741257decf1a5b2c40a642a7652,,OCCURRENCE,,,2018-05-25,2018,5,25,,,,,,,,,,,,,,,,
6572b40428cf3cde17f5427592352fc51a0d2151,,conabio_bees,b6d9ca4a511f0741257decf1a5b2c40a642a7652,,OCCURRENCE,,,2018-05-25,2018,5,25,,,,,,,,,,,,,,,,
a2898b9d03f8ac43e4dda50397832ed0f0505473,,conabio_bees,b6d9ca4a511f0741257decf1a5b2c40a642a7652,,OCCURRENCE,,,2018-05-25,2018,5,25,,,,,,,,,,,,,,,,
833eb914d71578c9b0b221ccb338d843fd1a429e,,conabio_bees,050f618e9372d404b3f6222300f4fba55a38ea6a,,OCCURRENCE,,,2010-04-07,2010,4,7,,,,,,,,,,,,,,,,
9bb8479a15d4c7fb43f15969d94ab0b03b2db499,,conabio_bees,b6d9ca4a511f0741257decf1a5b2c40a642a7652,,OCCURRENCE,,,2018-05-25,2018,5,25,,,,,,,,,,,,,,,,
9b545ca256011a0a24e9a63d239eaa2b67ed2f8c,,conabio_bees,b6d9ca4a511f0741257decf1a5b2c40a642a7652,,OCCURRENCE,,,2018-05-25,2018,5,25,,,,,,,,,,,,,,,,
48b510eb9fa82fecae64898bb3aeb7c9fb37a042,,conabio_bees,b6d9ca4a511f0741257decf1a5b2c40a642a7652,,OCCURRENCE,,,2018-05-25,2018,5,25,,,,,,,,,,,,,,,,
005b5c0b1e69c1d4e2192a26fe0251ada9fa2099,,conabio_bees,b6d9ca4a511f0741257decf1a5b2c40a642a7652,,OCCURRENCE,,,2018-05-25,2018,5,25,,,,,,,,,,,,,,,,
19c6adf212419c5a6b7a2294ca3e795e61cffd52,,conabio_bees,7a3e6aedfd47fd75c5abdf6dc570c0ec6bf8f367,,OCCURRENCE,,,2018-05-24,2018,5,24,,,,,,,,,,,,,,,,
cd60aa7a55d8450111fbf12f33ff625a49b893cf,,conabio_bees,7a3e6aedfd47fd75c5abdf6dc570c0ec6bf8f367,,OCCURRENCE,,,2018-05-24,2018,5,24,,,,,,,,,,,,,,,,
721b59b22999eaeca734d9f201f4445eb2d169d8,,conabio_bees,7a3e6aedfd47fd75c5abdf6dc570c0ec6bf8f367,,OCCURRENCE,,,2018-05-24,2018,5,24,,,,,,,,,,,,,,,,
f2640078feb54873ad844d15f6ada2b5a13cec2c,,conabio_bees,7a3e6aedfd47fd75c5abdf6dc570c0ec6bf8f367,,OCCURRENCE,,,2018-05-24,2018,5,24,,,,,,,,,,,,,,,,
5bec2eb899290dec96ae1d6fbd1049fdb932634b,,conabio_bees,7a3e6aedfd47fd75c5abdf6dc570c0ec6bf8f367,,OCCURRENCE,,,2018-05-24,2018,5,24,,,,,,,,,,,,,,,,
26c6e65696107ffcdf8fa6cf9f023c424c18cc94,,conabio_bees,7a3e6aedfd47fd75c5abdf6dc570c0ec6bf8f367,,OCCURRENCE,,,2018-05-24,2018,5,24,,,,,,,,,,,,,,,,
f1a9e618429a0f6e2fe0208e0de3209bad317ac3,,conabio_bees,7a3e6aedfd47fd75c5abdf6dc570c0ec6bf8f367,,OCCURRENCE,,,2018-05-24,2018,5,24,,,,,,,,,,,,,,,,
8dad797ff1a271294c8a472c2890c73469b6f0b3,,conabio_bees,7a3e6aedfd47fd75c5abdf6dc570c0ec6bf8f367,,OCCURRENCE,,,2018-05-24,2018,5,24,,,,,,,,,,,,,,,,
c9718ce373b36329f2c7103d1de26e7dd5dda5c7,,conabio_bees,7a3e6aedfd47fd75c5abdf6dc570c0ec6bf8f367,,OCCURRENCE,,,2018-05-21,2018,5,21,,,,,,,,,,,,,,,,
56cf9a8605afb123eac733fe4f59b844eec4e421,,conabio_bees,7a3e6aedfd47fd75c5abdf6dc570c0ec6bf8f367,,OCCURRENCE,,,2018-05-24,2018,5,24,,,,,,,,,,,,,,,,
904b288b6ddae20882aabc585ea20e352b040f16,,conabio_bees,7a3e6aedfd47fd75c5abdf6dc570c0ec6bf8f367,,OCCURRENCE,,,2018-05-24,2018,5,24,,,,,,,,,,,,,,,,
0e2eda4832d86e173220779056177c725b651770,,conabio_bees,6373dd6f9b2ea9e1aea65aac8ac3324a4ceb7f90,,OCCURRENCE,,,2010-04-07,2010,4,7,,,,,,,,,,,,,,,,
637d832e0596f2742d18d423af7bcd65613c54df,,conabio_bees,6373dd6f9b2ea9e1aea65aac8ac3324a4ceb7f90,,OCCURRENCE,,,2010-04-06,2010,4,6,,,,,,,,,,,,,,,,
b50e7a1c6d74ed2e129d3241c9ed6957fe98e453,,conabio_bees,9e8503b2a4a7c7686b4deb5b41d2aec312999659,,OCCURRENCE,,,2018-06-11,2018,6,11,,,,,,,,,,,,,,,,
3342151f96403603b4b486c469bfcad91225b9a4,,conabio_bees,9e8503b2a4a7c7686b4deb5b41d2aec312999659,,OCCURRENCE,,,2018-06-11,2018,6,11,,,,,,,,,,,,,,,,
d97dafb7de96af8265a6049ed71ee6d4a8f613fc,,conabio_bees,9e8503b2a4a7c7686b4deb5b41d2aec312999659,,OCCURRENCE,,,2018-06-11,2018,6,11,,,,,,,,,,,,,,,,
d4d5611a6b5e7740bd528a58041c122a351b3194,,conabio_bees,9e8503b2a4a7c7686b4deb5b41d2aec312999659,,OCCURRENCE,,,2018-06-11,2018,6,11,,,,,,,,,,,,,,,,
8dd2f2cb0eebdd1d5419dc146b0b3ff2d6b561d9,,conabio_bees,9e8503b2a4a7c7686b4deb5b41d2aec312999659,,OCCURRENCE,,,2018-06-11,2018,6,11,,,,,,,,,,,,,,,,
0685c7ed1c397d55af9bc6419563aea2b8c98620,,conabio_bees,9e8503b2a4a7c7686b4deb5b41d2aec312999659,,OCCURRENCE,,,2018-06-11,2018,6,11,,,,,,,,,,,,,,,,
f4da981ee5d61c8c0751b37dae3decbf834a771f,,conabio_bees,9e8503b2a4a7c7686b4deb5b41d2aec312999659,,OCCURRENCE,,,2018-06-11,2018,6,11,,,,,,,,,,,,,,,,
1e9ddaf00abd5aa2892aaa4b7737da8b1936679e,,conabio_bees,9e8503b2a4a7c7686b4deb5b41d2aec312999659,,OCCURRENCE,,,2018-06-11,2018,6,11,,,,,,,,,,,,,,,,
ae8548dedbe70f4a58f02c3ebb38fd52f4222a34,,conabio_bees,9e8503b2a4a7c7686b4deb5b41d2aec312999659,,OCCURRENCE,,,2018-06-11,2018,6,11,,,,,,,,,,,,,,,,
30a1c236ed289367dbcef1215cdf18facf922d3c,,conabio_bees,9e8503b2a4a7c7686b4deb5b41d2aec312999659,,OCCURRENCE,,,2018-06-11,2018,6,11,,,,,,,,,,,,,,,,
86030af53093bea3d032cc05fa68bdd7ee7cc2e0,,conabio_bees,b6d9ca4a511f0741257decf1a5b2c40a642a7652,,OCCURRENCE,,,2018-05-25,2018,5,25,,,,,,,,,,,,,,,,
b890d8781c8359e8c765fb2906e402d150f24d8c,,conabio_bees,b6d9ca4a511f0741257decf1a5b2c40a642a7652,,OCCURRENCE,,,2018-05-25,2018,5,25,,,,,,,,,,,,,,,,
a82ee0fce3fd128003eaa2f957ec4d6586522141,,conabio_bees,7852ddc1b19b10304c31dcf2ab19f63d7ab1c170,,OCCURRENCE,,,2018-05-16,2018,5,16,,,,,,,,,,,,,,,,
21a6faf2d21334f32b52d11c82032709dff5157a,,conabio_bees,7852ddc1b19b10304c31dcf2ab19f63d7ab1c170,,OCCURRENCE,,,2018-05-16,2018,5,16,,,,,,,,,,,,,,,,
06a747e72cbe088d78dfb8571f7d19a586b5e354,,conabio_bees,7852ddc1b19b10304c31dcf2ab19f63d7ab1c170,,OCCURRENCE,,,2018-05-16,2018,5,16,,,,,,,,,,,,,,,,
67b5b28d9538e2ca5f04a23e7aa844aaa1bb423d,,conabio_bees,7852ddc1b19b10304c31dcf2ab19f63d7ab1c170,,OCCURRENCE,,,2018-05-16,2018,5,16,,,,,,,,,,,,,,,,
1e2b1e19c00a97f3e1de351adcf2a1a4facf9010,,conabio_bees,b4577f1ddb4cde00b57012dd2c7477a9461cb836,,OCCURRENCE,,,2018-05-22,2018,5,22,,,,,,,,,,,,,,,,
dcd35a3b83aa09113243028b4ba5a9a59181fb4f,,conabio_bees,b4577f1ddb4cde00b57012dd2c7477a9461cb836,,OCCURRENCE,,,2018-05-22,2018,5,22,,,,,,,,,,,,,,,,
ed7deb8af2141c668d7a363e255ebffc98070974,,conabio_bees,b4577f1ddb4cde00b57012dd2c7477a9461cb836,,OCCURRENCE,,,2018-05-22,2018,5,22,,,,,,,,,,,,,,,,
cbdbd91248fd498d5eb647ebf94f4889148c5aa0,,conabio_bees,b4577f1ddb4cde00b57012dd2c7477a9461cb836,,OCCURRENCE,,,2018-05-22,2018,5,22,,,,,,,,,,,,,,,,
a96da10aa77a8a81690024b10206d546a7e841eb,,conabio_bees,7a3e6aedfd47fd75c5abdf6dc570c0ec6bf8f367,,OCCURRENCE,,,2018-05-24,2018,5,24,,,,,,,,,,,,,,,,
977aa5db801ed7a9be4c8a34da1ec09de2d46cfc,,conabio_bees,7a3e6aedfd47fd75c5abdf6dc570c0ec6bf8f367,,OCCURRENCE,,,2018-05-24,2018,5,24,,,,,,,,,,,,,,,,
06c8c4eb4ef4d5000a95b84e0839fe308ef82824,,conabio_bees,7a3e6aedfd47fd75c5abdf6dc570c0ec6bf8f367,,OCCURRENCE,,,2018-05-24,2018,5,24,,,,,,,,,,,,,,,,
fc19ab848d3bf174dc348890ac1b0facd5c1872a,,conabio_bees,7a3e6aedfd47fd75c5abdf6dc570c0ec6bf8f367,,OCCURRENCE,,,2018-05-24,2018,5,24,,,,,,,,,,,,,,,,
