taxon_id,scientific_name,scientific_name_authorship,name_according_to,name_according_to_id,taxon_rank,taxon_source,scientific_name_id,taxon_remarks,parent_taxon_id,taxonomic_status,kingdom,phylum,class,order,family,subfamily,genus,subgenus,accepted_scientific_name
5b53ac677a1f933dbb1d548ea90a35beefb095c1,Ruta graveolens,,,,species,,,"{""verbatimScientificName"": ""Ruta graveolens""}",,,Plantae,Tracheophyta,Equisetopsida,Sapindales,Rutaceae,,Ruta,,
129879f702b3795fa3440f8effd794bb4417431d,Stevia jorullensis,,,,species,,,"{""verbatimScientificName"": ""Stevia jorullensis""}",,,Plantae,Tracheophyta,Equisetopsida,Asterales,Asteraceae,,Stevia,,
30bac12e0ad6175548450c638a53f2f531b013ff,Ranunculus petiolaris,,,,species,,,"{""verbatimScientificName"": ""Ranunculus petiolaris""}",,,Plantae,Tracheophyta,Equisetopsida,Ranunculales,Ranunculaceae,,Ranunculus,,
bb1dea1249827c446fc83cded7f8b9c882a95f21,Foeniculum vulgare,,,,species,,,"{""verbatimScientificName"": ""Foeniculum vulgare""}",,,Plantae,Tracheophyta,Equisetopsida,Apiales,Apiaceae,,Foeniculum,,
afcd7b1deb3ec1119b9de7f3452b88e310e21f27,Allium cepa,,,,species,,,"{""verbatimScientificName"": ""Allium cepa""}",,,Plantae,Tracheophyta,Equisetopsida,Asparagales,Amaryllidaceae,,Allium,,
d91fd6c38100a58c6d818740993bcf7c8e1ecac1,Brassica oleracea,,,,species,,,"{""verbatimScientificName"": ""Brassica oleracea""}",,,Plantae,Tracheophyta,Equisetopsida,Brassicales,Brassicaceae,,Brassica,,
fbae908421eb74bb7b9a583d6de36ec397c3ad53,Petroselinum crispum,,,,species,,,"{""verbatimScientificName"": ""Petroselinum crispum""}",,,Plantae,Tracheophyta,Equisetopsida,Apiales,Apiaceae,,Petroselinum,,
269878ee890f1adc3c2cc8f28f05948651f2d957,Lactuca sativa,,,,species,,,"{""verbatimScientificName"": ""Lactuca sativa""}",,,Plantae,Tracheophyta,Equisetopsida,Asterales,Asteraceae,,Lactuca,,
f2711799041a228235ebf07cfb031c440e9e7b70,Calendula officinalis,,,,species,,,"{""verbatimScientificName"": ""Calendula officinalis""}",,,Plantae,Tracheophyta,Equisetopsida,Asterales,Asteraceae,,Calendula,,
65228da8a6de4a65817a7f00fdedd2bee82550de,Erigeron karvinskianus,,,,species,,,"{""verbatimScientificName"": ""Erigeron karvinskianus""}",,,Plantae,Tracheophyta,Equisetopsida,Asterales,Asteraceae,,Erigeron,,
1729cfd806d8fa5751aaf2557cb050de715696e5,Achillea millefolium,,,,species,,,"{""verbatimScientificName"": ""Achillea millefolium""}",,,Plantae,Tracheophyta,Equisetopsida,Asterales,Asteraceae,,Achillea,,
6a7ea43016bd12920f027a898aea73521d005e5a,Salvia officinalis,,,,species,,,"{""verbatimScientificName"": ""Salvia officinalis""}",,,Plantae,Tracheophyta,Equisetopsida,Lamiales,Lamiaceae,,Salvia,,
c0f11f940342d3261d8ee17ab32a2ba04f488656,Physalis philadelphica,,,,species,,,"{""verbatimScientificName"": ""Physalis philadelphica""}",,,Plantae,Tracheophyta,Equisetopsida,Solanales,Solanaceae,,Physalis,,
3deb702cf0d6aeb6dcb7b6fecbf301b22da4795a,Persicaria capitata,,,,species,,,"{""verbatimScientificName"": ""Persicaria capitata""}",,,Plantae,Tracheophyta,Equisetopsida,Caryophyllales,Polygonaceae,,Persicaria,,
9a9054ee311a3fb37d155972fae09805ebffc3e1,Taraxacum officinale,,,,species,,,"{""verbatimScientificName"": ""Taraxacum officinale""}",,,Plantae,Tracheophyta,Equisetopsida,Asterales,Asteraceae,,Taraxacum,,
0ebb45b3a06b6341cac7068c95bee6832f0580e3,Brassica rapa,,,,species,,,"{""verbatimScientificName"": ""Brassica rapa""}",,,Plantae,Tracheophyta,Equisetopsida,Brassicales,Brassicaceae,,Brassica,,
60eee361f55e6b7fb94fc8a8d7ab91472dbfaa56,Baccharis trinervis,,,,species,,,"{""verbatimScientificName"": ""Baccharis trinervis""}",,,Plantae,Tracheophyta,Equisetopsida,Asterales,Asteraceae,,Baccharis,,
20e1f0d5948db3328c9f9ec2c946fe237ac373ff,Galinsoga quadriradiata,,,,species,,,"{""verbatimScientificName"": ""Galinsoga quadriradiata""}",,,Plantae,Tracheophyta,Equisetopsida,Asterales,Asteraceae,,Galinsoga,,
ad9febb713cd00fa41dde2aa8405bd3bc4e79cb8,Phaseolus lunatus,,,,species,,,"{""verbatimScientificName"": ""Phaseolus lunatus""}",,,Plantae,Tracheophyta,Equisetopsida,Fabales,Fabaceae,,Phaseolus,,
a06dfef700377666c8e48c50e7bb77c24070e2fa,Monnina xalapensis,,,,species,,,"{""verbatimScientificName"": ""Monnina xalapensis""}",,,Plantae,Tracheophyta,Equisetopsida,Fabales,Polygalaceae,,Monnina,,
63a7a151ca4511ec192f2cf3b90e2803d60639f2,Hyptis urticoides,,,,species,,,"{""verbatimScientificName"": ""Hyptis urticoides""}",,,Plantae,Tracheophyta,Equisetopsida,Lamiales,Lamiaceae,,Hyptis,,
a59b399b936554b1eae97e9c26af13b7b99ef0b1,Gaudichaudia albida,,,,species,,,"{""verbatimScientificName"": ""Gaudichaudia albida""}",,,Plantae,Tracheophyta,Equisetopsida,Malpighiales,Malpighiaceae,,Gaudichaudia,,
4438a776748028bdeeee55033f11ef3d4303b172,Verbena carolina,,,,species,,,"{""verbatimScientificName"": ""Verbena carolina""}",,,Plantae,Tracheophyta,Equisetopsida,Lamiales,Verbenaceae,,Verbena,,
e36424ab17aeb6ab5d0ee24d845ebef4fccccd7f,Dalea leporina,,,,species,,,"{""verbatimScientificName"": ""Dalea leporina""}",,,Plantae,Tracheophyta,Equisetopsida,Fabales,Fabaceae,,Dalea,,
23c9b325b348a3bc198b3abc989ab798d2d7a13a,Sisyrinchium scabrum,,,,species,,,"{""verbatimScientificName"": ""Sisyrinchium scabrum""}",,,Plantae,Tracheophyta,Equisetopsida,Asparagales,Iridaceae,,Sisyrinchium,,
bbf27b2ed5e4b156e7df5f5916ed399908fbf544,Trixis inula,,,,species,,,"{""verbatimScientificName"": ""Trixis inula""}",,,Plantae,Tracheophyta,Equisetopsida,Asterales,Asteraceae,,Trixis,,
fd347a00b12ac7b06c081ea3145134c80a24c33e,Eruca vesicaria,,,,species,,,"{""verbatimScientificName"": ""Eruca vesicaria""}",,,Plantae,Tracheophyta,Equisetopsida,Brassicales,Brassicaceae,,Eruca,,
03a4d9b38f39b6ce57d3516f6ca103c3dc1044dd,Malus domestica,,,,species,,,"{""verbatimScientificName"": ""Malus domestica""}",,,Plantae,Tracheophyta,Equisetopsida,Rosales,Rosaceae,,Malus,,
8cec100ba1f57e6cfd4b65991bdd46ca1b40791d,Borago officinalis,,,,species,,,"{""verbatimScientificName"": ""Borago officinalis""}",,,Plantae,Tracheophyta,Equisetopsida,Boraginales,Boraginaceae,,Borago,,
ef1b944b50f6f86da25a885a9cdc401278e15766,Citrus x latifolia,,,,species,,,"{""verbatimScientificName"": ""Citrus x latifolia""}",,,Plantae,Tracheophyta,Equisetopsida,Sapindales,Rutaceae,,Citrus,,
088449a3175271aec1a36ab01ce9cf632ccf11a9,Solanum rostratum,,,,species,,,"{""verbatimScientificName"": ""Solanum rostratum""}",,,Plantae,Tracheophyta,Equisetopsida,Solanales,Solanaceae,,Solanum,,
5462fcf7e1da7e6a0561dc8fa81b706406b37df3,Erythrostemon mexicanus,,,,species,,,"{""verbatimScientificName"": ""Erythrostemon mexicanus""}",,,Plantae,Tracheophyta,Equisetopsida,Fabales,Fabaceae,,Erythrostemon,,
fef28ea7c84efb6ad2b9b21ef2c4380cd2d1e132,Casuarina equisetifolia,,,,species,,,"{""verbatimScientificName"": ""Casuarina equisetifolia""}",,,Plantae,Tracheophyta,Equisetopsida,Fagales,Casuarinaceae,,Casuarina,,
e5fdc0765f593c8c02d50808661c40f25c2fd611,Viguiera dentata,,,,species,,,"{""verbatimScientificName"": ""Viguiera dentata""}",,,Plantae,Tracheophyta,Equisetopsida,Asterales,Asteraceae,,Viguiera,,
4101eaac9a9253388a51cbf149815860fdd34651,Piscidia piscipula,,,,species,,,"{""verbatimScientificName"": ""Piscidia piscipula""}",,,Plantae,Tracheophyta,Equisetopsida,Fabales,Fabaceae,,Piscidia,,
e3b34c6de6b5f9212935c8e33074494ba8124316,Carduus,,,,genus,,,"{""verbatimScientificName"": ""Carduus sp""}",,,Plantae,Tracheophyta,Equisetopsida,Asterales,Asteraceae,,Carduus,,
2d26e6b76db7d5169bba5679bfc986ad27c212dc,Zingiberaceae,,,,family,,,,,,Plantae,Tracheophyta,Equisetopsida,Zingiberales,Zingiberaceae,,,,
de627292c76bc77a6ace6e2b5437272d3e04ee10,Cryptantha intermedia,,,,species,,,"{""verbatimScientificName"": ""Cryptantha intermedia""}",,,Plantae,Tracheophyta,Equisetopsida,Boraginales,Boraginaceae,,Cryptantha,,
fc1f4a9919deebb6d6b091e2a2ee9f4c55777d28,Centrosema macrocarpum,,,,species,,,"{""verbatimScientificName"": ""Centrosema macrocarpum""}",,,Plantae,Tracheophyta,Equisetopsida,Fabales,Fabaceae,,Centrosema,,
9ff9ed20f9dba6f17f7f6e4ed99f4f9cb551ddf9,Thouinidium decandrum,,,,species,,,"{""verbatimScientificName"": ""Thouinidium decandrum""}",,,Plantae,Tracheophyta,Equisetopsida,Sapindales,Sapindaceae,,Thouinidium,,
b8ef2b9394f6246179758c797726e7e2d977a10e,Bauhinia uleana,,,,species,,,"{""verbatimScientificName"": ""Bauhinia uleana""}",,,Plantae,Tracheophyta,Equisetopsida,Fabales,Fabaceae,,Bauhinia,,
98e13d422478d305b775652f9ad04ac98fc1d395,Bombus weisi,,,,species,,,"{""verbatimScientificName"": ""Bombus weisi""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Bombus,,
716d0efdc78c6b51a68cd0dbfe81ec6ac7680877,Bombus medius,,,,species,,,"{""verbatimScientificName"": ""Bombus medius""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Bombus,,
cb0dbf06525ca94ca42cd19618861ecefe574088,Bombus pullatus,,,,species,,,"{""verbatimScientificName"": ""Bombus pullatus""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Bombus,,
8988309aebe12c27ae29a01bf471fa3e24c045cd,Bombus mexicanus,,,,species,,,"{""verbatimScientificName"": ""Bombus mexicanus""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Bombus,,
ffd385dbd33648e1328b78e595ff72baee0b1db9,Bombus ephippiatus,,,,species,,,"{""verbatimScientificName"": ""Bombus ephippiatus""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Bombus,,
dd5890a3b8414c56e6789564949df798e45724ce,Andrena discreta,,,,species,,,"{""verbatimScientificName"": ""Andrena discreta""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,,Andrena,,
265b64e4eb3e0bdc5403a7b67ead337584ccee82,Andrena barberi,,,,species,,,"{""verbatimScientificName"": ""Andrena barberi""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,,Andrena,,
fa4e1ced6df57249bb35b1a62e6783b26a5921cb,Calliopsis,,,,genus,,,"{""verbatimScientificName"": ""Calliopsis sp. 01""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,,Calliopsis,,
be13c74bd0fb91c29d0c3acc41e3c5f8424babcf,Exaerete smaragdina,,,,species,,,"{""verbatimScientificName"": ""Exaerete smaragdina""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Exaerete,,
f20d6204c6629fb67a9e92209d3ea06b592edd53,Trigona fulviventris,,,,species,,,"{""verbatimScientificName"": ""Trigona fulviventris""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Trigona,,
784879f34bc2660d9ca4d0e3a2ce4d4158b570e4,Paratetrapedia calcarata,,,,species,,,"{""verbatimScientificName"": ""Paratetrapedia calcarata""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Paratetrapedia,,
ad96b34e27758325f3fc4a2a0d3e7f66ea48f80c,Augochlora nigrocyanea,,,,species,,,"{""verbatimScientificName"": ""Augochlora nigrocyanea""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlora,,
405544a2580eebd45453812d29ddcdd89c4cd621,Augochlora sidaefoliae,,,,species,,,"{""verbatimScientificName"": ""Augochlora sidaefoliae""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlora,,
14dd6a8df95b260c6e357993558aeea631f44b05,Lasioglossum,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
3d6627c08536e50c622317eacb9c7300cbc3ce14,Lasioglossum,,,,genus,,,"{""verbatimScientificName"": ""Lasioglossum green metalic carinate""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
1b5983f6f2ced0b4044d39331bb85339f15bdac5,Augochlorella semiaurata,,,,species,,,"{""verbatimScientificName"": ""Augochlorella semiaurata""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlorella,,
8860ce02a779afeb7f4ac3dcd873d6f777fe6bdf,Melipona solani,,,,species,,,"{""verbatimScientificName"": ""Melipona solani""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Melipona,,
4c863e8475a81d97447c1129b3c0c8da48dac91a,Melipona beecheii,,,,species,,,"{""verbatimScientificName"": ""Melipona beecheii""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Melipona,,
39bf4a7837a1d88d8e1381e52204d8b0d3608a59,Exomalopsis analis,,,,species,,,"{""verbatimScientificName"": ""Exomalopsis analis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Exomalopsis,,
14c44d0bb220d10d3e1da0b6d0dc0ef1e9839a1c,Lophopedia apicalis,,,,species,,,"{""verbatimScientificName"": ""Lophopedia apicalis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Lophopedia,,
5ef192e8c3eb64018565e4becfc629704b281325,Exomalopsis similis,,,,species,,,"{""verbatimScientificName"": ""Exomalopsis similis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Exomalopsis,,
744f91900131607362c7be90dc3c140d804d711e,Euglossa variabilis,,,,species,,,"{""verbatimScientificName"": ""Euglossa variabilis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossa,,
0060265b290d027882c3b3e292c67bb1ba87f0c5,Trigona corvina,,,,species,,,"{""verbatimScientificName"": ""Trigona corvina""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Trigona,,
06f30251066e282e407d7b97a90b2df94530b147,Partamona bilineata,,,,species,,,"{""verbatimScientificName"": ""Partamona bilineata""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Partamona,,
77d126b1fd1d977aca371e0f68099fbcc1abd94f,Euglossa,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossa,,
7f367afffe3426923673970467a3b68d9b261aae,Triepeolus,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Triepeolus,,
3f2e3d432b5e2946a0104a92a9f52ee658eb772b,Exomalopsis,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Exomalopsis,,
b7fbf01f7ff91a738a309209e24074210a8cbf80,Megachile candida,,,,species,,,"{""verbatimScientificName"": ""Megachile candida""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
bd50863cd9da1bf68e40cd63af91560286d9ab80,Lasioglossum,,,,genus,,,"{""verbatimScientificName"": ""Lasioglossum green metalic acarinate ""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
6fa0facc5ad6f2bb36212a26e6677a2ad2402f1f,Lasioglossum,,,,genus,,,"{""verbatimScientificName"": ""Lasioglossum “tegulare” group""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
96172ff06a930684d0b4b390d8c19f103442627f,Augochlorella,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlorella,,
216e5504965542dbfcb246f9ac81ba3027c98bd7,Pseudaugochlora graminea,,,,species,,,"{""verbatimScientificName"": ""Pseudaugochlora graminea""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Pseudaugochlora,,
9d233237a6a46294caddcfff1c9fa48e92a112de,Megachile,,,,genus,,,"{""verbatimScientificName"": ""Megachile sp.1-TG""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
018bc65f22e3f25452f69408835059d8ef27963f,Paratetrapedia albilabris,,,,species,,,"{""verbatimScientificName"": ""Paratetrapedia albilabris""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Paratetrapedia,,
f4f29b22aade98f433099fe93b02cdf9e0dbf0fe,Ceratina viridicincta,,,,species,,,"{""verbatimScientificName"": ""Ceratina viridicincta""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
a378ce4bdb034cad7c6585d09b46b37eae8dd793,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina sp""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
60534416e1c86a042016229727109196921ef9d3,Augochlora,,,,genus,,,"{""verbatimScientificName"": ""Augochlora sp. ""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlora,,
b1689e9164a970ad858e078bf56d596464cfa8fc,Tetragona mayarum,,,,species,,,"{""verbatimScientificName"": ""Tetragona mayarum""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Tetragona,,
919898946dc37ac5736d22f72e52fa76fe0db9a1,Lasioglossum,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
b245720821897ecd52aed15dc7956822e69a20db,Calliopsis hondurasica,,,,species,,,"{""verbatimScientificName"": ""Calliopsis hondurasica""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,,Calliopsis,,
8f606c9483c6ab854fc045cf554e1eda83a281d9,Melitoma,,,,genus,,,"{""verbatimScientificName"": ""Melitoma sp. ""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Melitoma,,
6b02ef90ef6dd63cb8bc9df79ceb9af7a1d6b075,Melitoma marginella,,,,species,,,"{""verbatimScientificName"": ""Melitoma marginella""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Melitoma,,
2fb221c610f85547875f867feafff1f397ae691f,Melissodes,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Melissodes,,
5ddce2cfd11216325188528f33907fb5ca597bc4,Augochlora smaragdina,,,,species,,,"{""verbatimScientificName"": ""Augochlora smaragdina""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlora,,
dd8a78545f68835383844e8038946762102cc95b,Augochloropsis metallica,,,,species,,,"{""verbatimScientificName"": ""Augochloropsis metallica""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochloropsis,,
139f38d64851900e0b6574b0f8c0ff8f3b087a06,Augochlora,,,,genus,,,"{""verbatimScientificName"": ""Augochlora sp. ""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlora,,
f5688ca4f5bca7fc8b184b8097a4465832ee5ff7,Halictus ligatus,,,,species,,,"{""verbatimScientificName"": ""Halictus ligatus""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Halictus,,
728a72435c176730ff69aff5fa5fef2a225e5477,Euglossa imperialis,,,,species,,,"{""verbatimScientificName"": ""Euglossa imperialis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossa,,
0ea48484754017d8928576231061180a12b6fafa,Florilegus condignus,,,,species,,,"{""verbatimScientificName"": ""Florilegus condignus""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Florilegus,,
62d8147c6c8467ea8eaf45ed0fcb3a47bb132b87,Peponapis utahensis,,,,species,,,"{""verbatimScientificName"": ""Peponapis utahensis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Peponapis,,
4ebdb9645eeea8ee168c99e2eea384e03709c7ee,Ancyloscelis apiformis,,,,species,,,"{""verbatimScientificName"": ""Ancyloscelis apiformis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ancyloscelis,,
823239fd6529ee76296c6753797c190c6f8adfc2,Lasioglossum,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
4b6b3dc8a3f0e300c3f1cefddad1dc174c5cdbc1,Centris analis,,,,species,,,"{""verbatimScientificName"": ""Centris analis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Centris,,
d44fd087056b4c6575118a7bbd8ae36e266a348c,Centris nitida,,,,species,,,"{""verbatimScientificName"": ""Centris nitida""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Centris,,
8ab79add0662f9d068c33a7135191be9180a7a66,Peponapis limitaris,,,,species,,,"{""verbatimScientificName"": ""Peponapis limitaris""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Peponapis,,
62dace26c4d0e38f55836115170ef1cd0ed01cf0,Agapostemon nasutus,,,,species,,,"{""verbatimScientificName"": ""Agapostemon nasutus""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Agapostemon,,
b8dc4224ff56023ebd2b90397bd6d700bc7271ab,Megachile,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
c7eb0f35af725da3dc60c90ea4ae1aa406f4c05c,Centris terminata,,,,species,,,"{""verbatimScientificName"": ""Centris terminata""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Centris,,
769575bdd59e0e406380d44609a93091ff189c5f,Centris,,,,genus,,,"{""verbatimScientificName"": ""Centris sp. 04M""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Centris,,
54179bb54bd9938f0ae4bd255b43130b8428fddf,Epicharis elegans,,,,species,,,"{""verbatimScientificName"": ""Epicharis elegans""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Epicharis,,
8681a53a1469600afe878fcb8b52f062d8445531,Centris aethyctera,,,,species,,,"{""verbatimScientificName"": ""Centris aethyctera""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Centris,,
dcf81fe58dc0f8518c630eacec7f8f0e633ec0f6,Centris adani,,,,species,,,"{""verbatimScientificName"": ""Centris adani""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Centris,,
795c53446562c273d2f31cf4fb7baa211620549c,Apis mellifera,,,,species,,,"{""verbatimScientificName"": ""Apis mellifera""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Apis,,
f3b14f5b926d93d565c779c161bca29d64e0815a,Euglossa mixta,,,,species,,,"{""verbatimScientificName"": ""Euglossa mixta""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossa,,
9adf5e0bc8103d29396dd28c3102ec7ce6de9d8a,Augochlorella neglectula,,,,species,,,"{""verbatimScientificName"": ""Augochlorella neglectula""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlorella,,
0800fd605bafd915cfe61de0d803b3d2708182af,Protandrena,,,,genus,,,"{""verbatimScientificName"": ""Protandrena asperatus""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,,Protandrena,,
8c71a1bd86cf9fb7be5a19719ef2846b146ca849,Xylocopa gualanensis,,,,species,,,"{""verbatimScientificName"": ""Xylocopa gualanensis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Xylocopa,,
28c24e1cb695e89fcd227f4d8714339cb2cf9971,Bombus pensylvanicus,,,,species,,,"{""verbatimScientificName"": ""Bombus pensylvanicus""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Bombus,,
7964f9ffcdd54b4fb8a7406725773c080bc01b8e,Paragapostemon coelestinus (sensu lato),,,,species,,,"{""verbatimScientificName"": ""Paragapostemon coelestinus (sensu lato)""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Paragapostemon,,
4c4ea94769ba40906fd843fdfc3ab5fa9ebb2202,Osmia azteca,,,,species,,,"{""verbatimScientificName"": ""Osmia azteca""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Osmia,,
66c321e77e6128e3b2e4c9eeb328e5ab2bfc0462,Thygater,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Thygater,,
a9f07fd66941f8668bef112c07c38a7d123be4ee,Peponapis pruinosa,,,,species,,,"{""verbatimScientificName"": ""Peponapis pruinosa""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Peponapis,,
e51a0df4400e62a39c831eb4642e3e835c7ac120,Lasioglossum desertum,,,,species,,,"{""verbatimScientificName"": ""Lasioglossum desertum""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
b90db83a4e5fd2e6db2187a8725dc3c64f6f9233,Bombus pensylvanicus D sp. nov. ,,,,species,,,"{""verbatimScientificName"": ""Bombus pensylvanicus D sp. nov. ""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Bombus,,
e3c73342556b49270c10d50089bfbd520f64f890,Sphecodes,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Sphecodes,,
fa8bb70d9ee22ee5ff13ed4691d65f3bf143220c,Hylaeus,,,,genus,,,"{""verbatimScientificName"": ""Hylaeus sp. 18M""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,,Hylaeus,,
c83325d1637addaa601dd293ce1101c1b76295d2,Paratrigona opaca,,,,species,,,"{""verbatimScientificName"": ""Paratrigona opaca""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Paratrigona,,
df9d9630d6304085fecc813224bcd65db7b9cae7,Trigona fuscipennis,,,,species,,,"{""verbatimScientificName"": ""Trigona fuscipennis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Trigona,,
75a42da456cdee8c8d58df8714e8945276c89940,Eulaema polychroma,,,,species,,,"{""verbatimScientificName"": ""Eulaema polychroma""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Eulaema,,
c7427320d7b388c0ac8b212994114b585c2d74a8,Protandrena,,,,genus,,,"{""verbatimScientificName"": ""Protandrena sp.21F""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,,Protandrena,,
22b26a444915cc8431d83d45951449e28af57b46,Eufriesea,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Eufriesea,,
b3b732295363d57b6a1391886407fca73acd5cfa,Nannotrigona perilampoides,,,,species,,,"{""verbatimScientificName"": ""Nannotrigona perilampoides""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Nannotrigona,,
b29ca8ff812e8c4ba26e19fbcd409c7e6fcf9177,Protandrena,,,,genus,,,"{""verbatimScientificName"": ""Protandrena sp.01""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,,Protandrena,,
