1	StillImage	image/jpeg	https://svampe.databasen.org/uploads/TF2013-640926_B1sPYTWZg.JPG	Tobias Frøslev	Tobias Frøslev	https://orcid.org/0000-0002-3530-013X
1	StillImage	image/jpeg	https://svampe.databasen.org/uploads/2013-640926_Bys5jgKIj.JPG	Thomas Stjernegaard Jeppesen	Thomas Stjernegaard Jeppesen	https://orcid.org/0000-0003-1691-239X
1	StillImage	image/jpeg	https://svampe.databasen.org/uploads/2013-640926_HyxhsgFLi.JPG	Thomas Stjernegaard Jeppesen	Thomas Stjernegaard Jeppesen	https://orcid.org/0000-0003-1691-239X
1	StillImage	image/jpeg	https://svampe.databasen.org/uploads/2013-640926_rJJAieYUi.JPG	Thomas Stjernegaard Jeppesen	Thomas Stjernegaard Jeppesen	https://orcid.org/0000-0003-1691-239X
2	StillImage	image/jpeg	https://svampe.databasen.org/uploads/TF2013-640926_B1sPYTWZg.JPG	Tobias Frøslev	Tobias Frøslev	https://orcid.org/0000-0002-3530-013X
