1	15/12/2020 12.36	Observation	https://creativecommons.org/licenses/by-nc/4.0/	Danish Mycological Society, Fungal Records Database (https://svampe.databasen.org), contributed by Frøslev, T., Heilmann-Clausen, J., Jeppesen, T.S., Lange, C., Læssøe, T., Petersen, J.H., Søchting, U., Vesterholt, J.	1		TF2013-640926		"{""Substrate"":""soil""}"	bøg (Fagus)	Tobias Frøslev	Deciduous woodland	06/10/2013	Denmark	55.49949	9.48942	10	WGS84	Danish Mycological Society	Kolding, Marielund	DK			16823	Cortinarius koldingensis Frøslev & T.S. Jeppesen	strågul slørhat	urn:lsid:indexfungorum.org:names:812989	Tobias Frøslev		sp.	66577	https://orcid.org/0000-0002-3530-013X	https://orcid.org/0000-0002-3530-013X	
2	15/12/2020 12.36	PreservedSpecimen	https://creativecommons.org/licenses/by-nc/4.0/	Danish Mycological Society, Fungal Records Database (https://svampe.databasen.org), contributed by Frøslev, T., Heilmann-Clausen, J., Jeppesen, T.S., Lange, C., Læssøe, T., Petersen, J.H., Søchting, U., Vesterholt, J.	2	C-F-100309	TF2013-640926	TF2013-640926	"{""Substrate"":""soil""}"	bøg (Fagus)	Tobias Frøslev	Deciduous woodland	06/10/2013	Denmark	55.49949	9.48942	10	WGS84	Danish Mycological Society	Kolding, Marielund	DK			16823	Cortinarius koldingensis Frøslev & T.S. Jeppesen	strågul slørhat	urn:lsid:indexfungorum.org:names:812989	Tobias Frøslev	HOLOTYPE	sp.	66577	https://orcid.org/0000-0002-3530-013X	https://orcid.org/0000-0002-3530-013X	
3	15/12/2020 12.36	MaterialSample	https://creativecommons.org/licenses/by-nc/4.0/	Danish Mycological Society, Fungal Records Database (https://svampe.databasen.org), contributed by Frøslev, T., Heilmann-Clausen, J., Jeppesen, T.S., Lange, C., Læssøe, T., Petersen, J.H., Søchting, U., Vesterholt, J.	3	C-F-100309			"{""Substrate"":""soil""}"	bøg (Fagus)	Tobias Frøslev	Deciduous woodland	06/10/2013	Denmark	55.49949	9.48942	10	WGS84	Danish Mycological Society	Kolding, Marielund	DK			16823	Cortinarius koldingensis Frøslev & T.S. Jeppesen	strågul slørhat	urn:lsid:indexfungorum.org:names:812989	Tobias Frøslev		sp.	66577	https://orcid.org/0000-0002-3530-013X	https://orcid.org/0000-0002-3530-013X	https://www.ncbi.nlm.nih.gov/nuccore/KT222912
