4.taxon.guid,4.taxon.fullName,4.taxon.author,4.taxon.rankId,4.taxon.source
91bf1d32-9e58-11ed-803c-6c2b597b15e2,Apolinarella,"Fernández-Yépez, 1948",180,Eschmeyer 1990
91bf1e23-9e58-11ed-803c-6c2b597b15e2,Apollonia,"Iljin, 1927",180,Eschmeyer 1990
91bf1f0e-9e58-11ed-803c-6c2b597b15e2,Apomatoceros,"Eigenmann, 1922",180,Eschmeyer 1990
91bf1ff7-9e58-11ed-803c-6c2b597b15e2,Apomotis,"Rafinesque, 1819",180,Eschmeyer 1990
91bf20e4-9e58-11ed-803c-6c2b597b15e2,Apopterygion,"Kuiter, 1986",180,Eschmeyer 1990
91bf21d0-9e58-11ed-803c-6c2b597b15e2,Aporops,"Schultz, 1943",180,Eschmeyer 1990
91bf22be-9e58-11ed-803c-6c2b597b15e2,Apostata,"Heckel in Canestrini, 1860",180,Eschmeyer 1990
91bf23a8-9e58-11ed-803c-6c2b597b15e2,Aposturisoma,"Isbrücker, Britski, Nijssen & Ortega 1983",180,Eschmeyer 1990
91bf2674-9e58-11ed-803c-6c2b597b15e2,Apporetochaetodon,"Maugé & Bauchot, 1984",180,Eschmeyer 1990
91bf2767-9e58-11ed-803c-6c2b597b15e2,Aprion,"Valenciennes in Cuvier & Valenciennes, 1830",180,Eschmeyer 1990
91bf2854-9e58-11ed-803c-6c2b597b15e2,Aprionichthys,"Kaup, 1858",180,Eschmeyer 1990
91bf2943-9e58-11ed-803c-6c2b597b15e2,Aprionodon,"Gill, 1861",180,Eschmeyer 1990
91bf2a2f-9e58-11ed-803c-6c2b597b15e2,Apristurus,"Garman, 1913",180,Eschmeyer 1990
91bf2b1c-9e58-11ed-803c-6c2b597b15e2,Aprodon,"Gilbert, 1890",180,Eschmeyer 1990
91bf2c0e-9e58-11ed-803c-6c2b597b15e2,Aprognathodon,"Böhlke, 1967",180,Eschmeyer 1990
91bf2d00-9e58-11ed-803c-6c2b597b15e2,Aprolepis,"Hubbs, 1921",180,Eschmeyer 1990
91bf2ded-9e58-11ed-803c-6c2b597b15e2,Apsetta,"Kyle, 1901",180,Eschmeyer 1990
91bf2edc-9e58-11ed-803c-6c2b597b15e2,Apseudobranchus,"Gill, 1862",180,Eschmeyer 1990
91bf2fc9-9e58-11ed-803c-6c2b597b15e2,Apsicephalus,"Hollard, 1857",180,Eschmeyer 1990
91bf30b5-9e58-11ed-803c-6c2b597b15e2,Apsilus,"Valenciennes in Cuvier & Valenciennes, 1830",180,Eschmeyer 1990
91bf35e0-9e58-11ed-803c-6c2b597b15e2,Apterichthys,"Kaup in Duméril, 1856",180,Eschmeyer 1990
91bf36d7-9e58-11ed-803c-6c2b597b15e2,Apterichtus,"Duméril, 1806",180,Eschmeyer 1990
91bf37c3-9e58-11ed-803c-6c2b597b15e2,Apterigia,"Basilewski, 1852",180,Eschmeyer 1990
91bf38af-9e58-11ed-803c-6c2b597b15e2,Apterogasterus,"De la Pylaie, 1835",180,Eschmeyer 1990
91bf399b-9e58-11ed-803c-6c2b597b15e2,Apteronotus,"Lacepede, 1800",180,Eschmeyer 1990
91bf3dfc-9e58-11ed-803c-6c2b597b15e2,Apterygia,"Gray, 1835",180,Eschmeyer 1990
91bf3ee8-9e58-11ed-803c-6c2b597b15e2,Apterygocampus,"Weber, 1913",180,Eschmeyer 1990
91bf3ff4-9e58-11ed-803c-6c2b597b15e2,Apterygopectus,"Ojeda R., 1978",180,Eschmeyer 1990
91bf40e1-9e58-11ed-803c-6c2b597b15e2,Aptocyclus,"De la Pylaie, 1835",180,Eschmeyer 1990
91bf452d-9e58-11ed-803c-6c2b597b15e2,Aptychotrema,"Norman, 1926",180,Eschmeyer 1990
91bf4613-9e58-11ed-803c-6c2b597b15e2,Apua,"Blyth, 1860",180,Eschmeyer 1990
91bf46f6-9e58-11ed-803c-6c2b597b15e2,Apuredoras,"Fernández-Yépez, 1950",180,Eschmeyer 1990
91bf4af7-9e58-11ed-803c-6c2b597b15e2,Aracana,"Gray, 1838",180,Eschmeyer 1990
91bf4be2-9e58-11ed-803c-6c2b597b15e2,Aracanostracion,"Smith, 1949",180,Eschmeyer 1990
91bf4ced-9e58-11ed-803c-6c2b597b15e2,Araias,"Jordan & Starks, 1904",180,Eschmeyer 1990
91bf5182-9e58-11ed-803c-6c2b597b15e2,Araiophos,"Grey, 1961",180,Eschmeyer 1990
91bf52aa-9e58-11ed-803c-6c2b597b15e2,Aramaca,"Jordan & Goss in Jordan, 1885",180,Eschmeyer 1990
91bf56e4-9e58-11ed-803c-6c2b597b15e2,Arapaima,"Müller, 1843",180,Eschmeyer 1990
91bf5838-9e58-11ed-803c-6c2b597b15e2,Arbaciosa,"Jordan & Evermann in Jordan, 1896",180,Eschmeyer 1990
91bf5d01-9e58-11ed-803c-6c2b597b15e2,Archaeomyripristis,"Greenfield, 1974",180,Eschmeyer 1990
91bf6146-9e58-11ed-803c-6c2b597b15e2,Archamia,"Gill, 1863",180,Eschmeyer 1990
91bf65ad-9e58-11ed-803c-6c2b597b15e2,Archaulus,"Gilbert & Burke, 1912",180,Eschmeyer 1990
91bf6a35-9e58-11ed-803c-6c2b597b15e2,Archeria,"Nichols, 1949",180,Eschmeyer 1990
91bf725f-9e58-11ed-803c-6c2b597b15e2,Archerichthys,"Whitley, 1951",180,Eschmeyer 1990
91bf7367-9e58-11ed-803c-6c2b597b15e2,Archiaphyosemion,"Radda, 1977",180,Eschmeyer 1990
91bf7459-9e58-11ed-803c-6c2b597b15e2,Archicheir,"Eigenmann, 1909",180,Eschmeyer 1990
91bf7549-9e58-11ed-803c-6c2b597b15e2,Archistes,"Jordan & Gilbert in Jordan & Evermann, 1898",180,Eschmeyer 1990
91bf7636-9e58-11ed-803c-6c2b597b15e2,Archocentrus,"Gill, 1877",180,Eschmeyer 1990
91bf7720-9e58-11ed-803c-6c2b597b15e2,Archolaemus,"Korringa, 1970",180,Eschmeyer 1990
91bf780c-9e58-11ed-803c-6c2b597b15e2,Archomenidia,"Jordan & Hubbs, 1919",180,Eschmeyer 1990
91bf78f9-9e58-11ed-803c-6c2b597b15e2,Archoperca,"Jordan & Evermann, 1896",180,Eschmeyer 1990
91bf79e3-9e58-11ed-803c-6c2b597b15e2,Archoplites,"Gill, 1861",180,Eschmeyer 1990
91bf7bbb-9e58-11ed-803c-6c2b597b15e2,Archosargus,"Gill, 1865",180,Eschmeyer 1990
91bf7cc0-9e58-11ed-803c-6c2b597b15e2,Archoscion,"Gill, 1862",180,Eschmeyer 1990
91bf7dab-9e58-11ed-803c-6c2b597b15e2,Arcos,"Schultz, 1944",180,Eschmeyer 1990
91bf7e9d-9e58-11ed-803c-6c2b597b15e2,Arctogadus,"Drjagin, 1932",180,Eschmeyer 1990
91bf7f88-9e58-11ed-803c-6c2b597b15e2,Arctoraja,"Ishiyama, 1958",180,Eschmeyer 1990
91bf8073-9e58-11ed-803c-6c2b597b15e2,Arctoscopus,"Jordan & Evermann, 1896",180,Eschmeyer 1990
91bf8160-9e58-11ed-803c-6c2b597b15e2,Arctozenus,"Gill, 1864",180,Eschmeyer 1990
91bf824d-9e58-11ed-803c-6c2b597b15e2,Ardeapiscis,"Whitley, 1931",180,Eschmeyer 1990
91bf833a-9e58-11ed-803c-6c2b597b15e2,Arelia,"Kaup, 1858",180,Eschmeyer 1990
91bf8429-9e58-11ed-803c-6c2b597b15e2,Areliscus,"Jordan & Snyder, 1900",180,Eschmeyer 1990
91bf8517-9e58-11ed-803c-6c2b597b15e2,Arengus,"Cornide, 1788",180,Eschmeyer 1990
91bf8603-9e58-11ed-803c-6c2b597b15e2,Arenichthys,"Beebe & Tee-Van, 1938",180,Eschmeyer 1990
91bf86ef-9e58-11ed-803c-6c2b597b15e2,Arenigobius,"Whitley, 1930",180,Eschmeyer 1990
91bf87dc-9e58-11ed-803c-6c2b597b15e2,Argentina,"Linnaeus, 1758",180,Eschmeyer 1990
91bf88cb-9e58-11ed-803c-6c2b597b15e2,Arges,"Valenciennes in Cuvier & Valenciennes, 1840",180,Eschmeyer 1990
91bf89bd-9e58-11ed-803c-6c2b597b15e2,Argo,"Döderlein in Steindachner & Döderlein, 1883",180,Eschmeyer 1990
91bf8ab4-9e58-11ed-803c-6c2b597b15e2,Argonectes,"Böhlke & Myers, 1956",180,Eschmeyer 1990
91bf8beb-9e58-11ed-803c-6c2b597b15e2,Argopleura,"Eigenmann, 1913",180,Eschmeyer 1990
91bf8d34-9e58-11ed-803c-6c2b597b15e2,Argoraja,"Whitley, 1940",180,Eschmeyer 1990
91bf8e62-9e58-11ed-803c-6c2b597b15e2,Argyctius,"Rafinesque, 1810",180,Eschmeyer 1990
91bf8f8f-9e58-11ed-803c-6c2b597b15e2,Argylepes,"Swainson, 1839",180,Eschmeyer 1990
91bf90bc-9e58-11ed-803c-6c2b597b15e2,Argyrea,"DeKay, 1842",180,Eschmeyer 1990
91bf91ec-9e58-11ed-803c-6c2b597b15e2,Argyreiosus,"Lacepède, 1802",180,Eschmeyer 1990
91bf931c-9e58-11ed-803c-6c2b597b15e2,Argyreus,"Heckel, 1843",180,Eschmeyer 1990
91bf9447-9e58-11ed-803c-6c2b597b15e2,Argyripnus,"Gilbert & Cramer, 1897",180,Eschmeyer 1990
91bf9575-9e58-11ed-803c-6c2b597b15e2,Argyrocottus,"Herzenstein, 1892",180,Eschmeyer 1990
91bf96a0-9e58-11ed-803c-6c2b597b15e2,Argyropelecus,"Cocco, 1829",180,Eschmeyer 1990
91bf97ca-9e58-11ed-803c-6c2b597b15e2,Argyrops,"Swainson, 1839",180,Eschmeyer 1990
91bf9900-9e58-11ed-803c-6c2b597b15e2,Argyrosomus,"De la Pylaie, 1835",180,Eschmeyer 1990
91bf9a30-9e58-11ed-803c-6c2b597b15e2,Argyrotaenia,"Gill, 1861",180,Eschmeyer 1990
91bf9b59-9e58-11ed-803c-6c2b597b15e2,Argyrozona,"Smith, 1938",180,Eschmeyer 1990
91bf9c85-9e58-11ed-803c-6c2b597b15e2,Arhynchobatis,"Waite, 1909",180,Eschmeyer 1990
91bf9db0-9e58-11ed-803c-6c2b597b15e2,Ariodes,"Müller & Troschel, 1849",180,Eschmeyer 1990
91bf9ee0-9e58-11ed-803c-6c2b597b15e2,Ariomma,"Jordan & Snyder, 1904",180,Eschmeyer 1990
91bfa00f-9e58-11ed-803c-6c2b597b15e2,Ariopsis,"Gill, 1861",180,Eschmeyer 1990
91bfa13a-9e58-11ed-803c-6c2b597b15e2,Ariosoma,"Swainson, 1838",180,Eschmeyer 1990
91bfa266-9e58-11ed-803c-6c2b597b15e2,Ariscopus,"Jordan & Snyder, 1902",180,Eschmeyer 1990
91bfa357-9e58-11ed-803c-6c2b597b15e2,Aristeus,"Castelnau, 1878",180,Eschmeyer 1990
91bfa445-9e58-11ed-803c-6c2b597b15e2,Aristichthys,"Oshima, 1919",180,Eschmeyer 1990
91bfa530-9e58-11ed-803c-6c2b597b15e2,Aristochromis,"Trewavas, 1935",180,Eschmeyer 1990
91bfa61b-9e58-11ed-803c-6c2b597b15e2,Aristommata,"Holmberg, 1893",180,Eschmeyer 1990
91bfa74b-9e58-11ed-803c-6c2b597b15e2,Aristostomias,"Zugmayer, 1913",180,Eschmeyer 1990
91bfa83e-9e58-11ed-803c-6c2b597b15e2,Arius,"Valenciennes in Cuvier & Valenciennes, 1840",180,Eschmeyer 1990
91bfa92f-9e58-11ed-803c-6c2b597b15e2,Arizonichthys,"Nichols, 1940",180,Eschmeyer 1990
91bfaa18-9e58-11ed-803c-6c2b597b15e2,Arlina,"Girard, 1859",180,Eschmeyer 1990
91bfab03-9e58-11ed-803c-6c2b597b15e2,Armatogobio,"Taranetz, 1937",180,Eschmeyer 1990
91bfabed-9e58-11ed-803c-6c2b597b15e2,Arndha,"Deraniyagala, 1931",180,Eschmeyer 1990
91bfacd9-9e58-11ed-803c-6c2b597b15e2,Arnillo,"Jordan, Evermann & Tanaka 1927",180,Eschmeyer 1990
91bfadc4-9e58-11ed-803c-6c2b597b15e2,Arnion,"Gistel, 1848",180,Eschmeyer 1990
91bfaeb2-9e58-11ed-803c-6c2b597b15e2,Arnoglossus,"Bleeker, 1862",180,Eschmeyer 1990
91bfafa0-9e58-11ed-803c-6c2b597b15e2,Arnoldichthys,"Myers, 1926",180,Eschmeyer 1990
91bfb08c-9e58-11ed-803c-6c2b597b15e2,Arothron,"Müller, 1841",180,Eschmeyer 1990
91bfb176-9e58-11ed-803c-6c2b597b15e2,Arotrolepis,"Fraser-Brunner, 1941",180,Eschmeyer 1990
91bfb263-9e58-11ed-803c-6c2b597b15e2,Arrhamphus,"Günther, 1866",180,Eschmeyer 1990
91bfb34d-9e58-11ed-803c-6c2b597b15e2,Arripis,"Jenyns, 1840",180,Eschmeyer 1990
91bfb439-9e58-11ed-803c-6c2b597b15e2,Artedidraco,"Lönnberg, 1905",180,Eschmeyer 1990
91bfb52f-9e58-11ed-803c-6c2b597b15e2,Artedielliscus,"Fedorov, 1973",180,Eschmeyer 1990
91bfb61e-9e58-11ed-803c-6c2b597b15e2,Artedielloides,"Soldatov, 1922",180,Eschmeyer 1990
91bfb707-9e58-11ed-803c-6c2b597b15e2,Artediellops,"Neelov, 1979",180,Eschmeyer 1990
91bfb7f3-9e58-11ed-803c-6c2b597b15e2,Artediellus,"Jordan, 1885",180,Eschmeyer 1990
91bfb8dc-9e58-11ed-803c-6c2b597b15e2,Artedius,"Girard, 1856",180,Eschmeyer 1990
91bfb9c9-9e58-11ed-803c-6c2b597b15e2,Arthrophallus,"Hubbs, 1926",180,Eschmeyer 1990
91bfbab9-9e58-11ed-803c-6c2b597b15e2,Artisia,"de Beaufort, 1939",180,Eschmeyer 1990
91bfbba5-9e58-11ed-803c-6c2b597b15e2,Aruma,"Ginsburg, 1933",180,Eschmeyer 1990
91bfbc8f-9e58-11ed-803c-6c2b597b15e2,Arusetta,"Fraser-Brunner, 1933",180,Eschmeyer 1990
91bfbd7b-9e58-11ed-803c-6c2b597b15e2,Asarcenchelys,"McCosker, 1985",180,Eschmeyer 1990
91bfc047-9e58-11ed-803c-6c2b597b15e2,Ascelichthys,"Jordan & Gilbert, 1880",180,Eschmeyer 1990
91bfc138-9e58-11ed-803c-6c2b597b15e2,Ascomana,"Castle, 1967",180,Eschmeyer 1990
91bfc220-9e58-11ed-803c-6c2b597b15e2,Asellus,"Valenciennes in Webb & Berthelot, 1838",180,Eschmeyer 1990
91bfc313-9e58-11ed-803c-6c2b597b15e2,Asemichthys,"Gilbert, 1912",180,Eschmeyer 1990
91bfc40e-9e58-11ed-803c-6c2b597b15e2,Aseraggodes,"Kaup, 1858",180,Eschmeyer 1990
91bfc4fd-9e58-11ed-803c-6c2b597b15e2,Asiphonichthys,"Cope, 1894",180,Eschmeyer 1990
91bfc5e9-9e58-11ed-803c-6c2b597b15e2,Askoldia,"Pavlenko, 1910",180,Eschmeyer 1990
91bfc6d7-9e58-11ed-803c-6c2b597b15e2,Aspasma,"Jordan & Fowler, 1902",180,Eschmeyer 1990
91bfc7ca-9e58-11ed-803c-6c2b597b15e2,Aspasmichthys,"Briggs, 1955",180,Eschmeyer 1990
91bfc8b4-9e58-11ed-803c-6c2b597b15e2,Aspasmodes,"Smith, 1957",180,Eschmeyer 1990
91bfcda2-9e58-11ed-803c-6c2b597b15e2,Aspasmogaster,"Waite, 1907",180,Eschmeyer 1990
91bfce9a-9e58-11ed-803c-6c2b597b15e2,Asper,"Schaeffer, 1761",180,Eschmeyer 1990
91bfcf84-9e58-11ed-803c-6c2b597b15e2,Asperapogon,"Smith, 1961",180,Eschmeyer 1990
91bfd06f-9e58-11ed-803c-6c2b597b15e2,Aspericorvina,"Fowler, 1934",180,Eschmeyer 1990
91bfd15b-9e58-11ed-803c-6c2b597b15e2,Asperina,"Ostroumoff, 1896",180,Eschmeyer 1990
91bfd248-9e58-11ed-803c-6c2b597b15e2,Aspicottus,"Girard, 1854",180,Eschmeyer 1990
91bfd680-9e58-11ed-803c-6c2b597b15e2,Aspidobagrus,"Bleeker, 1862",180,Eschmeyer 1990
91bfd78e-9e58-11ed-803c-6c2b597b15e2,Aspidontus,"Cuvier in Quoy & Gaimard, 1834",180,Eschmeyer 1990
91bfd884-9e58-11ed-803c-6c2b597b15e2,Aspidoparia,"Heckel, 1847",180,Eschmeyer 1990
91bfd96f-9e58-11ed-803c-6c2b597b15e2,Aspidophilus,"Koumans, 1931",180,Eschmeyer 1990
91bfdda3-9e58-11ed-803c-6c2b597b15e2,Aspidophoroides,"Lacepède, 1801",180,Eschmeyer 1990
91bfde90-9e58-11ed-803c-6c2b597b15e2,Aspidophorus,"Lacepède, 1801",180,Eschmeyer 1990
91bfdf76-9e58-11ed-803c-6c2b597b15e2,Aspidoras,"Ihering, 1907",180,Eschmeyer 1990
91bfe366-9e58-11ed-803c-6c2b597b15e2,Aspilurochaetodon,"Maugé & Bauchot, 1984",180,Eschmeyer 1990
91bfe47d-9e58-11ed-803c-6c2b597b15e2,Aspiobarbus,"Berg, 1932",180,0
91bfe56a-9e58-11ed-803c-6c2b597b15e2,Aspiolucius,"Berg, 1907",180,Eschmeyer 1990
91bfe9e7-9e58-11ed-803c-6c2b597b15e2,Aspiopsis,"Zugmayer, 1912",180,Eschmeyer 1990
91bfeb0e-9e58-11ed-803c-6c2b597b15e2,Aspiorhynchus,"Kessler, 1879",180,Eschmeyer 1990
91bfef60-9e58-11ed-803c-6c2b597b15e2,Aspiostoma,"Nikolskii, 1897",180,Eschmeyer 1990
91bff08a-9e58-11ed-803c-6c2b597b15e2,Aspiscis,"Whitley, 1930",180,Eschmeyer 1990
91bff52c-9e58-11ed-803c-6c2b597b15e2,Aspistor,"Jordan & Evermann, 1898",180,Eschmeyer 1990
91bff65f-9e58-11ed-803c-6c2b597b15e2,Aspisurus,"Lacepède, 1802",180,Eschmeyer 1990
91bffafd-9e58-11ed-803c-6c2b597b15e2,Aspitrigla,"Fowler, 1925",180,Eschmeyer 1990
91bfff2d-9e58-11ed-803c-6c2b597b15e2,Aspiurochilus,"Fowler, 1956",180,Eschmeyer 1990
91c0035b-9e58-11ed-803c-6c2b597b15e2,Aspius,"Agassiz, 1835",180,Eschmeyer 1990
91c007b7-9e58-11ed-803c-6c2b597b15e2,Aspredinichthys,"Bleeker, 1858",180,Eschmeyer 1990
91c00fed-9e58-11ed-803c-6c2b597b15e2,Aspredo,"Scopoli (ex Gronow), 1777",180,Eschmeyer 1990
91c010f1-9e58-11ed-803c-6c2b597b15e2,Aspro,"Cuvier in Cuvier & Valenciennes, 1828",180,Eschmeyer 1990
91c011f9-9e58-11ed-803c-6c2b597b15e2,Asprocottus,"Berg, 1906",180,Eschmeyer 1990
91c012e9-9e58-11ed-803c-6c2b597b15e2,Asproperca,"Heckel in Canestrini, 1860",180,Eschmeyer 1990
91c013d3-9e58-11ed-803c-6c2b597b15e2,Asprotilapia,"Boulenger, 1901",180,Eschmeyer 1990
91c014c0-9e58-11ed-803c-6c2b597b15e2,Asquamiceps,"Zugmayer, 1911",180,Eschmeyer 1990
91c015ad-9e58-11ed-803c-6c2b597b15e2,Asra,"Iljin, 1941",180,Eschmeyer 1990
91c0169b-9e58-11ed-803c-6c2b597b15e2,Assessor,"Whitley, 1935",180,Eschmeyer 1990
91c01786-9e58-11ed-803c-6c2b597b15e2,Assiculus,"Richardson, 1846",180,Eschmeyer 1990
91c01928-9e58-11ed-803c-6c2b597b15e2,Assurger,"Whitley, 1933",180,Eschmeyer 1990
91c01a25-9e58-11ed-803c-6c2b597b15e2,Astatheros,"Pellegrin, 1904",180,Eschmeyer 1990
91c01b13-9e58-11ed-803c-6c2b597b15e2,Astatichthys,"Vaillant, 1873",180,Eschmeyer 1990
91c01c01-9e58-11ed-803c-6c2b597b15e2,Astatoreochromis,"Pellegrin, 1904",180,Eschmeyer 1990
91c01cef-9e58-11ed-803c-6c2b597b15e2,Astatotilapia,"Pellegrin, 1904",180,Eschmeyer 1990
91c01dda-9e58-11ed-803c-6c2b597b15e2,Astemomycterus,"Guichenot, 1860",180,Eschmeyer 1990
91c01ecb-9e58-11ed-803c-6c2b597b15e2,Asternopteryx,"Günther (ex Rüppell), 1861",180,Eschmeyer 1990
91c01fbc-9e58-11ed-803c-6c2b597b15e2,Asternotremia,"Nelson in Jordan, 1877",180,Eschmeyer 1990
91c020a8-9e58-11ed-803c-6c2b597b15e2,Asterophysus,"Kner, 1858",180,Eschmeyer 1990
91c02191-9e58-11ed-803c-6c2b597b15e2,Asterorhombus,"Tanaka, 1915",180,Eschmeyer 1990
91c0227e-9e58-11ed-803c-6c2b597b15e2,Asterotheca,"Gilbert, 1915",180,Eschmeyer 1990
91c0236f-9e58-11ed-803c-6c2b597b15e2,Asterropteryx,"Rüppell, 1830",180,Eschmeyer 1990
91c024a8-9e58-11ed-803c-6c2b597b15e2,Asthenomacrurus,"Sazonov & Shcherbachev, 1982",180,Eschmeyer 1990
91c025fb-9e58-11ed-803c-6c2b597b15e2,Asthenurus,"Tickell, 1865",180,Eschmeyer 1990
91c02731-9e58-11ed-803c-6c2b597b15e2,Astrabe,"Jordan & Snyder, 1901",180,Eschmeyer 1990
91c02869-9e58-11ed-803c-6c2b597b15e2,Astrape,"Müller & Henle, 1837",180,Eschmeyer 1990
91c0299d-9e58-11ed-803c-6c2b597b15e2,Astrapogon,"Fowler, 1907",180,Eschmeyer 1990
91c02acd-9e58-11ed-803c-6c2b597b15e2,Astroblepus,"Humboldt, 1805",180,Eschmeyer 1990
91c02bfe-9e58-11ed-803c-6c2b597b15e2,Astrocanthus,"Swainson, 1839",180,Eschmeyer 1990
91c02d2c-9e58-11ed-803c-6c2b597b15e2,Astroconger,"Jordan & Hubbs, 1925",180,Eschmeyer 1990
91c02e59-9e58-11ed-803c-6c2b597b15e2,Astrocottus,"Bolin, 1936",180,Eschmeyer 1990
91c02f89-9e58-11ed-803c-6c2b597b15e2,Astrodermus,"Cuvier (ex Bonnelli), 1829",180,Eschmeyer 1990
91c030b7-9e58-11ed-803c-6c2b597b15e2,Astrodoras,"Bleeker, 1862",180,Eschmeyer 1990
91c031e3-9e58-11ed-803c-6c2b597b15e2,Astrolytes,"Jordan & Starks, 1895",180,Eschmeyer 1990
91c03310-9e58-11ed-803c-6c2b597b15e2,Astronesthes,"Richardson, 1845",180,Eschmeyer 1990
91c0343d-9e58-11ed-803c-6c2b597b15e2,Astronotus,"Swainson, 1839",180,Eschmeyer 1990
91c03569-9e58-11ed-803c-6c2b597b15e2,Astroscopus,"Brevoort in Gill, 1860",180,Eschmeyer 1990
91c036a3-9e58-11ed-803c-6c2b597b15e2,Astyanacinus,"Eigenmann, 1907",180,Eschmeyer 1990
91c037d2-9e58-11ed-803c-6c2b597b15e2,Astyanax,"Baird & Girard, 1854",180,Eschmeyer 1990
91c03900-9e58-11ed-803c-6c2b597b15e2,Asymbolus,"Whitley, 1939",180,Eschmeyer 1990
91c03a2f-9e58-11ed-803c-6c2b597b15e2,Asymmetrurus,"Clark & Ben-Tuvia, 1973",180,Eschmeyer 1990
91c03b1e-9e58-11ed-803c-6c2b597b15e2,Ataeniobius,"Hubbs & Turner, 1939",180,Eschmeyer 1990
91c03c08-9e58-11ed-803c-6c2b597b15e2,Atahua,"Phillipps, 1941",180,Eschmeyer 1990
91c03cf8-9e58-11ed-803c-6c2b597b15e2,Ataxolepis,"Myers & Freihofer, 1966",180,Eschmeyer 1990
91c03de4-9e58-11ed-803c-6c2b597b15e2,Ateleobrachium,"Gilbert & Burke, 1912",180,Eschmeyer 1990
91c03ed3-9e58-11ed-803c-6c2b597b15e2,Ateleopus,"Temminck & Schlegel, 1846",180,Eschmeyer 1990
91c03fbd-9e58-11ed-803c-6c2b597b15e2,Atelomycterus,"Garman, 1913",180,Eschmeyer 1990
91c040a7-9e58-11ed-803c-6c2b597b15e2,Atelurus,"Duméril, 1870",180,Eschmeyer 1990
91c041cd-9e58-11ed-803c-6c2b597b15e2,Athaena,"Castelnau, 1861",180,Eschmeyer 1990
91c042be-9e58-11ed-803c-6c2b597b15e2,Atheresthes,"Jordan & Gilbert, 1880",180,Eschmeyer 1990
91c043ae-9e58-11ed-803c-6c2b597b15e2,Atherina,"Linnaeus, 1758",180,Eschmeyer 1990
91c0449a-9e58-11ed-803c-6c2b597b15e2,Atherinason,"Whitley, 1934",180,Eschmeyer 1990
91c04584-9e58-11ed-803c-6c2b597b15e2,Atherinella,"Steindachner, 1875",180,Eschmeyer 1990
91c04671-9e58-11ed-803c-6c2b597b15e2,Atherinichthys,"Bleeker, 1853",180,Eschmeyer 1990
91c04758-9e58-11ed-803c-6c2b597b15e2,Atherinoides,"Bleeker, 1853",180,Eschmeyer 1990
91c04840-9e58-11ed-803c-6c2b597b15e2,Atherinomorus,"Fowler, 1903",180,Eschmeyer 1990
91c0492f-9e58-11ed-803c-6c2b597b15e2,Atherinops,"Steindachner, 1875",180,Eschmeyer 1990
91c04a1e-9e58-11ed-803c-6c2b597b15e2,Atherinopsis,"Girard, 1854",180,Eschmeyer 1990
91c04b07-9e58-11ed-803c-6c2b597b15e2,Atherinosoma,"Castelnau, 1872",180,Eschmeyer 1990
91c04bf1-9e58-11ed-803c-6c2b597b15e2,Atherion,"Jordan & Starks, 1901",180,Eschmeyer 1990
91c04cdd-9e58-11ed-803c-6c2b597b15e2,Atherodus,"Gilbert & Hubbs, 1920",180,Eschmeyer 1990
91c04dca-9e58-11ed-803c-6c2b597b15e2,Atherthyrina,"Fowler, 1958",180,Eschmeyer 1990
91c04eb5-9e58-11ed-803c-6c2b597b15e2,Athlennes,"Jordan & Fordice, 1887",180,Eschmeyer 1990
91c04f9f-9e58-11ed-803c-6c2b597b15e2,Atimostoma,"Smith, 1845",180,Eschmeyer 1990
91c05096-9e58-11ed-803c-6c2b597b15e2,Atinga,"Le Danois, 1954",180,Eschmeyer 1990
91c05187-9e58-11ed-803c-6c2b597b15e2,Atlantoraja,"Menni, 1972",180,Eschmeyer 1990
91c05271-9e58-11ed-803c-6c2b597b15e2,Atomaster,"Eigenmann & Myers, 1927",180,Eschmeyer 1990
91c053ff-9e58-11ed-803c-6c2b597b15e2,Atopichthys,"Garman, 1899",180,Eschmeyer 1990
91c054fd-9e58-11ed-803c-6c2b597b15e2,Atopocheilichthys,"Boulenger, 1915",180,Eschmeyer 1990
91c055f0-9e58-11ed-803c-6c2b597b15e2,Atopochilus,"Sauvage, 1879",180,Eschmeyer 1990
91c058ae-9e58-11ed-803c-6c2b597b15e2,Atopoclinus,"Vaillant, 1894",180,Eschmeyer 1990
91c059a5-9e58-11ed-803c-6c2b597b15e2,Atopocottus,"Bolin, 1936",180,Eschmeyer 1990
91c05a8d-9e58-11ed-803c-6c2b597b15e2,Atopomesus,"Myers, 1927",180,Eschmeyer 1990
91c05b7e-9e58-11ed-803c-6c2b597b15e2,Atopomycterus,"Bleeker (ex Verreaux), 1865",180,Eschmeyer 1990
91c05c74-9e58-11ed-803c-6c2b597b15e2,Atractodenchelys,"Robins & Robins, 1970",180,Eschmeyer 1990
91c05d67-9e58-11ed-803c-6c2b597b15e2,Atractoperca,"Gill, 1861",180,Eschmeyer 1990
91c05e50-9e58-11ed-803c-6c2b597b15e2,Atractophorus,"Gilchrist, 1922",180,Eschmeyer 1990
91c05f41-9e58-11ed-803c-6c2b597b15e2,Atractoscion,"Gill, 1862",180,Eschmeyer 1990
91c06030-9e58-11ed-803c-6c2b597b15e2,Atractosteus,"Rafinesque, 1820",180,Eschmeyer 1990
91c0653a-9e58-11ed-803c-6c2b597b15e2,Atrilinea,"Chu, 1935",180,Eschmeyer 1990
91c0662b-9e58-11ed-803c-6c2b597b15e2,Atrobucca,"Chu, Lo & Wu 1963",180,Eschmeyer 1990
