citation_target_id	citation_target_type	citation_reference_id	citation_type	citation_page_number	citation_remarks
d8c59736093098507e9ee436b9092b54316115df	PROTOCOL	f6145f077cc6f46f1b146ab48798fe076fe18be8	OTHER		
078d81fe3cca72a6356cde53ece25b71a5a0365e	PROTOCOL	186a0a34263771f8526a31f7cdad7c61dcab6108	OTHER		
078d81fe3cca72a6356cde53ece25b71a5a0365e	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
aed2db87d63fdfcb9cac601443df7cfe0c3b8ca7	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
1946101501da7138b5385e7b3cc9759110e14eef	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
1946101501da7138b5385e7b3cc9759110e14eef	PROTOCOL	5c1a311cc3f009e7ce4165c3b9e7c4df67c7d451	OTHER		
835e45ad503fbc032eb3da71be12b116faff6d5b	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
835e45ad503fbc032eb3da71be12b116faff6d5b	PROTOCOL	50d2c3c883d94633111d30a9e13e982731665ed9	OTHER		
52673a4774d83cf46a019d9caa0beb6058169f2b	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
52673a4774d83cf46a019d9caa0beb6058169f2b	PROTOCOL	a46fa03823cabbd5ffc58e33090cf8acf91f46f8	OTHER		
47109cd4309edf68fd1abfbc3eb4ff684b1b9407	PROTOCOL	ef709e5dd932c1fe7cf96217197ce3c195833dc3	OTHER		
47109cd4309edf68fd1abfbc3eb4ff684b1b9407	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
c9f2a777144fbf2c57f7ba4bb906ac6650abd66c	PROTOCOL	b1189402042ce96d7f0d8f45cf72460fdd2a1c8f	OTHER		
c9f2a777144fbf2c57f7ba4bb906ac6650abd66c	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
9c7c041ab595da11d087e9c597f547c47817459f	PROTOCOL	373db5500b309f52c5a3dc5c391b89b1a424ab14	OTHER		
9c7c041ab595da11d087e9c597f547c47817459f	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
19ea660af765ba5c52fc15fc8922513daecd9ec2	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
19ea660af765ba5c52fc15fc8922513daecd9ec2	PROTOCOL	ea43ffdc595ccf3c07a343ec4d3bf47df2ff2896	OTHER		
691c1dabee7f90816deb9bc67dc6d97d4dd1ad74	PROTOCOL	8cc180617131b14aee4ca0740b6959bcc3afc126	OTHER		
691c1dabee7f90816deb9bc67dc6d97d4dd1ad74	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
2bb97d0706e1b8febaad229001cdf51ca61284b8	PROTOCOL	4420fadd5a6fc3706dc99992c605505fde65a19b	OTHER		
2bb97d0706e1b8febaad229001cdf51ca61284b8	PROTOCOL	a47f7e600b16fcb32d011eaba2cfabf76f9869f2	OTHER		
9be9e43c5f88ced81b0910487c07a8a915d5ad55	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
9be9e43c5f88ced81b0910487c07a8a915d5ad55	PROTOCOL	f62a5181290a24080a61f3e57671c5061bd9480b	OTHER		
00987dc420bd33387fb5380d621e7e28923a1185	PROTOCOL	f6145f077cc6f46f1b146ab48798fe076fe18be8	OTHER		
00987dc420bd33387fb5380d621e7e28923a1185	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
b7d82576b70b31be2d3dd81ca9d784bee03e7867	PROTOCOL	2b95caa4dfb5f63436f29e0748ef7790095b1f32	OTHER		
b7d82576b70b31be2d3dd81ca9d784bee03e7867	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
584d56cd7c402879f656f9c8af48e766273da12c	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
584d56cd7c402879f656f9c8af48e766273da12c	PROTOCOL	186a0a34263771f8526a31f7cdad7c61dcab6108	OTHER		
120959cbcd41eb3c738e16f4ec535371957e896d	PROTOCOL	ca36fa4b6d1373ff7611b2013fe82d7686022227	OTHER		
120959cbcd41eb3c738e16f4ec535371957e896d	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
332066fb75ba440cd81e7d570f137b8e1d651b76	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
5496cc82c3e8aadd1e49ee0186ef1341ecebe77b	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
6743ff8070cc1112001813daaf02802f3e18880f	PROTOCOL	a46fa03823cabbd5ffc58e33090cf8acf91f46f8	OTHER		
6743ff8070cc1112001813daaf02802f3e18880f	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
08c66a0e2d7307d28d93aed538b50414a717a3bc	PROTOCOL	ef709e5dd932c1fe7cf96217197ce3c195833dc3	OTHER		
08c66a0e2d7307d28d93aed538b50414a717a3bc	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
4d384fc7f46ad76ee011ef30456265b00553e932	PROTOCOL	b1189402042ce96d7f0d8f45cf72460fdd2a1c8f	OTHER		
4d384fc7f46ad76ee011ef30456265b00553e932	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
e97cb22aba8af721cbbbf879c2a80490412ca7bd	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
e97cb22aba8af721cbbbf879c2a80490412ca7bd	PROTOCOL	373db5500b309f52c5a3dc5c391b89b1a424ab14	OTHER		
ddb801111d229a57fe969d1d6c24cffb31ddd398	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
ddb801111d229a57fe969d1d6c24cffb31ddd398	PROTOCOL	ea43ffdc595ccf3c07a343ec4d3bf47df2ff2896	OTHER		
245d1f37bf2b5f1ba4970198e071255494cb2ae6	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
245d1f37bf2b5f1ba4970198e071255494cb2ae6	PROTOCOL	8cc180617131b14aee4ca0740b6959bcc3afc126	OTHER		
5c56454c1c31f1ffd31ae082b1cacfde017e9785	PROTOCOL	4420fadd5a6fc3706dc99992c605505fde65a19b	OTHER		
5c56454c1c31f1ffd31ae082b1cacfde017e9785	PROTOCOL	a47f7e600b16fcb32d011eaba2cfabf76f9869f2	OTHER		
2f9586534503cccc8505ffc814e87204b266d211	PROTOCOL	f62a5181290a24080a61f3e57671c5061bd9480b	OTHER		
2f9586534503cccc8505ffc814e87204b266d211	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
a0f93779d14c8cc6400b5d9ebe7215dd018da205	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
a0f93779d14c8cc6400b5d9ebe7215dd018da205	PROTOCOL	f6145f077cc6f46f1b146ab48798fe076fe18be8	OTHER		
21719aeda9136f95c44e8cb6fa38c1abf5ed203a	PROTOCOL	2b95caa4dfb5f63436f29e0748ef7790095b1f32	OTHER		
21719aeda9136f95c44e8cb6fa38c1abf5ed203a	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
c7767db6d8d4a202c0b47a047f911541b5419d32	PROTOCOL	186a0a34263771f8526a31f7cdad7c61dcab6108	OTHER		
c7767db6d8d4a202c0b47a047f911541b5419d32	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
eaf69af61d2693df85154b8c0833423fe53b8945	PROTOCOL	ca36fa4b6d1373ff7611b2013fe82d7686022227	OTHER		
eaf69af61d2693df85154b8c0833423fe53b8945	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
009dadd5c094fb72d540cb8179212210aabdc6e4	PROTOCOL	5c1a311cc3f009e7ce4165c3b9e7c4df67c7d451	OTHER		
009dadd5c094fb72d540cb8179212210aabdc6e4	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
2d8eccfdaae1a88e969292ebc73e3bdbba412f47	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
df8230af86cc159e779b797e6230d9e0805fae70	PROTOCOL	a46fa03823cabbd5ffc58e33090cf8acf91f46f8	OTHER		
df8230af86cc159e779b797e6230d9e0805fae70	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
9f178973c5627902d52501e63257c4b6ba1d712a	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
9f178973c5627902d52501e63257c4b6ba1d712a	PROTOCOL	ef709e5dd932c1fe7cf96217197ce3c195833dc3	OTHER		
15a9cfb82a3b4843b12f8763a682bbe13db7bc47	PROTOCOL	b1189402042ce96d7f0d8f45cf72460fdd2a1c8f	OTHER		
15a9cfb82a3b4843b12f8763a682bbe13db7bc47	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
722a8acd7dd0cb37e99ed5d858a8ddcec9f9f045	PROTOCOL	373db5500b309f52c5a3dc5c391b89b1a424ab14	OTHER		
722a8acd7dd0cb37e99ed5d858a8ddcec9f9f045	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
2c08a708a375983c82d3b26d35a203ed51be99f1	PROTOCOL	ea43ffdc595ccf3c07a343ec4d3bf47df2ff2896	OTHER		
2c08a708a375983c82d3b26d35a203ed51be99f1	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
92bdb3911d8429d3c3ffb2f176f98e8dcee2edc4	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
92bdb3911d8429d3c3ffb2f176f98e8dcee2edc4	PROTOCOL	8cc180617131b14aee4ca0740b6959bcc3afc126	OTHER		
8f29e92890475d090db465e709da98d5274f9ec5	PROTOCOL	4420fadd5a6fc3706dc99992c605505fde65a19b	OTHER		
8f29e92890475d090db465e709da98d5274f9ec5	PROTOCOL	a47f7e600b16fcb32d011eaba2cfabf76f9869f2	OTHER		
519fbfee24af3c1a7d59cca0ea1ec33a465dfd63	PROTOCOL	f62a5181290a24080a61f3e57671c5061bd9480b	OTHER		
519fbfee24af3c1a7d59cca0ea1ec33a465dfd63	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
0495427b42ea001aeb79479a032dbc5f3c22945e	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
0495427b42ea001aeb79479a032dbc5f3c22945e	PROTOCOL	f6145f077cc6f46f1b146ab48798fe076fe18be8	OTHER		
7afe80c078f23022a4a9e61875b17e8ec0ebd68e	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
7afe80c078f23022a4a9e61875b17e8ec0ebd68e	PROTOCOL	2b95caa4dfb5f63436f29e0748ef7790095b1f32	OTHER		
3528db4c784f3615542b42f8ac1c8b8ade8431bc	PROTOCOL	186a0a34263771f8526a31f7cdad7c61dcab6108	OTHER		
3528db4c784f3615542b42f8ac1c8b8ade8431bc	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
248031e97e3f5bc551a86d5f604ec1482ad0aef4	PROTOCOL	ca36fa4b6d1373ff7611b2013fe82d7686022227	OTHER		
248031e97e3f5bc551a86d5f604ec1482ad0aef4	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
b06dea507f01d2dc3dc20a1cc414d0bf07557838	PROTOCOL	5c1a311cc3f009e7ce4165c3b9e7c4df67c7d451	OTHER		
b06dea507f01d2dc3dc20a1cc414d0bf07557838	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
a197c421a1d8e80f141324412940e4a5acda53b5	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
1c96ffca9ec462533464047486f1337160fcbc29	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
c28d55d37b87a94d9e3620cf40bd51362cf61f1e	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
4828b2b1119f4a45e7526d3e8b00a09ab589c965	PROTOCOL	b1189402042ce96d7f0d8f45cf72460fdd2a1c8f	OTHER		
4828b2b1119f4a45e7526d3e8b00a09ab589c965	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
887e2c93109a8ded236fe2696ef5ee0734cfcab6	PROTOCOL	373db5500b309f52c5a3dc5c391b89b1a424ab14	OTHER		
887e2c93109a8ded236fe2696ef5ee0734cfcab6	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
447e984bc2babc576b71e2edbdd47edd115796d5	PROTOCOL	ea43ffdc595ccf3c07a343ec4d3bf47df2ff2896	OTHER		
447e984bc2babc576b71e2edbdd47edd115796d5	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
590542e190ddd64ed3f8baea8568c2104a8a7e99	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
266aeb1044d03302b349af682efc82d142a84fa1	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
266aeb1044d03302b349af682efc82d142a84fa1	PROTOCOL	4420fadd5a6fc3706dc99992c605505fde65a19b	OTHER		
a53df42f4cacfbf231bea9150804a2aa8eff958a	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
a53df42f4cacfbf231bea9150804a2aa8eff958a	PROTOCOL	f6145f077cc6f46f1b146ab48798fe076fe18be8	OTHER		
7543cf71c00cb66bd2c60100098a7656f21c3c68	PROTOCOL	186a0a34263771f8526a31f7cdad7c61dcab6108	OTHER		
7543cf71c00cb66bd2c60100098a7656f21c3c68	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
e0b27db8c662efc1e36af8e7c2d6ccd9aa37bfc2	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
53969cca986653429cb2dd996f157da6e0864ac3	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
53969cca986653429cb2dd996f157da6e0864ac3	PROTOCOL	5c1a311cc3f009e7ce4165c3b9e7c4df67c7d451	OTHER		
4a13508c6d2a933f1c9677c03d4bfa4d889899d9	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
1e48f7cd13be5faebb7325429a028d64d5f8f819	PROTOCOL	a46fa03823cabbd5ffc58e33090cf8acf91f46f8	OTHER		
1e48f7cd13be5faebb7325429a028d64d5f8f819	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
20dd6ba80f9c9c15ab9ab593624620407ca48616	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
94d3fc0289a0b1cb8ccf7f134acce9953acc0e9a	PROTOCOL	b1189402042ce96d7f0d8f45cf72460fdd2a1c8f	OTHER		
94d3fc0289a0b1cb8ccf7f134acce9953acc0e9a	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
a15ee40d0d2e9cb4c37cad6329fd6aeaf8fbbd7c	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
2d7026aa5fc51fe91aec5e5361ba93fa44db5738	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
2d7026aa5fc51fe91aec5e5361ba93fa44db5738	PROTOCOL	ea43ffdc595ccf3c07a343ec4d3bf47df2ff2896	OTHER		
e75e8252babae1a39215cfedb7261b9b043d710d	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
7ae94649724bc9396f808b4af166f2cbd1ce66db	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
7ae94649724bc9396f808b4af166f2cbd1ce66db	PROTOCOL	4420fadd5a6fc3706dc99992c605505fde65a19b	OTHER		
cace93307c40b7fe76a92df7776e1db0ef88fa4f	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
cace93307c40b7fe76a92df7776e1db0ef88fa4f	PROTOCOL	f6145f077cc6f46f1b146ab48798fe076fe18be8	OTHER		
3c2386b34aca03f028e4e2ca22f51a2a24d9da0c	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
3c2386b34aca03f028e4e2ca22f51a2a24d9da0c	PROTOCOL	186a0a34263771f8526a31f7cdad7c61dcab6108	OTHER		
dae42106e36809a20aa530590649bdef875d7530	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
05eacdb060435f80dd818693cbb35d149d68559b	PROTOCOL	5c1a311cc3f009e7ce4165c3b9e7c4df67c7d451	OTHER		
05eacdb060435f80dd818693cbb35d149d68559b	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
92831d71180ca1491aa02d74b10536643c96a48b	PROTOCOL	50d2c3c883d94633111d30a9e13e982731665ed9	OTHER		
92831d71180ca1491aa02d74b10536643c96a48b	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
a7dcea7b5fa2e64dba9c2161db50aec9c9b8d439	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
a7dcea7b5fa2e64dba9c2161db50aec9c9b8d439	PROTOCOL	ef709e5dd932c1fe7cf96217197ce3c195833dc3	OTHER		
2c95624d225c3588036f9f257d04ad2f96eef5b6	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
2c95624d225c3588036f9f257d04ad2f96eef5b6	PROTOCOL	b1189402042ce96d7f0d8f45cf72460fdd2a1c8f	OTHER		
bfc210cb06e1b6f26f956ff454e5212d03e13308	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
bfc210cb06e1b6f26f956ff454e5212d03e13308	PROTOCOL	373db5500b309f52c5a3dc5c391b89b1a424ab14	OTHER		
d3097ab79213870aaa1893be42b306220823424b	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
d3097ab79213870aaa1893be42b306220823424b	PROTOCOL	8cc180617131b14aee4ca0740b6959bcc3afc126	OTHER		
ada10fd595d0a5173a6d7b4bb6fc2779a2572981	PROTOCOL	a47f7e600b16fcb32d011eaba2cfabf76f9869f2	OTHER		
ada10fd595d0a5173a6d7b4bb6fc2779a2572981	PROTOCOL	4420fadd5a6fc3706dc99992c605505fde65a19b	OTHER		
9fa93f64a59823a4c24e8dfcf870dbb1f74c5bf7	PROTOCOL	f62a5181290a24080a61f3e57671c5061bd9480b	OTHER		
9fa93f64a59823a4c24e8dfcf870dbb1f74c5bf7	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
27a07cb5ee3e9f0d7029c902405eabe2ba15d112	PROTOCOL	f6145f077cc6f46f1b146ab48798fe076fe18be8	OTHER		
27a07cb5ee3e9f0d7029c902405eabe2ba15d112	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
4df601352a60f265b63c5fa722f57cb5becc0d4c	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
603fefb973d36a24b21489f9349ac8a78be58ba7	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
603fefb973d36a24b21489f9349ac8a78be58ba7	PROTOCOL	5c1a311cc3f009e7ce4165c3b9e7c4df67c7d451	OTHER		
d7f8f0534b6454f0b9687c4e9ae7b77c755e1e22	PROTOCOL	50d2c3c883d94633111d30a9e13e982731665ed9	OTHER		
d7f8f0534b6454f0b9687c4e9ae7b77c755e1e22	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
4cb3a4ff2d7749b30be98eb8835a673641edb7ed	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
4cb3a4ff2d7749b30be98eb8835a673641edb7ed	PROTOCOL	a46fa03823cabbd5ffc58e33090cf8acf91f46f8	OTHER		
91485fe30013db0cc5cecbc3094dc21604e59d26	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
91485fe30013db0cc5cecbc3094dc21604e59d26	PROTOCOL	b1189402042ce96d7f0d8f45cf72460fdd2a1c8f	OTHER		
30c93612af3b45705d5c03a5d020ee927c96bd35	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
30c93612af3b45705d5c03a5d020ee927c96bd35	PROTOCOL	373db5500b309f52c5a3dc5c391b89b1a424ab14	OTHER		
4a549268feffbd5a155fd623a390f073e3ba168b	PROTOCOL	ea43ffdc595ccf3c07a343ec4d3bf47df2ff2896	OTHER		
4a549268feffbd5a155fd623a390f073e3ba168b	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
6dd95462297c80957bda6d37b0b476f33860fb42	PROTOCOL	8cc180617131b14aee4ca0740b6959bcc3afc126	OTHER		
6dd95462297c80957bda6d37b0b476f33860fb42	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
329021387bca49f2018cf572b7ad3840d66df478	PROTOCOL	4420fadd5a6fc3706dc99992c605505fde65a19b	OTHER		
329021387bca49f2018cf572b7ad3840d66df478	PROTOCOL	a47f7e600b16fcb32d011eaba2cfabf76f9869f2	OTHER		
c8be50bca92f3b44c51c43f9aa1f0a125bb2be7e	PROTOCOL	f62a5181290a24080a61f3e57671c5061bd9480b	OTHER		
c8be50bca92f3b44c51c43f9aa1f0a125bb2be7e	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
25656b3a2a92e123b273ee5e1f9258eccf3c5215	PROTOCOL	f6145f077cc6f46f1b146ab48798fe076fe18be8	OTHER		
25656b3a2a92e123b273ee5e1f9258eccf3c5215	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
8e6ddd81f1c422c2d4977d595338503061fef24f	PROTOCOL	2b95caa4dfb5f63436f29e0748ef7790095b1f32	OTHER		
8e6ddd81f1c422c2d4977d595338503061fef24f	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
2a9d437ca04caeb5b57e45083e358c21bf932656	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
2a9d437ca04caeb5b57e45083e358c21bf932656	PROTOCOL	186a0a34263771f8526a31f7cdad7c61dcab6108	OTHER		
4c9a57ef7ea186e2324ad89b642574b58d94583e	PROTOCOL	ca36fa4b6d1373ff7611b2013fe82d7686022227	OTHER		
4c9a57ef7ea186e2324ad89b642574b58d94583e	PROTOCOL	45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER		
7861cb671194298527f60788a45320a7a905d9b1	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
7861cb671194298527f60788a45320a7a905d9b1	PROTOCOL	5c1a311cc3f009e7ce4165c3b9e7c4df67c7d451	OTHER		
122454bd70e48e33be6eb0f134e470309ced09a1	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
122454bd70e48e33be6eb0f134e470309ced09a1	PROTOCOL	5a9c16cb7a38865910c097a2c7f313c3efb68353	OTHER		
1088eeda09464fce37060808343ba425fe04ee6c	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
1088eeda09464fce37060808343ba425fe04ee6c	PROTOCOL	a46fa03823cabbd5ffc58e33090cf8acf91f46f8	OTHER		
66ed3623f2ea02f84bde80b1125a79e0dd242702	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
66ed3623f2ea02f84bde80b1125a79e0dd242702	PROTOCOL	ef709e5dd932c1fe7cf96217197ce3c195833dc3	OTHER		
968e0da173c3d283d498c7d65900f86e6f084453	PROTOCOL	b1189402042ce96d7f0d8f45cf72460fdd2a1c8f	OTHER		
968e0da173c3d283d498c7d65900f86e6f084453	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
0e1ba3a016557029353c68588525cd4030a728c7	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
bfe3a5a29c8aba7d82dc7081b461f1bebeb09217	PROTOCOL	ea43ffdc595ccf3c07a343ec4d3bf47df2ff2896	OTHER		
bfe3a5a29c8aba7d82dc7081b461f1bebeb09217	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
a64564ac21d762ff44500b37682f68a86c108e5b	PROTOCOL	8cc180617131b14aee4ca0740b6959bcc3afc126	OTHER		
a64564ac21d762ff44500b37682f68a86c108e5b	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
a357a9412efcc1b537c4845c4af45561cbb5722e	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
a357a9412efcc1b537c4845c4af45561cbb5722e	PROTOCOL	4420fadd5a6fc3706dc99992c605505fde65a19b	OTHER		
9154e570f7b8a79cbab3ff7383bce17460147ca5	PROTOCOL	f62a5181290a24080a61f3e57671c5061bd9480b	OTHER		
9154e570f7b8a79cbab3ff7383bce17460147ca5	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
ead19f6b472381be3a221606c6f7d72a1e5f18e0	PROTOCOL	f6145f077cc6f46f1b146ab48798fe076fe18be8	OTHER		
ead19f6b472381be3a221606c6f7d72a1e5f18e0	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
76d762805be7a4cca3bf2f55582ff8d75f1e6e41	PROTOCOL	186a0a34263771f8526a31f7cdad7c61dcab6108	OTHER		
76d762805be7a4cca3bf2f55582ff8d75f1e6e41	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
64d056ca6a51fc4214f594147b51debec951c5ba	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
45f71c3f2b9c3fe203f96958a4be1513b474f56e	PROTOCOL	5c1a311cc3f009e7ce4165c3b9e7c4df67c7d451	OTHER		
45f71c3f2b9c3fe203f96958a4be1513b474f56e	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
277e83483dd8673b5cd58c39920d000b7c604839	PROTOCOL	5a9c16cb7a38865910c097a2c7f313c3efb68353	OTHER		
277e83483dd8673b5cd58c39920d000b7c604839	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
3e83acde45d21b5a174cc9d5bec73d46ed4246ec	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
3e83acde45d21b5a174cc9d5bec73d46ed4246ec	PROTOCOL	a46fa03823cabbd5ffc58e33090cf8acf91f46f8	OTHER		
72eb98df5d65779caab9dbca5677a27cffda0f7a	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
5db635e695cc8fc5cf9a86f85022ead9259a15bd	PROTOCOL	b1189402042ce96d7f0d8f45cf72460fdd2a1c8f	OTHER		
5db635e695cc8fc5cf9a86f85022ead9259a15bd	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
f322c2dd8e64f7cf4b21caab11b4d60a1981c8d3	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
a69b8e92c954681893e7f90def2d762d89a3543f	PROTOCOL	ea43ffdc595ccf3c07a343ec4d3bf47df2ff2896	OTHER		
a69b8e92c954681893e7f90def2d762d89a3543f	PROTOCOL	c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER		
