"taxon_id","scientific_name","scientific_name_authorship","name_according_to","taxon_rank","taxon_source","scientific_name_id","taxon_remarks","parent_taxon_id","taxonomic_status","kingdom","phylum","class","_order","family","subfamily","genus","subgenus","accepted_scientific_name","taxon_rank_infraespecificEpithet","infraespecificEpithet","taxon_rank_sub_infraespecificEpithet","subinfraespecificEpithet"
"930f7438589101227e90854a31549ae9",Zea mays mays Bolita,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79244ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Bolita,subespecie,mays,raza,Bolita
dcec8fbbddcb07a5c6c221b2c337cfef,Zea mays mays Bolita,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79244ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Bolita,subespecie,mays,raza,Bolita
f09005642501ecc6b5c8b1c193c83d10,Zea mays mays Bolita,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79244ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Bolita,subespecie,mays,raza,Bolita
f57a9a70d7322b259a56b30723a0d33c,Zea mays mays Bolita,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79244ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Bolita,subespecie,mays,raza,Bolita
fb4fb44f1c9a8bb0def8afba83e1192b,Zea mays mays Bolita,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79244ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Bolita,subespecie,mays,raza,Bolita
"0dd1b01958d37f0ca919bf8bdbc15f77",Zea mays mays Cacahuacintle,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79245ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Cacahuacintle,subespecie,mays,raza,Cacahuacintle
"2640e59ad1b267233e85be099a2be0a6",Zea mays mays Cacahuacintle,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79245ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Cacahuacintle,subespecie,mays,raza,Cacahuacintle
"4cb26212f39bef30cbc66f8af4f9d935",Zea mays mays Cacahuacintle,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79245ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Cacahuacintle,subespecie,mays,raza,Cacahuacintle
bf78cb015d147bea1933359ec68512fb,Zea mays mays Cacahuacintle,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79245ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Cacahuacintle,subespecie,mays,raza,Cacahuacintle
d3bb804f7e6c9b4e63b730a2afc6e458,Zea mays mays Cacahuacintle,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79245ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Cacahuacintle,subespecie,mays,raza,Cacahuacintle
"0cd35b2d14d39ccc1ace09f85f7bd787",Zea mays mays Celaya,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79246ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Celaya,subespecie,mays,raza,Celaya
"46b70187847460c33674278830f70639",Zea mays mays Celaya,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79246ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Celaya,subespecie,mays,raza,Celaya
"46fde09011d9fcb27c5955dfff8d292d",Zea mays mays Celaya,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79246ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Celaya,subespecie,mays,raza,Celaya
"7715d63b64c7b4438e6531f1d7d7248c",Zea mays mays Celaya,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79246ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Celaya,subespecie,mays,raza,Celaya
"8a4cdb8f87e48580761f87c9ff5e7c37",Zea mays mays Celaya,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79246ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Celaya,subespecie,mays,raza,Celaya
ebecc48395374835a349fd28ca7295a0,Zea mays mays Celaya,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79246ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Celaya,subespecie,mays,raza,Celaya
f8acacefc6de21f4f5f78e5efc188e4b,Zea mays mays Celaya,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79246ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Celaya,subespecie,mays,raza,Celaya
"0ba4c0b10277e0b8b8a8afcb24bc4fa5",Zea mays mays Comiteco,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79247ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Comiteco,subespecie,mays,raza,Comiteco
"11e469a517212541defb39521b5f6f7c",Zea mays mays Comiteco,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79247ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Comiteco,subespecie,mays,raza,Comiteco
"71f4b34aec9f705983f51a897ffcff70",Zea mays mays Complejo Serrano de Jalisco,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79248ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Complejo Serrano de Jalisco,subespecie,mays,raza,Complejo Serrano de Jalisco
a4276ee5f9ba88467bab2a25c1bb9bd7,Zea mays mays Complejo Serrano de Jalisco,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79248ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Complejo Serrano de Jalisco,subespecie,mays,raza,Complejo Serrano de Jalisco
f02802c1cdf1a182d830dbfd5051331a,Zea mays mays Conejo,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79249ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Conejo,subespecie,mays,raza,Conejo
f51555f08e2c2704dcd330636827648b,Zea mays mays Conejo,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79249ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Conejo,subespecie,mays,raza,Conejo
"07b2fd412f851b8d5b9a04b4c3369ac0",Zea mays mays Cónico,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79250ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Cónico,subespecie,mays,raza,Cónico
"401e0a8aaeb91d13c250a02035e13eb2",Zea mays mays Cónico,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79250ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Cónico,subespecie,mays,raza,Cónico
"5a1f9fccf15c698abfe6b41824126cb8",Zea mays mays Cónico,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79250ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Cónico,subespecie,mays,raza,Cónico
b6b39eee01d192aaa9604dae6db2a3e2,Zea mays mays Cónico,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79250ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Cónico,subespecie,mays,raza,Cónico
b351cfc5745ee806e592258b8cc0dea2,Zea mays mays Cónico Norteño,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79251ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Cónico Norteño,subespecie,mays,raza,Cónico Norteño
b64f58ea78fa371570ab115d12431182,Zea mays mays Cónico Norteño,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79251ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Cónico Norteño,subespecie,mays,raza,Cónico Norteño
c90d536cdfc6b5c10eb1c1c0486f621a,Zea mays mays Cónico Norteño,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79251ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Cónico Norteño,subespecie,mays,raza,Cónico Norteño
d950c5d219c9308eff9562992a080168,Zea mays mays Cónico Norteño,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79251ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Cónico Norteño,subespecie,mays,raza,Cónico Norteño
ed7813c6f410ec07a80060263890cf40,Zea mays mays Cónico Norteño,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79251ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Cónico Norteño,subespecie,mays,raza,Cónico Norteño
"5860e4fb8b3172c1bc7781e5a79f0fb3",Zea mays mays Coscomatepec,"R. Ortega, 1979","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79252ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Coscomatepec,subespecie,mays,raza,Coscomatepec
ce9121f20dd282aae09fdb9f55ca924d,Zea mays mays Coscomatepec,"R. Ortega, 1979","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79252ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Coscomatepec,subespecie,mays,raza,Coscomatepec
"6e66b9a5dd6ea3376a3b7b0c132d9387",Zea mays mays Cristalino de Chihuahua,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79253ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Cristalino de Chihuahua,subespecie,mays,raza,Cristalino de Chihuahua
"8fb7a8183c019ce987fa905762c3f4d5",Zea mays mays Cristalino de Chihuahua,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79253ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Cristalino de Chihuahua,subespecie,mays,raza,Cristalino de Chihuahua
"94c1d77809f1b299149abff5bcd68604",Zea mays mays Chalqueño,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79254ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Chalqueño,subespecie,mays,raza,Chalqueño
"99c8ecd1bdcc7ec1d7664f39970aae1e",Zea mays mays Chalqueño,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79254ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Chalqueño,subespecie,mays,raza,Chalqueño
ade18095707f5bd3ff45cd40e79b47fb,Zea mays mays Chalqueño,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79254ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Chalqueño,subespecie,mays,raza,Chalqueño
e55e8be3139900e439906ae0029c416a,Zea mays mays Chalqueño,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79254ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Chalqueño,subespecie,mays,raza,Chalqueño
"6717584b257ca851aa64e5ef4768ccd1",Zea mays mays Chapalote,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79255ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Chapalote,subespecie,mays,raza,Chapalote
"34b8a8a5362835022ce7e0c5a7c6fcaf",Zea mays mays Elotes Occidentales,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79256ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Elotes Occidentales,subespecie,mays,raza,Elotes Occidentales
"41f34929f251cea3f7690a287422fcfd",Zea mays mays Elotes Occidentales,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79256ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Elotes Occidentales,subespecie,mays,raza,Elotes Occidentales
b69afd19844de3264f1f1ee1754e7286,Zea mays mays Elotes Occidentales,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79256ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Elotes Occidentales,subespecie,mays,raza,Elotes Occidentales
c513c8c1293513366388e50fb0a54f05,Zea mays mays Elotes Occidentales,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79256ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Elotes Occidentales,subespecie,mays,raza,Elotes Occidentales
d070bad0d11afcad4be4a670a3de3ec2,Zea mays mays Elotes Occidentales,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79256ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Elotes Occidentales,subespecie,mays,raza,Elotes Occidentales
"47155761a1d0257d65a36d7863c886fb",Zea mays mays Elotes Cónicos,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79257ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Elotes Cónicos,subespecie,mays,raza,Elotes Cónicos
"8214a3b6f8773df6c9c29a8c71cd6f4a",Zea mays mays Elotes Cónicos,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79257ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Elotes Cónicos,subespecie,mays,raza,Elotes Cónicos
"8857ed0e5ab231564b94b0037c7fe146",Zea mays mays Elotes Cónicos,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79257ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Elotes Cónicos,subespecie,mays,raza,Elotes Cónicos
"9d639f70800830697cc941b6a279694d",Zea mays mays Elotes Cónicos,"E.J. Wellhausen, L.M. Roberts, Hern.-Xol. & Mangelsd., 1951","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79257ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Elotes Cónicos,subespecie,mays,raza,Elotes Cónicos
b50a3b1a552943ef35951e76a200deee,Zea mays mays Gordo,"Hern.-Xol. & G. Alanis, 1970","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79258ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Gordo,subespecie,mays,raza,Gordo
fde8757095fa17fcc7c8a4e47323ec28,Zea mays mays Gordo,"Hern.-Xol. & G. Alanis, 1970","Ron Parra, Sánchez González, Jiménez Cordero, Carrera Valtierra, Martín López, Morales Rivera, de la Cruz Larios, Hurtado de la Peña, Mena Munguía & Rodríguez Flores, 2006",raza,"","79258ANGIO","","",aceptado,Plantae,Tracheophyta,Equisetopsida,Poales,Poaceae,Panicoideae,Zea,"",Zea mays mays Gordo,subespecie,mays,raza,Gordo
