georeference_id	location_id	decimal_latitude	decimal_longitude	geodetic_datum	coordinate_uncertainty_in_meters	coordinate_precision	point_radius_spacial_fit	footprint_wkt	footprint_srs	footprint_spatial_fit	georreferenced_by	georreference_date	georreference_protocol	georreference_sources	georreference_remarks	preferred_spatial_representation
6318d7011596cbfbd625bb29a2cb2d5e	372a1c7adbb0fe219da4fecd7c9e44ef	22.8752097	-99.4148177	WGS84	70.0										Conversión de sexagesimal a decimal	
a38f4e326d0ac311479d2351d3d79844	355c4ccf30db1ca605459e4f4b035ccd	18.78056	-100.7824997	WGS84	90.0										Conversión de sexagesimal a decimal	
d34244a813300b37a4b915ae66ca9984	5cdb85ff6601dd6b654fc2b1c0f3f573	19.0391697	-98.79361	WGS84	90.0										Conversión de sexagesimal a decimal	
067161576e2dd36749c3af0fe3f4edbd	296cb5764e0fd63ac24674bd61252822	20.73889	-99.9399997	WGS84	80.0										Conversión de sexagesimal a decimal	
f3c48af82f5cf9ee3801f9abe906de18	c2c76a20879a34e202ba282cb1aa6470	26.9027797	-99.8108297	WGS84	50.0										Conversión de sexagesimal a decimal	
b7a10538737f14e362c8e21e8a9f716b	71bd03e46fc783313f0880b6fca153ad	19.37111	-97.9088897	WGS84	80.0										Conversión de sexagesimal a decimal	
065d7d71438461e697051278bd2ecbdc	bbb0cc3701f806d9e01e343dacfb506c	18.7769397	-103.1599997	WGS84	90.0										Conversión de sexagesimal a decimal	
d5a26ed88a658e4b104e6cb58babfe5c	2fce543fa81ce53b6c66b1ee4458ace6	19.8524997	-99.61056	WGS84	80.0										Conversión de sexagesimal a decimal	
a47af0fa116b102753976e14c4be251b	d49e3fcd35ee4a819d831b8dd3dbab5a	20.0066697	-102.45917	WGS84	80.0										Conversión de sexagesimal a decimal	
ae08f8b3acad02066b2cda875e71eedd	85e90e106a2676e46840500a819d08c0	20.1944408	-98.150833	WGS84	80.0										Conversión de sexagesimal a decimal	
fbebcaa03e8f1ba852a0c1795359e8ff	658b7c264d8b35f1f5e7241045e1d627	20.7084	-101.22377	WGS84	80.0										Conversión de sexagesimal a decimal	
f308d4617766f9924e0844ff5c2ce8be	0c935d723c6957848134079d21e72f21	19.0179297	-98.03436	WGS84	90.0										Conversión de sexagesimal a decimal	
c2cb2da875387a8033430fdcbcd8038a	8fc275272bfe08ca118af12c32ecf61a	21.4411097	-100.82361	WGS84	80.0										Conversión de sexagesimal a decimal	
b08313a01705d69d0820fe62bbcbac50	90b6dd101829bbb9c669e7779437b87f	17.96083	-101.39417	WGS84	90.0										Conversión de sexagesimal a decimal	
f9b3cb41a6d7a017c7541e2a954795a2	9d9cc2d84ed5f1f8f9f5b555aaf2f91e	16.1941697	-96.4775	WGS84	100.0										Conversión de sexagesimal a decimal	
7b82e497ef17c0aa443cd87f221d74b5	515b1cfb6352abbbdfeff09516196128	19.82278	-97.38111	WGS84	80.0										Conversión de sexagesimal a decimal	
d4c372c6d5187d17a3d3f2a0e76352e5	1dc54255303702b7c52a97483605ddb7	17.4658333	-97.2794444	WGS84	90.0										Conversión de sexagesimal a decimal	
91342ccb9a204fb57d513f7eb297f81f	9c07490943fd4b1ab0767477e3d44562	26.5349997	-108.3480605	WGS84	60.0										Conversión de sexagesimal a decimal	
471cae79140473ae208816d19dafbc87	4eaf9f3baaf295b87b0888f27379fcc4	15.7272197	-96.5611097	WGS84	100.0										Conversión de sexagesimal a decimal	
abbfd21a6113a88a35397f433a6faf08	98a54b523ea061bad62fcb929c88e543	20.425	-101.725	WGS84	80.0										Conversión de sexagesimal a decimal, cambiando los segundos de 99 a 30	
28bfa8b16aa52b52733419ad346176be	5d5dfdaff8d33317063d321b70054b70	19.2180594	-104.2338866	WGS84	90.0										Conversión de sexagesimal a decimal	
de76e1285aa1e12744a0b674adf9214b	b367fdd4f0afe72e2d614787b61f4062	28.03969	-105.29209	WGS84	60.0										Conversión de sexagesimal a decimal	
25fd3e1b622427ae94270d6029dba4ca	3b5b939435eaec15acc4d93538b5f605	20.25125	-103.6558611	WGS84	80.0										Conversión de sexagesimal a decimal	
ea50000f55e6250bdeacd416066995dc	f1d05c2ac4e9f0ec0190066ca9fe6c9b	15.03889	-92.1358297	WGS84	110.0										Conversión de sexagesimal a decimal	
156e575886d891e365ff80f80d4fa940	7647e73490f6df49d4079f166b059013	19.91083	-100.46083	WGS84	80.0										Conversión de sexagesimal a decimal	
ee70ac6fe83b5e6dfa9d1d3de9311ee7	ebf6c5965d6b6e88e47a7e57adbaf5a2	21.34306	-102.01944	WGS84	80.0										Conversión de sexagesimal a decimal	
3c059e310ba17f508be81d89e5c0e5a2	ed1346f29a6cb3d0950af41421c93d22	20.60988	-101.3784797	WGS84	80.0										Conversión de sexagesimal a decimal	
feb62b9a56833a3148985be8fe19a9ce	ab4100e8dbf03798efe028951db2c34d	20.132223	-97.2122191	WGS84	80.0										Conversión de sexagesimal a decimal	
b176a39c724a9c834289c03abe587fd0	842d7034a81a95364fe31c02c3a26e9a	21.275	-89.7583333	WGS84	70.0										Conversión de sexagesimal a decimal, cambiando los segundos de 99 a 30	
a9ec13efed901003e95128936ed5ba25	4c95c21b165aac9df9345dd27f515621	17.4977797	-97.5186097	WGS84	90.0										Conversión de sexagesimal a decimal	
d8dc457b8dc3405083cc32071e98a151	ddc8d15d934b0ae9195d688a83d2f88a	20.0805558	-98.5794438	WGS84	80.0										Conversión de sexagesimal a decimal	
22e6b291cb9b2d289ca8d038e090d532	75c42de9999d31662b4547d8cdb23d6f	19.1080597	-99.5719397	WGS84	90.0										Conversión de sexagesimal a decimal	
fc03ee3a6b8477d201279aea038ba116	67f8a7a60ba346098620268b602df443	19.9155597	-103.01944	WGS84	80.0										Conversión de sexagesimal a decimal	
2e92df4ed790d95574059d88a8883e99	bf98d148154ad444df588401271da1c2	19.3421897	-97.7098197	WGS84	80.0										Conversión de sexagesimal a decimal	
f97908f3ffdedf7fa5c93b263bb1000b	a5ff4138528a0ec99b035222a0599881	19.1363897	-99.4291697	WGS84	90.0										Conversión de sexagesimal a decimal	
041baa79d58a7d45acdeb3fe0d20b7b2	0d93ad127dfdcb1f62cd84fab298f34f	20.5071397	-104.08557	WGS84	80.0										Conversión de sexagesimal a decimal	
d4fae44a1e569a74ed250352d5f2571e	d9ffc97d971bfa2946fa658affcce561	15.9375	-97.0769422	WGS84	100.0										Conversión de sexagesimal a decimal	
a75e2619022a0bfc3b71ff9d0fc694fe	6e38716b9525a4c97f529323551eb377	19.8966666	-98.82	WGS84	80.0										Conversión de sexagesimal a decimal	
295af21ab09ec5215e9454c4f9efae76	2699ade2e47abc6cf1c2cbdeb3b67a7c	20.7780277	-104.5220555	WGS84	80.0										Conversión de sexagesimal a decimal	
7b5fd3e527891e52b76e66c9da8d8f93	906b006bfa551f984df5f46c2f5e463c	18.8941697	-100.9775	WGS84	90.0										Conversión de sexagesimal a decimal	
b21fa4115bd9b2c77896ded604c7d3f4	fe4d29b93e117dbe53209e910692c317	19.41544	-98.0071097	WGS84	80.0										Conversión de sexagesimal a decimal	
5eb401f7c07f49a043a6a4493605160e	b130cee990bd85b97a3269ee668b848f	22.24667	-100.17722	WGS84	70.0										Conversión de sexagesimal a decimal	
291905c1c778b19d7f93f0e5faf531b9	0acb61172084e876786bd4d45f2d89d3	20.91139	-97.65361	WGS84	80.0										Conversión de sexagesimal a decimal	
9739c6a3750ff243800daeac16cb45af	4b142553d8e2263694ed2640f09e7ee7	19.20389	-97.9072197	WGS84	80.0										Conversión de sexagesimal a decimal	
c81c9f5085d1f1d9209f13c0794344dc	09273aaaf4a97218a09f57175b3971c5	22.9642102	-99.1174011	WGS84	70.0										Conversión de sexagesimal a decimal	
4e1e43d7f0534d5aa1b66f104aa11ab7	1b576fd89f3093645ffe1e48450721fb	25.6919397	-103.0291697	WGS84	50.0										Conversión de sexagesimal a decimal	
bace2eb4d8debe5fa86274c56c1274ff	fce415a93f62051fd9e3247934a07cf9	19.2820658	-100.4340869	WGS84	90.0										Conversión de sexagesimal a decimal	
cc43af23cb2140f68a8f4edcc60606ea	1377f48158c5db02543c644a4f5108ce	16.5775	-94.6274997	WGS84	100.0										Conversión de sexagesimal a decimal	
7109a2e97f112b373fd4ae169853593a	6defd432224ad9b3dc7c7590a5631fcd	19.77972	-102.40778	WGS84	80.0										Conversión de sexagesimal a decimal	
c4655a85bdd8d5b22c5d86c0bb590786	d53fc870a2820a05a63632826680c659	22.8205394	-98.3731077	WGS84	70.0										Conversión de sexagesimal a decimal	
9c26b899f808af245141394dc8ce3bb9	5cc75b9a7678ef0d7a1b14b1c75b7db6	19.0736097	-102.17972	WGS84	90.0										Conversión de sexagesimal a decimal	
b77914718962babdf1d08612582e2f30	552d1981c3e9f0dff611bc129a36d8b6	19.1774997	-101.79	WGS84	90.0										Conversión de sexagesimal a decimal	
251858d3d1f639bb60bd7271c1d7674c	2635c183a0e379cf79a3d9e73ac3ae0c	19.575	-99.2916666	WGS84	80.0										Conversión de sexagesimal a decimal, cambiando los segundos de 99 a 30	
5ca74d622013fe5be80ef2d7e9c9996c	4646456d5a830653ec31109b14fb0c42	18.3619402	-101.732498	WGS84	90.0										Conversión de sexagesimal a decimal	
631b6ac2dab44688bb5a60072ba3b007	f447ca3d6696a4b8e51c94b0a7ffa584	22.2513902	-104.5172194	WGS84	80.0										Conversión de sexagesimal a decimal	
b56f066222a07e2f780bddec9fd03f66	6d362b7cfc305c662300c99efa0b7b0f	18.19977	-88.8373397	WGS84	90.0										Conversión de sexagesimal a decimal	
3fd1ebeb18c1e7b62355ea6545b509d4	9660f3c6a8be5ee097fa31f4896e8425	21.5469397	-102.5513897	WGS84	80.0										Conversión de sexagesimal a decimal	
efbd78c79daa2e85a22b88993152c999	eb0c42d844fcd9206e8e1f99c5c86a66	21.9483138	-97.7638469	WGS84	70.0										Conversión de sexagesimal a decimal	
377ccf5dacc8070f726324a0cefa469f	8acd827032f9533743a514f90420dbfe	19.3838888	-98.8461111	WGS84	80.0										Conversión de sexagesimal a decimal	
72abc1e0a2ab756bf5d8e327b1b6e103	873e8ad31f682b938daea638be8c6e36	21.9966666	-99.6438888	WGS84	70.0										Conversión de sexagesimal a decimal	
76d8e0fc040efb610661ac0880821105	ab00b322e3fa651e98e08aa3028a2931	19.46893	-100.91243	WGS84	90.0										Conversión de sexagesimal a decimal	
3b289777bf9ed0f7058c7449e379ecf5	d70f3e989a79b487fc49a0e7c6cfa8c2	19.28152	-97.7762797	WGS84	80.0										Conversión de sexagesimal a decimal	
ce93afa2c8b53a763ee7ca7ccab6d688	118ca818fb9c576fe3faa5497e43d078	18.6147197	-99.1802797	WGS84	90.0										Conversión de sexagesimal a decimal	
65493fae520ac9de0d520a3ba31d2cd8	ff7a8e57aea20f5b2ec58380b944dbb4	18.9083297	-103.87444	WGS84	90.0										Conversión de sexagesimal a decimal	
c6a23e4d28d251e0c494e193826d8d67	a2498cc7bb3855a5f54b7ff01f7e3e26	16.85694	-97.5408297	WGS84	100.0										Conversión de sexagesimal a decimal	
5144a6afdf87a1948b3a11eaf2fdeeb0	523390fc2a818ddc2b227b1a054a365c	16.29447	-92.2805597	WGS84	100.0										Conversión de sexagesimal a decimal	
f3b44f4d191bb43d1f0803b40581a930	d4bcf1cfbbdf169fab671bd89c23eec3	18.54861	-98.7005597	WGS84	90.0										Conversión de sexagesimal a decimal	
37472020f891dec993e7944fa524ab0e	1c233dd669cf26dc202578123ca0bc7b	20.1925	-99.2938611	WGS84	80.0										Conversión de sexagesimal a decimal	
b52b62e43a5feab2aa11c07fb7f64143	4d3f9c3f5dab8d924e80e3eceb298653	18.3835377	-100.141665	WGS84	90.0										Conversión de sexagesimal a decimal	
a378e2b351ace12fdee00f16692699e6	3235fd7185ec70f6f34801e43ebb910a	25.8441697	-108.2608297	WGS84	60.0										Conversión de sexagesimal a decimal	
fb78b3e01a0a99815891eaf31ce46dd4	e17c90f1ad0cca445b03c589791e53ad	20.9755297	-101.2653097	WGS84	80.0										Conversión de sexagesimal a decimal	
fd755a246150395f540684973e9da0b5	a2b7680cd38d2779605859e724735f05	16.2608297	-93.89417	WGS84	100.0										Conversión de sexagesimal a decimal	
89d78e04c8d5c2ffb82c8a35f6e1ba1a	5f1605743a06607d74bc3ee8ac5ca61d	19.26667	-103.7374997	WGS84	90.0										Conversión de sexagesimal a decimal	
9fcaed6ff268500eff69968ad2c5e3bc	f1d9405f9c5171ce15b452fba8f6b300	20.6383297	-103.3105597	WGS84	80.0										Conversión de sexagesimal a decimal	
9ddbd0f87595cee97dc174d86b526bd2	4affb19d79ad94a6e677f1d0aab1df27	21.68278	-102.02222	WGS84	80.0										Conversión de sexagesimal a decimal	
505683bd481cd981010d7ea032def2f9	8ab72bcaa00fe0b46b1f7420cc2a9446	19.9408297	-105.2486097	WGS84	90.0										Conversión de sexagesimal a decimal	
f164543dc37d3f110b15831406f99d31	a7113e222d7f47a52f916df7660e6534	20.4369166	-98.9957777	WGS84	80.0										Conversión de sexagesimal a decimal	
24aac052dda7bc12844be6e1d9d30721	3e75a62f3a6c1c395a3795ace94fcb21	20.90361	-97.62917	WGS84	80.0										Conversión de sexagesimal a decimal	
83993b35c24254c966e782808a584c1b	05bcc822c4a42570688174bdab3fe755	18.3608297	-99.8275	WGS84	90.0										Conversión de sexagesimal a decimal	
59f014d7c57dae1ccaf55f021e21a36d	52545b39fe24f35f6b3549d54f77481a	19.8447208	-98.3727797	WGS84	80.0										Conversión de sexagesimal a decimal	
9887f7cf7ced939793623224fcdf736c	dad78a2bc51d1792a8ab1cef22e1d9c4	15.2941697	-92.71083	WGS84	100.0										Conversión de sexagesimal a decimal	
23755dcba0d42681bfee5d9213a28449	ac68bb9ab3d36a54b241f71c9c986f55	19.4274997	-101.6274997	WGS84	90.0										Conversión de sexagesimal a decimal	
4378525e0de51fdc75055c81d7d5276c	3a2a377bd34dcdb73c61d97eca8a1472	19.4486097	-96.9372197	WGS84	80.0										Conversión de sexagesimal a decimal	
1b14a7e3b98b8d6ae94597efeef4d97d	3eef9ab1e7c31766dfd8cef6ba92fb75	19.17889	-100.2672194	WGS84	90.0										Conversión de sexagesimal a decimal	
c40b1119b7ec7b53ed3be77a18b72319	e97892d950719a791f442e44584a9c12	19.8055597	-97.55083	WGS84	80.0										Conversión de sexagesimal a decimal	
420f020c599e6011ae0a2da817397b8d	d24c3a32cd8de994d543cdab935995b8	22.3916666	-103.1916666	WGS84	70.0										Conversión de sexagesimal a decimal, cambiando los segundos de 99 a 30	
b9a0bc0f0a4186c7c75286947643dc90	943d95a7ced63e9cf8ef9646e25d81b8	19.66778	-98.9016697	WGS84	80.0										Conversión de sexagesimal a decimal	
0be7de4f9baa5e774935a6b7e54a3331	f550e3fe00f7a1f227545ebb120e7ae3	18.4077797	-99.9124997	WGS84	90.0										Conversión de sexagesimal a decimal	
023863aa8b9092aed84c8a2d3cede30a	2000497031c451f3db9f131e0b9d5423	20.7202797	-102.8125	WGS84	80.0										Conversión de sexagesimal a decimal	
72d1e2c5e31f5fb889b89f15f844062c	6d9398b7dd4c9d71af35ef9893153a55	20.3122197	-97.4144397	WGS84	80.0										Conversión de sexagesimal a decimal	
e1f0fe8a646445e9ca7f4c27f8e70e25	7e046c165b5356591a172b39408d3db5	27.93861	-101.2175	WGS84	50.0										Conversión de sexagesimal a decimal	
5a84ec8f01f0e13a2810bd1bbe7763d9	580325c201b60a31f792cd9f9ea2c34c	19.76611	-103.85639	WGS84	90.0										Conversión de sexagesimal a decimal	
207bd707e5691a50ff8f2f4d7b21fd95	3dc0237a7251e93ea4e3670ac81e3868	15.6730555	-92.2105555	WGS84	100.0										Conversión de sexagesimal a decimal	
28eacbf2ed60dec4dcf6047fa8d66307	daf7d78e28b1e69454a1b1364fce0a8e	19.5055597	-98.88194	WGS84	80.0										Conversión de sexagesimal a decimal	
53cf15315cf16e82be19032906496820	84be21c6243d30b3790021cddf43976d	19.6377797	-101.5447197	WGS84	80.0										Conversión de sexagesimal a decimal	
b85bbaad52c10359d6f16ea9396fe50e	5e4b2765b4b4a563786be5e7e383a848	19.0941697	-98.7941697	WGS84	90.0										Conversión de sexagesimal a decimal	
3951bd948efb6defd236443c689c52a2	d36af78df897faf227a1783bb6b04d71	19.13682	-97.71299	WGS84	80.0										Conversión de sexagesimal a decimal	
98c752dc6abdc92ccfa68730db128f6f	b6957144a24987726fdb3ea0f5f52065	21.16222	-102.6386097	WGS84	80.0										Conversión de sexagesimal a decimal	
ad3aeffe3a1e272998d8d22bd1128c78	a0fe8bab14c450f4ed07246cbb9af8c2	17.5880597	-95.8761097	WGS84	90.0										Conversión de sexagesimal a decimal	
47a2ea22930570962cdac8d563cac1ff	832162e0dbd11b8defc0316e8dbe6547	21.9774997	-102.1774997	WGS84	70.0										Conversión de sexagesimal a decimal	
71dce153dfb7f7839b212d596a3d10aa	dc2d08c79b581e60cb41d0257471bc99	19.4261091	-102.0613936	WGS84	90.0										Conversión de sexagesimal a decimal	
7addbdbe73337d57c21435927e78b024	6a048824aaa895aa8646802e3765fe0a	17.0823419	-98.0316427	WGS84	100.0										Conversión de sexagesimal a decimal	
81d5e07cbaa30012bbdd3d35930b7bfe	d7d6d4d559f2ed051d61e5e9907d5c3d	20.20278	-104.4058297	WGS84	80.0										Conversión de sexagesimal a decimal	
0c9924deb9fb1009dba61ffa2ff03c95	50f8a92c161c31ef9c88491071d5ad90	18.47944	-97.43694	WGS84	90.0										Conversión de sexagesimal a decimal	
05dab42eecfb32dca0632970e0361324	8e00ed7636a75ed84960f3855defe2a0	18.4163894	-100.0061111	WGS84	90.0										Conversión de sexagesimal a decimal	
d397445aa1ef7425dca6ae1eb34fa8e9	794b53797a0473ca276ad361537295be	18.0988888	-95.6861111	WGS84	90.0										Conversión de sexagesimal a decimal	
364fbb1ee3c1020876e7c4a047d21b41	e900120ca033dc94d983403992675783	18.84542	-97.4120497	WGS84	90.0										Conversión de sexagesimal a decimal	
f10b29b39bb901d56791896be72de318	c5e685aaa2ba1460113b92afa3f16359	21.64639	-101.48	WGS84	80.0										Conversión de sexagesimal a decimal	
39943136399b1da8f34a2be53b533421	907f12188e65f39564b4dfabfa9a627a	19.3263888	-88.5616666	WGS84	80.0										Conversión de sexagesimal a decimal	
71bef980454ace32d8c83f9ff1c2252b	3a4cf34a87a2b87a5bf1c0be2c983b4e	17.04417	-96.5275	WGS84	100.0										Conversión de sexagesimal a decimal	
bbb2acee2281fb407417a9fdf98b81b9	983ca09adaad4e322f4a337c1c57e945	21.4416666	-105.2083333	WGS84	80.0										Conversión de sexagesimal a decimal, cambiando los segundos de 99 a 30	
b43d827d29b3ddf107e2b99cf67aae5c	4025a0bd3973bf8175f77dd96ca7236b	23.83594	-104.4174697	WGS84	70.0										Conversión de sexagesimal a decimal	
8299578587db2eedd939eb025e2dfdc5	eeb3582b7334d2459d89299c269350b6	19.4152797	-98.5252797	WGS84	80.0										Conversión de sexagesimal a decimal	
b3cb7d5353b7db0ab5df084144d70081	f3f621fad85d1281bf25c8b00b1030ee	20.88278	-98.7025	WGS84	80.0										Conversión de sexagesimal a decimal	
034c8139ad6c19cd60b14ddd6c59766b	c56ef25de0a4a94d9fb66c10a02f98a2	20.79861	-104.00417	WGS84	80.0										Conversión de sexagesimal a decimal	
4ed60cb33261af8460e4e70aafe18370	e84ed563b89350947225f512a6435017	17.05355	-93.3726597	WGS84	90.0										Conversión de sexagesimal a decimal	
b3d98b12b58fc9f3e09806cfa63999c4	ebf85fd46ac7a22879b76f331439a526	19.2561111	-98.8577777	WGS84	80.0										Conversión de sexagesimal a decimal	
28240ea72a93837cc110a9af3201b236	dcb0ab10c3311dd00035c5ccfcf82d25	16.6	-93.0122197	WGS84	100.0										Conversión de sexagesimal a decimal	
0518805571f939f8ce97d0f193600fdf	b6a367cb1dfbed5593465a10365c5de7	20.64111	-98.82639	WGS84	80.0										Conversión de sexagesimal a decimal	
19db26e1b1424f254d32b1dcb6791f12	7e99a2765bbaae21eeeb5e0c75c80fbf	19.5941697	-101.28417	WGS84	80.0										Conversión de sexagesimal a decimal	
9fd8eede2a42be28514796807ea8b10c	1a8ba1b304d7056d668206e33fc14fd3	21.1089797	-99.8931597	WGS84	80.0										Conversión de sexagesimal a decimal	
875dae1d4291f892f1e08619355c33e6	27ed5d8fccdab49d20faa9024407ac1a	19.24671	-97.9276297	WGS84	80.0										Conversión de sexagesimal a decimal	
f6a036ea82cb525ff5603ed5b543ffdd	17286b0a277ea71c19e384c944479580	22.14694	-102.4144397	WGS84	70.0										Conversión de sexagesimal a decimal	
14a71ec1c1c525a0a8a6300a14217af4	833de36aa09c6b0abf7b64eed8c60ab4	19.2540797	-99.47014	WGS84	90.0										Conversión de sexagesimal a decimal	
c8f97e3d79ec183572882fdb36775d3b	bdcb6adc879d23dccd69220f7924d7bf	23.2349997	-98.6299997	WGS84	70.0										Conversión de sexagesimal a decimal	
c6ea29e65eb9d86c301e17bc6865f4c7	6861530b1cf77ef9ab3d6f44bed64155	22.1105597	-97.80333	WGS84	70.0										Conversión de sexagesimal a decimal	
04da866342587313f8ded76448f5fdb7	a1b6739857fbf56ae2a97b47a65a027f	20.6905997	-101.70779	WGS84	80.0										Conversión de sexagesimal a decimal	
b8053f63d4f2c0e1240715ee0d953f08	52cd76f89e7ed695256f742a25433a5b	26.54917	-99.6819397	WGS84	50.0										Conversión de sexagesimal a decimal	
bb1aa501e57fff760ab878c6b9504f39	8796cd3351744ef7d7703419c32efd39	21.97513	-99.58687	WGS84	70.0										Conversión de sexagesimal a decimal	
7f6003429397f6e70de4044d95cb80eb	e4080e9988dd3bccccbb97d6422e60b7	18.91861	-99.23417	WGS84	90.0										Conversión de sexagesimal a decimal	
b5f951508a1f54aec4f18f845995859d	2841fcd5db42be0fec22ea5b1272f615	18.9355597	-98.4655597	WGS84	90.0										Conversión de sexagesimal a decimal	
07705cef5e6880dd12678c3fef1f5f06	11499cec56aa25a179dd0dc3a586f64f	20.6916666	-103.3416666	WGS84	80.0										Conversión de sexagesimal a decimal, cambiando los segundos de 99 a 30	
f9d5417c2741bb2fa0c829252f3a2518	2dce507baf480263a5a356f7fa7fe096	22.99444	-102.7413897	WGS84	70.0										Conversión de sexagesimal a decimal	
7fef1b0b0aed4c322e6660995c3e8403	7aeeff0ed7590a13e52b62519c6bfafd	17.5244397	-97.28333	WGS84	90.0										Conversión de sexagesimal a decimal	
10828b571fe20fbfcb38fef5c87f58ad	60f400c818be063f48318ed26d0fef7b	19.5202777	-101.495	WGS84	90.0										Conversión de sexagesimal a decimal	
6982c859ada1f0cd5668763f3cd24d38	301d22c2c778ae78e1de038eb210fa59	21.49906	-102.5078597	WGS84	80.0										Conversión de sexagesimal a decimal	
dc45ad7f93647454826d43758cea021c	c99d94d4b11139a2fa81dff5f36323d8	19.8855827	-98.5358327	WGS84	80.0										Conversión de sexagesimal a decimal	
e772b8dea109d60202d95c9729b0f9fb	fe9d047c045ca5b5c0e6d924e9ee75f9	20.0549997	-99.6355597	WGS84	80.0										Conversión de sexagesimal a decimal	
d735f0e69746dd31c256dd9c2841007f	425880ed7ffc96c9c8d67a5169a04856	19.20333	-98.5102797	WGS84	80.0										Conversión de sexagesimal a decimal	
24c8f3c135411a9cee513a3514b52675	311c1d4f79a6901c1603e98fe53692c8	20.09083	-99.2213897	WGS84	80.0										Conversión de sexagesimal a decimal	
e5a8304e21440c4ebd5ce6dd1245801a	92c3deac1f33f2fdf728e590ca0a5de2	19.625	-98.1083333	WGS84	80.0										Conversión de sexagesimal a decimal, cambiando los segundos de 99 a 30	
48c3dfd4b4305e086863e70560cbd96a	9573db9d7ffb9c41a7aa9752b25fe511	19.314	-98.194	WGS84	80.0										Conversión de sexagesimal a decimal	
5f284307059991afe65186b0a9fb346f	22ff11aa9c62bb865fc1ebcad7641144	17.8416666	-98.2416666	WGS84	90.0										Conversión de sexagesimal a decimal, cambiando los segundos de 99 a 30	
8570ffbc59648f53e6c65bf953f8116f	6613b476b2b60284805945128dd8b15b	20.09663	-100.5720697	WGS84	80.0										Conversión de sexagesimal a decimal	
ebf6d8ad3a080e7b965ceabcca68c33f	6a19f85baf68d9d0ab57b5d56d09e981	19.8802797	-100.29944	WGS84	80.0										Conversión de sexagesimal a decimal	
57e88fd9a4a123b215e2d0ec68f37ea7	3a06172a3b5768079eb56fecb841948f	20.1649997	-98.22583	WGS84	80.0										Conversión de sexagesimal a decimal	
e7cd3e8f2fa268f79061e34dc5f8a7a2	06cceb69afa886923360048cffb5bbe7	16.74417	-98.9941697	WGS84	100.0										Conversión de sexagesimal a decimal	
0f3932c329a8203f75071a9eba72f0dc	2bb45bef45e83c6c6c522a9bb74f01aa	16.5950997	-92.78727	WGS84	100.0										Conversión de sexagesimal a decimal	
60954e021b174185674873bb84105b75	f1bf66cae965f81c47aee358b57bfa73	20.5599997	-99.06806	WGS84	80.0										Conversión de sexagesimal a decimal	
c9c90801d58a5e712ef9bddb383744b9	110878d346f2d06e27a255404c8789b7	16.8936097	-92.6258297	WGS84	90.0										Conversión de sexagesimal a decimal	
c773addee7f6457d8a6df18662345ace	9da11cb3213c2dd4a3cdd89d6b9b9fa7	20.59139	-102.4972197	WGS84	80.0										Conversión de sexagesimal a decimal	
8006e033e42f1e4297eb1cafaaa33cf1	2a04040c5cb9009720008261ecb4ba8f	21.94694	-105.17833	WGS84	80.0										Conversión de sexagesimal a decimal	
275f1ca77d9e80c347c22f00e96cbb06	3dd3d577096932ac1dfcb217c819e7f4	16.7550125	-92.9323958	WGS84	100.0										Conversión de sexagesimal a decimal	
6bfbd6be2637dd7f2f3345f65d8be18c	1fd207e67a37a30ca3e3be6eec5efde8	21.175	-102.475	WGS84	80.0										Conversión de sexagesimal a decimal, cambiando los segundos de 99 a 30	
9db823d2bd2d1355d66d1479eb7db98b	f6c98724993f70305b3c339fe8827d8f	19.875	-103.5916666	WGS84	90.0										Conversión de sexagesimal a decimal, cambiando los segundos de 99 a 30	
d7bd0358ef1aee877d0355712bd96d2d	8195a4e704f122c247a920fcc4e5c0ac	19.2519444	-98.165	WGS84	80.0										Conversión de sexagesimal a decimal	
b10e464051b932c23bc3418f2224195b	b3dd6f0dc18ff74a6f22676fbefc262f	19.81528	-99.52639	WGS84	80.0										Conversión de sexagesimal a decimal	
51bd63b4219176db6212cf3a974c7b8e	810c9bcc751fae9c6b9806ccc98f83df	16.5108297	-98.14417	WGS84	100.0										Conversión de sexagesimal a decimal	
7cccb4ecd6ec6adce8d8cabfbc284f72	8ff53afdcfc511e4f6cdbfaa53f25165	20.02639	-99.1955563	WGS84	80.0										Conversión de sexagesimal a decimal	
b993e3bf632a43e861bdccc8006923b0	6ef848acbdd7873de9bafa12dfa311e6	21.30583	-104.60889	WGS84	80.0										Conversión de sexagesimal a decimal	
58b14ffa5a3b17f7adf380e226d0be4e	394564166bb6f8a2016b70f4b9ed6239	24.29568	-99.48833	WGS84	50.0										Conversión de sexagesimal a decimal	
0e35eee51973f131f2c134abcda010bf	1d03e6d510bd4dd5189317877c09be37	29.2838897	-107.7119397	WGS84	60.0										Conversión de sexagesimal a decimal	
c91633ef29332e3b24382ad474c27feb	1e6b6cce70e1c8ba3c52fae2e9436334	20.662	-99.24175	WGS84	80.0										Conversión de sexagesimal a decimal	
039de078a7798d0cc2141cd6c3263e6f	679d8fc8e6e45cfda35be6d1c5952e50	15.8708333	-92.7238888	WGS84	100.0										Conversión de sexagesimal a decimal	
aa4435c0e4c81ffacb64ab779492c306	f430a9ef353b9d79d9f413d2c1abd5a1	19.275	-98.525	WGS84	80.0										Conversión de sexagesimal a decimal, cambiando los segundos de 99 a 30	
dc0e26d01c34d25d70a3cdd4deb9daaa	fadfe2610099c0c972ae9d5a6363fb83	19.57028	-101.8066697	WGS84	90.0										Conversión de sexagesimal a decimal	
