"organism_id"	"organism_scope"	"accepted_identification_id"
"00605ec87bcd140cc1a004d63aea8ae1"	""	e00a1177153ed50b5ef1d9dbc8f4fb77
"00622df7ce1a7da5feb0f0b9fb58bc96"	""	"6e1cdbf77f0848b0a1c2a297759388a0"
"00630ea050da18fe6c87b380491ea019"	""	"73adf92979ecb017fb43b14f2a88b0b3"
"0063b8d5a73ee22392dc3609ece750e3"	""	"0527d24a719433bd68e5ae096c2391e6"
"0069e06508f77f11c0e979a0e88a70e8"	""	"5e1877e94f390fc980092ba4c7d489db"
"006d01340dc244f6cfb9342793f6b408"	""	"59b4ce1e349b69728c16b65fd4062e1f"
"00730d215ca03d5ac03c0b9e8e3954c1"	""	"7d7d0f3e2f5e5bfbfb58d6cdad48f813"
"00731d044e41d10b13f14c577d4643e8"	""	eff984fe698fe29cada7e0c90a15a353
"007428fbcad2398ee789e7c8c2731c54"	""	"56cd1ff53e6c9c96aa10a22dcb84d5c4"
"007fa65ab4e1ed23fd213b8d53ee7910"	""	"2c3fbd8734bd5c83e7ab9d88c98085cc"
"008956d4cf6825c6c5b8c82a1ce5d25e"	""	"298ddf211a658e792b01f385bb09125b"
"008bdf0683969e9eff1ac9718e8646f4"	""	"871da85336924446594272bf8bc0e4e7"
"008be0b60916c1f403077367d3e47d40"	""	"8aece5c3c6a984357d2f27bf98122d99"
"008cd4661e7c6c97ad4fe533b0e2d702"	""	"95166a7adbc8e48dc6e4cea4936e2837"
"008ef0d6f4b9a256b7b98186c5b4381a"	""	"4a14ca8aaf5517d5dca6b679abdbd743"
"008f4a4efaa6cd76c0320faeaaa129a1"	""	"35b42ca842774f01db911b5b1d695b4c"
"0097a18c9f1c5f4bfbef33b044b91ce7"	""	"9b093f1afa4a68c66329e8cdbd4bdc23"
"00a03ab8694519ed6333a7bc6f06a8c5"	""	a13281327fdc307352105f89924cc0cf
"00a0954bb8f1d10ec98a85eb6836d029"	""	"6f3f3225202498e831f9e96ebce85747"
"00a5813510cf635bed0f9ea47d7b9fa3"	""	e4271e645a91743f76b9c8e0f99a631c
"00aa63b7666746299d9b3ce6b42bd5b9"	""	eddd3bf1d48de6017b10a26cb0e17ead
"00afcfca83e2b3ab93150c98ce59ba81"	""	"2c213e517410db1d93123a409ddca23c"
"00b0c89f593547297ce12ef302fd0f2f"	""	"8e8eb941d142082ae5e84a95b58b4351"
"00b9d09b6fb74d4cde500ab82ef1270e"	""	a22761b540c3393164569d8bba9f541d
"00ba3180802c8c1dfe716a433c3d73e6"	""	"8e183686f94e6532cd3060e415964533"
"00bf401cfcf8e1da1656dcda064c55af"	""	"0fcc80ce89f4145e7113339b008bd380"
"00bfa57362f0625aabe5cad516cf6c78"	""	"142e9916277ff6ef78702a33f60ad6b7"
"00c3296c55508eb8a9397ff462c45736"	""	"79ab31e5d374294132010ad3c24bb159"
"00c7bf05631be7eca558a35df600c099"	""	"6fed656ac3174a86e04d2405e11c00a7"
"00cac3196d543c14e8b9954dea10f829"	""	"3ad789ace8d842af2a2055847c80613f"
"00e1ef9c0e922f702642c7087e6aba2d"	""	e06120e000805493c984b146ec3d3434
"00e2136cf936d630c196b4cd34d85d87"	""	"78b45f66bb5e54441dfc03522acb3d52"
"00eab558c095b02082d31d1cef181a56"	""	e9e9602a89138dfdd46875f5508cda94
"00f6738362ae6d646a429506fd1111ae"	""	b1668b17f8935069e1e34a3f98e961a3
"00fc0b89e72c01d31c20c10248ca9f46"	""	"66ce6448efc6274121c3377da61ef54a"
"00fe3e2bd9426eef2ac2a5ce28669f25"	""	fe27218ed15457e0bdcf1e255a840710
"00fee02979feb011aa2af8742ecc662b"	""	c4b2df72b842c7f45dba96411cd21c45
"0103490d4f3f5e234bb6dce1a5c7def5"	""	"05e5c060d0f768219de0b79900c98383"
"01085de243087d2de46caea6fbfa6092"	""	f6f3331eec628c0e289b29233cb33281
"010cc8d837a295911dde1b70de1632d2"	""	"2fd4b2ff7f295729218dfeeb89031938"
"01170530dd865b49efdc8fb331b803a8"	""	"814f569543d77119dd116dd1d07258ad"
"01198d9373a05bb6b9f9ac32d442afe8"	""	eacf062257953b08f65b4c2d0f8bfc8a
"01210d2b168cc1473e825bba761086b9"	""	a68690f13b0ff191e7cbc34ee96ff2a5
"012129763aeb6adbbda02d26fbb20096"	""	"1b5c491360bd24211826f2fcea193c01"
"012ab59a62f5b1a1b5ef778461e421dd"	""	"5c2da9c4a22d5a57045c649555d88893"
"012c10c92dabbbafaba4424363a030eb"	""	de0b1030b4b7f24394ee0c2404b5f05d
"013b94b758b14da7598bc179b9271e76"	""	a45fcacc40302c46140703cf8586f2cd
"013c4c1111c7f729562407dbf90888af"	""	"97ac23a4cefb5aa13a345e5412cc8278"
"013d985539de67a0e53ad49127a8325b"	""	ee9fa138bcb98356af02ded8ee304068
"013ffe1c1b083ba850d5734f2a908162"	""	a6fa2c1c619b0fa156ba17f69a4be8c8
"0149af14f0ec1d141beb2fbc6be61f90"	""	"2f87adaef198def12f78996086298697"
"014d9b24547632889b6d0c755afaee89"	""	"288b44379601b1fcbed231b226f8b1b7"
"014de825f9ba1418a2f8cb45e4d66b25"	""	ccc6f35c5c42a3350e760e83472e6eb3
"0152c1f8b34d89f3dc2b67c57349f420"	""	"8bfaed6372699b9872526f3a84bd553b"
"0155adf2826b305e28f99fc99fdcef6c"	""	"4ef53ed254729d578db2be667329e270"
"016063f6faea993cda03bdc813c12209"	""	f0333a6fd06aa1e2240cfadfa80effe1
"01691fec13039b5d9be09efeb623f9ff"	""	bb71eaf3539df799333024a2e2a18557
"0169955e2bf618b63fc11c98e7bb21cc"	""	"80a9c772c0653a7af0ec0198247c3a31"
"016f6698f71d05da59d0c944832eda71"	""	b13de3c7296004bb6aaa4cab48dbc7fc
"016fd2aa537ba043ccc21ba3c6351c7a"	""	"4b4b5c23f4073538ecfcad8b45e31696"
"0170625fa7354b34b66a4ba98c5665b1"	""	f024876c2da067f9d7460c125294a093
"017580decaec974e986a63fbbb0bcc4d"	""	bfeb8658fe46358fe4c303ce98a37b76
"01795f555b6463f035d875c7642cb522"	""	"160cd327c5f1d8a02e57c40ec1ccbcce"
"017ab1fd426e0238744f164bcc00f9ec"	""	"536a2a1c7a9d1dad0b451e1f13332f93"
"017c13e7da6ee6770dcc92c28e97f508"	""	"4140aa14e1bfc052426d4c654abed314"
"0180d8d62e5a76b20a71871e3710e5c8"	""	d34c115237283890f48fef02b1eab67f
"01837b80b4f8f66ee166e1a0d628c7b2"	""	"6f0f5c810fb70c5b84d2f7259f3a1c61"
"01845c8ca8b3825cb661dc50d7cc2355"	""	cec3f7f5ad043186c909d1cc0b145037
"0186cbdcf400731e64598d377101981c"	""	a3268e3adca76ab4c23cbec8f51fdaeb
"018dd023904716067d1a12d13720d102"	""	adb845e01578b4cdc87f062b3fd89b45
"0190d138710f7e3a9da9a5c36386b7e0"	""	d680ce707f3a9ba3e0599cd34c20440c
"0192c28bc9f57727f934507606dcc58f"	""	"8a5ca154698f2cf6c6bea51794777e3c"
"019b3dc2407fd032f288cc0bf5c1d566"	""	"99e15b98215ad6cd11ab87585f2bc226"
"019d095439741737022ed3f4c66ba4df"	""	"309994aac392e2179a3939c0c114663a"
"01a0bfe37382b554903fdd17cdb3a62b"	""	"562ae851c2ea5467a738e6827bd3a92e"
"01a1c6858364cddbe23b0245459fb1e2"	""	dafdc239776ad2830bac4262548a6280
"01a2060ae831a1394e07914dbf31cc23"	""	"2f7a654ad3d53e5d509d0a27f4295a17"
"01a42ca0f71fa82f9f773e71f2ab1921"	""	"2db45e39d5eb26cc4434cff29f21136f"
"01a4be20882b62ee1cc9875929287435"	""	b7b0fce695f440e65ba4355f837d34eb
"01a4e132c69cbed3f1ff0df94bcac981"	""	e8af3075c4eb04162a8ff33c14529dd4
"01a73e2db0f3842471a66d7ec8467747"	""	"70e68b754337c016091f748bca3aaf23"
"01a7bd6a0c7a0e38334fbe9bcc4bb8d2"	""	be2ae35a3e6dbf534f0938419a1a5908
"01be247c9e135273986985117b0ce3fe"	""	"3fb3c85c2998458f2c98a8315343c3e7"
"01c16ea143b56f933f3ae6295ec13171"	""	e213bfac5f67e5b48f3af54785c249db
"01c3f69f645de60494cf5f1052361f3b"	""	c1abab6620caabfbab19501ca815e349
"01c9f2ebcf760e27e845862406d12b0b"	""	"3db706c76314732b5a759dd1c5795a50"
"01cb8d25926b7fd6a603c69d68a1f268"	""	ec7bbc8fdaf683d17700fa57e7c14fd2
"01cd4f360b273a5e44fee8238745c020"	""	c9808571970f8bfa40d771a176dad3e2
"01d6d489a13bb5e880c0b264dcb3254c"	""	"897b7bf74467e93d85ee0daf92ae0031"
"01e2731f4d9f87bac4e1094f91d826d7"	""	b018f0a65c8bd094f099d25c57621426
"01e398dfcac8758c4a63105f26b7f1e7"	""	b90ffaf0d1fd42615c6051b676e35064
"01e8196ea511a06e138a4d16bb91b868"	""	ab433406fffeda316526aa92b7f05c1c
"01ed9f886299131921d08551bb6d9bee"	""	aaa33c5fd4bfdb4c1dc14ef6cc5e96bf
"01f86c7fc44f2fb653cd6840403d0f8e"	""	"9e943e616b3715fe56b77271b1b175f4"
"01faab237ce714c31c43c93b6f0d0432"	""	e1b92239f0348367249bb589c53ffb82
"01fbf4bb55cce65ca1d3e20b1e2ddbb3"	""	"2fca8a6476331c7a79f9b950ca3dbd91"
"020079156ac264baef76e6534555bc15"	""	"2031a85cdc90bbcf013b77628c9a9dab"
"0203f54a28b65e86250d9a5faaa46fc4"	""	"99ac70d56db1cd57b7b2d08a30fa482b"
"02076dc183ca8c2b863936773f6d6215"	""	"12f77c89bccde38b6982fb6ee1c2b7c6"
"020cd3fd552b23eeb86548223e694078"	""	a0827073d3694d522077c1a9ce96df91
"020e1631132faaeccb10e3a91368899d"	""	"10b1cdf909af653e70b3fc1a88ca68be"
"021084ba367f7ea765a08dadc6c38e83"	""	edf3b5883efb6fcc54e83cd277f91cb3
"0213e81f0c6cf334ab3a0eba0a995e50"	""	"15b4a74ae0f90eef5c8f932b8fd1b95c"
"02141655f46d4c8230ccdb4f598f05f1"	""	"7e4f82d2ecb59b79f870890ff598b963"
"02142a1142e596c9c68c2dc0a04c7017"	""	"280063322cf164c6d0cdf56c0fec29f9"
"02142ffa3cbd619800f7254f868a3dd1"	""	"0bd2317d29fa2ba79d070cc3e625bf65"
"0215fa349cf8e79ca049e127c8673827"	""	ff221e4ce509a839568f4bb57420cee9
"021782329128c3f0ab5a93ba1a9dd713"	""	"06ae4d0990d0bedeeeb6a90a2d15604a"
"021ab95d31d71493293044b964fd7496"	""	f21b3ea077c2d6f7dbd1463a3a7b1f99
"021afbd421688014ca07056e38d3a87f"	""	"6de3d18a1c7e38e983bd9fe02dce406c"
"021dc2a210cd7c449d77d9699bce2707"	""	"5e06246bb4ba718281492bd4876c75fa"
"0223cc4ce96fd6df8405cd9061b28398"	""	ba2a5093a3bedf6eff7dff51794377cd
"022a6261c4ab2f1ebb74242f2c7ae2c7"	""	"11f3c453e6adf3632e9567e9e3c7ae98"
"02340ba1651c2bad8810e9e80ae05d1b"	""	"9fbcbba1f57014acafb6b2e1f6541b4a"
"02348c36d4621308ca96a36c646a5ee5"	""	"1662d4607094ad2f89b3543f29d0c286"
"0237f0adcdafeb5ebf56bec5cdf80538"	""	d5bf69bae564c1d97c80fdeaf68b0742
"023918fe6b6fb42b941339ff2dd1f58d"	""	"0c07ce46718cbbfa293d1ab466d04ef2"
"024053abdccd56da03daf930b8e21aa4"	""	"32d255983985c112761584675cf108e6"
"024297d02b8e00a7541b538b981ce3c4"	""	"4506c6c9bd04f2853bfbb34e50f6fc89"
"0244a32b87cffc085997f124df47e18e"	""	b14da89dd813ccc9eb028c2767df6cd7
"02456e614c7f15aa3474255a8e74fc60"	""	"76d323d1abcbb0532e298800c9bcb890"
"024840e709a581d224dec54a7132e2d8"	""	"7bdc040081b6fe39f310c0cd1b2f2270"
"0256be921488b50c5769abc500924d9b"	""	e98ba2c45d53da6cc2e99982eefb0311
"025a014fb652a37db94cd661fd9074d9"	""	"8aa098e611daa2ebe9557cf8a14a4412"
"0265b415ac7d5051cbb6863381daa1a2"	""	a1b61211f69c34f26ab32ba3eabf4d2d
"027160dc96e7eaf59c8a8feb9fe9ad0b"	""	"55dd7b97fe1eda0905c713a8cccfc667"
"027ec5c4109117fa5d51ae0bd232a7a0"	""	"494f5c3606106cfbc5a5025b98a16a4f"
"0283b32901fd46a5af1a387604cb7d17"	""	b9e1c9e97c0099e4ed730b81f4a43208
"028557e9bf804bdb1bc12bdcf78cc30a"	""	"64e0588f302f5652aaa583e9e2e2f3aa"
"02884c02ea03f5d36f96f4ea703fbd1e"	""	"03f067a73f5f756f67622ec032acff3c"
"029064aee531f985768784dd616d121c"	""	cc98e4b1053b3267794e6e70c9cd6d04
"02907fc167a8100cd42cc001b6c071fa"	""	"618bdb67159cd1eb56d49e761db64323"
"02948b02384e8db4ebe48db8094cd85b"	""	"9864054d77bc974cbe12bf0435696883"
"02951bb82afe6dfc32b9b3b0c3a1b552"	""	c76508030063fb954b1a23d71afa07e6
"029c5b9ec2f6a4678353e07a658fc064"	""	"5b8462eea9da9d70fdbdc7f19b29f1c0"
"029fe5b3f00e286e941fcc5fcd530200"	""	"8f247fa02f386ac8de3d2ef07e921501"
"02a0dc8f0dc090cedfde926da67b7a0d"	""	"334e1a24b66a12e81b819f0bba578171"
"02a4fff39ed51600a3bf0415ab0390ef"	""	"5b871018bb6523848aaf54f65f0679fe"
"02a862cd89b916cf2da7671d13e3d04a"	""	c122ac9fbff5898c642cf495c5cbebc8
"02a98f3cf4683637d273883bed50568d"	""	"3e6bdd42694fcb736d6163a249d15df9"
"02aafb3018e227d1fa72441e9324222e"	""	dd25745604b4c25816d13a0f2052a89f
"02ad116a6f9279da699fa11f82dfbb52"	""	"7a9d6f183b167387ec6b81e4e608cd70"
"02ad242c1927f07f4952a223ca904a7d"	""	ab049eef839b6427f7fcc7739b6b5f73
"02ae18c6eb583d6677b7965dfe705817"	""	c83b09d301900bffdda3a59d3aba25c3
"02ae5f6c087adedae9c3fa5c95e6e5da"	""	a029d9f722e3eb3caed1b085398260d3
"02afbdcf94ccc7ce9f754e19ba2740b1"	""	"817d59277eb44993dd2e2cc3364950ae"
"02b3327d680384c287abcab6ca02a722"	""	"4b5ce59f09232fe1e070afb55f042f7c"
"02bc97d3de22f27a8fe17476f3a4fb38"	""	"56074aba17af8de21c51e0c33d893574"
"02bd92a36d1fca0246e658281b6a827b"	""	"1094f85491e4caed2b8b94c9e1fc0540"
"02c319d5da91c045417399a73f215b91"	""	"546ba4244dd05ea863b9436b72fdafe4"
"02c3205dc871d6df16c9c5c3c37e453d"	""	c8c62a699891206a01361899f0f40e3e
"02c56b1902d6755ee36f581efe84606b"	""	"25377a5dd0656594f5efd2895ffbdfa7"
"02c762291079c38dc2ff1be54b4096af"	""	"4dfbd9504f36f72756029515a5d39cf0"
"02c97e82c444afab7a2e85c6f52d75ba"	""	"16072c083903bf7a3dec2799635a586b"
"02d3608a9979a7be40e342cc4b737253"	""	"582c4cf7a5050a3a254e8f685382a243"
"02d995362694206d112cfd0022b18fad"	""	"7f5aff4ab91b98b7dca0526cd3e6f062"
"02df068a8eb212ba4ef3585e5a9d0fb4"	""	"1ee50f73239b27fe1095831a1cc152e9"
"02e9255c456720886cfacbf5da5d47a4"	""	"2d65499a33e658979dcb5aca195092e9"
"02e986a58fd45b4b568482f482620ac2"	""	"5522cd58ef774982f07cc46fa2731715"
"02f09c094c8081ada3608c2521e6458c"	""	"7ca1d185a22a9c0ca0662fa13a758eed"
"02f3fab1b326ebdaf83a6313c65ac161"	""	"5647c9ebdddaec2c034f4389eba4cd64"
"02fc7600e149169e6a07cb034d2360b6"	""	c49eeb8dc816b53c20db21599b36501c
"03012322106b27b110e995f8201ff7e1"	""	"51556edfb424330b3ec48e841c9f1bee"
"030e195a516a30f25dd6b04c061aef80"	""	"114d7d540bdfbdc302da880b4e1260fa"
"030ed60fec24264e7fabda17a5897d66"	""	cb00d188f903dc81ab51ff8783ab3805
"030f66b4c09c35dc66f18d33113dd45c"	""	"2d2127ccdf179454dff939d3669994ad"
"031234f607d13aeb9500b07ac6ad5884"	""	"20eeb1d63676f45002f5f266a843c090"
"03123f55f82fd712a0282a3210e11a02"	""	"5eb7628a1891e8521935d17e5d75f3d7"
"0315f63a1bca86b3bb1e2c3f9a3b5087"	""	e9b0789e1b23683e95fef4b703c56726
"031de02267b4b91a80b0d81f707133b8"	""	ede8b220d8557595c977f1a0926fb49d
"032831ee7346768d54bd61fb774659bc"	""	"907d990a278a4054eaa8c03196bf927a"
"03286afaec02fd64a583abfdf3c504b3"	""	"8a2df50300b7fce2a8b200d87429474c"
"032b90a084b7aeb0f95ed6fe565fcbf0"	""	"7258b151090a1eebea465aba6a83b26e"
"032d89a0e7f8d45fde181d7dede7ee44"	""	"25e56d32878b7be541bae8f35518a947"
"032dd7a810c3a3ee7c871165c6750019"	""	"2f44023eba371e2600c90de71203a5d6"
"032eda31c601e42f6361775dc435d8d5"	""	c2c6c73e4ccce70700833379829c0c42
"033025d07fa153b143d729fd2caed2d5"	""	c10e67d2042f26dc00b345716061f546
"0330e3041e345801cae5a470e85baee4"	""	"3d6a35c636c1e5654b2e9352e09f801f"
"03328cbf89f43fe081b226ca7aa2567f"	""	"85c838fdf6942bccec1edc163a09a7e2"
"033447e06896a2b6f12c77e951bc57a7"	""	"54cbf43b18dcf10973e4ba6350469ea9"
"033597c1aa078ddf51810271759867d8"	""	ae41446bf769d701f6d00024a00c91c9
"0337a54e5ead6631ac39d410ab739280"	""	add0bb32e5231ce7e4e918865b88b0eb
"0338fc6a156c033ee5110a8b859bba25"	""	"4ce910784d10788d85d11d945ba9ddb1"
"0342e60e3c164bf95d9f4e051cc82fe5"	""	cc40d5ba9a94acc80e04f1836ce9845c
"0342faf437ffb7c328d1b360a2df02f8"	""	"9b8114945db21d6f2d19ae343aa19c38"
"034348d41dc4f07205310d9ef06a6287"	""	eb02a4503f47726dcd3ba3a68eb4e72c
"0344b912890c74e78a0963cefd4deab3"	""	d6b736dd4a7b168769fa1b9879c3776c
"034eb4bf06f0ec1a78aa37808bf76ee3"	""	fd69e6d5019c17b0df48a6f5c5abc1bd
"0351b3632597adbcdcfd68fd395b57f5"	""	"85757e4bfd69020ab1b62a5dd0c32fb7"
"0354d9fe7be910fbc9c77a409e2fd4d6"	""	d68b5dbcdbc1d590af42183ddae16bba
"03575fb78064a59a10c8b86f485fa5be"	""	"3c78523fcefc055165de0288c10a3189"
"035a1b7f22e17f0c314f9252358d2646"	""	f5b36f45555f0552f703a2407a33ffd8
"03642a2d7e6d4bc366ab7e8a85f80959"	""	fcd68317426a7a9d5ebed63f12a46704
"036a578a827734e1feecba706d1c8fa2"	""	f653eccece2dcb91a96150d946935079
"036bf9ab709f32d0743e65796c1b3d8d"	""	da30bbbfb8da5055d4d735d44a484506
"036ea4909341a0f395f8003c3822ac75"	""	d24376406443f0a5d7c026b03174240e
"037247940ff28519f24a9b00f01e5e4c"	""	"64b0f4ca7351c76524246978d44a86c4"
"037b321c2fcd5fc5819ab04a913ccb8b"	""	"363a7901ad2b712be9986eab0d9299fd"
"0384c97026aa67497c56801f5d2d0214"	""	"080f8e975f2e92d169c1deb9e9175bcd"
"03879021c94cf1d196311c0e1d124e0d"	""	b9dc500a0b9dff887f6e098956a6eb28
"038aafdc40b09ae233f227e3f0228c40"	""	"8d1ae183821158e9912a6566c3d310d4"
"038d7923122fe7ae8c96702df4c47d65"	""	a983603ec91f234b0e037f531cc728d4
"038f9252d950e056777bd0dcd86a06a7"	""	c0eac17ee14e1da7d5da55eb10871e75
"0390e6d09cec6e832ee9f5d9f1fc4630"	""	"018187cc0a74e69f516580d92d9e313e"
"03934ade525ba7e64beece2eb4420330"	""	"469bdf0a62ad56ed2b8490c1aab93185"
"03990acde6bf4bf5963d705a5338e9db"	""	"2836359346c6a519be8f85f8a4852bf8"
"039a901e7cf94437d686bd893e8d4c93"	""	a16c16264720229b9c6d8eb7063e4fa7
"03a0c5089e88094fd7d7eec4c656904f"	""	"574e6551650c1f8a2317427b5fb001a8"
"03a9b2617117ac43966c4a326dc0499f"	""	b2b6716cbb4ebf9c84efefa760129fb0
"03b7e6179a9d921fbda57834b6d6bbdb"	""	b1f28e3483aeec2246698d95b38ef311
"03c99b1abb6cfb5de46144c7487e1b40"	""	e42edf68363a829409bb194b3d3273a2
"03cfa0986cfa8c05dfc261ec5477e26d"	""	"176dcb252759e4ca1554ab7723932166"
"03d0112be52212649452a0fd87e80361"	""	"92f2eab5d78b130124fbd2d3119a5c3e"
"03d060f3069f03f87a99ddd9b0d6009b"	""	"787da75319b90a1165a60dcab7bc0255"
"03d08c1f2a8504b90f14ba8e5718b233"	""	"707969047c991e7cf74be8b318b61484"
"03de2651cd88c981887b957d0a66ab0e"	""	"3cd97586a6e43e9210042d9de904c6a3"
"03f1c56a93c2df058d16036c5272eb73"	""	ac126437bd7b29b405db2a7800d5d38f
"03f5f295f52d87803b1777d5651e9db5"	""	"9f54829fb576d8ea9bbc85817d98598f"
"0400350724bc8109badf83942b06f721"	""	ccc6861dda377acd1a20ba2d4403e0a7
"0401df67227fa2a31b2b5fa1ff33eb2e"	""	"5bcf2207ac7aba3ea669da76a0e23a43"
"0408ee49dfde7fe30ed6fe0a10713d09"	""	"4f1a9f711e52c1bd57c5080225f53c83"
"040919a752aaaaef1eadbeef678ad38b"	""	"771389e6c4c6cad839c5dad39626709c"
"040957383cad989e22e55731c7fab54b"	""	"493c0175ac4488946346b72dfeb86ee4"
"040bf547cb51a150492b9816c9489335"	""	"4b77f7f6c737c74f8492f8ff450d25dc"
"041d192d000c372a62700517c09a60b8"	""	"28c5593c7e88e7e19dbdbd4bff204542"
"04204b9833c7420a96367f0807d00cae"	""	b25697666e9e77e7fdbb7fdbe58cf275
"0424b38f67aaeb2889e568eac7f063b9"	""	"66e1263787444146f08e4e7b88a0ba94"
"0425da9fd8f5321b639813110a60c227"	""	"3c03ab5bb513619fe6adfaa45bc2b646"
"042aff7936d8c4a397e290f00158d631"	""	"83b5c7821a1009fa66c4fc607fb29c40"
"042c19be2d1df3158cc35dceb1b15e43"	""	d92aea004433e4d5479b41d8ffd9e303
"043803805e9e6edaf761cd94b73301b9"	""	"84503932fd25781b78a5c87726b03593"
"04401a4fe51003d680b22889b139f54b"	""	"99d274b911a050f77043f4e2fc6a4ffa"
"0443629da73b5b7506e0937335c3b082"	""	"38516ad0e0eb5ed41fb19c1eade99e8c"
"04441d5a416b5c185945c57fe73eafb5"	""	"52df094db1d2817d749ba4b38bb1ca6e"
"044be798dcb8adf9d2fae863db63fc12"	""	"41cc307c3bd3613022bcf18ff4c63148"
"0451fe802d8a77e4238f20df8260bdfc"	""	b6a7187b07c021717fcb2f202491d64f
"0454cff0678111b85e79065c45d55ea3"	""	b4351bf4007a632c9656598e12cc9246
"0457aea30e19ff8760f22158c18a70c0"	""	adb587a2b65f8c52134a8d3c126b965b
"045fd160d2a171c53dd59a31af4d0285"	""	f11b2ad227bc65e8fce3a26e581ab58d
"0462a4ca837c39f3506e4fc4f705a9f9"	""	"82c8136efe20568f613897d25c94504f"
"0463e68b950ea2083fb4d42f7e2ebc15"	""	be21165daa22ad2d60afbb496f1d6de3
"046714dc7e872d3b209b640fdddfc77b"	""	"4a5d2e4e79af7e54fc904e4cbbed1316"
"04714e477f6abbbd37acd2eae6932d5d"	""	"3fae0d2bec9097d1eb6949c29341a576"
"047646e9683b9bc232b1465f74055cd6"	""	"33c384bb8ddfdce86d82fee04dc2c7ac"
"047889cf4ab776b36a25136bfc1a5e21"	""	"453ab8bf7b086c3ba5c7e9923c65da02"
"04788a40109b48dd354a506aa186e930"	""	"94f6f904f7a457290999b226cff58933"
"0478cf1556945ff969211d49e7a177aa"	""	"141c534470d43c9aa4af73cd48f99f10"
"047b61cdf4ae7e6ba48d0c0cbd18e6d6"	""	"713194e08e722cbef3dff7388559c4d2"
"047c8be8b95f17af0f6de3c07e8ba369"	""	"1f556d5fb8bae79e704f06c868b13b0a"
"047d11c3eb6a9e1645a542654c58c798"	""	"87b8e25bb37821f4fca4f63110788916"
"047f1a2648800f0b4435a35df7abaca2"	""	"01fcd4f5e50196fab93f8e851bba1956"
"0480e467dad5090f6d6eca89866a86fa"	""	"77c6badf4abbff3b90fa6efb7ad25e61"
"0494f68907e07ed9bc34b8638ce5c2b1"	""	aa04bed95571a7f8801b8542bc1b0393
"04aa73c943e6fc6cb8b1bbefdeadd703"	""	"18b242c564d379556f9e559aff379fcd"
"04ac1f140a00774a9a829cf8d74abb92"	""	"945eeccaee48e200ef4c0c4ca0cbe55c"
"04afea51a0b070a7934d42933c88d829"	""	"38223af2a9ec0c03d27e620601d3df19"
"04b02cc370d225987fd16d05c62e45fc"	""	dc65c56ff9ce6d36a3eb07ec3b9cec15
"04b2a6388a1beb67f0b11d3ee257a7d4"	""	"9f665c2956f2e91d9fa5317f6f2a9f54"
"04b4e2423fc03fdea4d12fef67ed5cac"	""	"5f3c2aaaa379d3a17f986fd91975b7f9"
"04b8298a166ec4842ed67b03986743e3"	""	"393dcd002002b68916484a949b8c88a7"
