taxon_id,identification_id,taxon_order,taxon_authority
29174bda-9e08-4ff8-a878-e64991ea1121,d511a9a7-4867-4083-8d10-fe223242b6d8,1,
534af7a6-44f7-4cba-b446-0753cf0dd62e,e52247a3-275a-4181-aa52-1e9e76f2960d,1,
3b036ae9-3baf-4131-b4f1-024f5935740c,e52247a3-275a-4181-aa52-1e9e76f2960d,1,
7ce72840-3f2d-4262-acc3-f5244aaa4788,a2c84e57-c057-4374-914c-e3c293864b59,1,
534af7a6-44f7-4cba-b446-0753cf0dd62e,88030c85-8f1b-46e7-82c4-eec2828e4186,1,
456a1afd-884c-43a8-9761-70b74c508f35,96328464-29e9-477f-bfc6-dab857ecd8a2,1,
