agent_role_target_id;agent_role_target_type;agent_role_agent_id;agent_role_agent_name;agent_role_role;agent_role_began;agent_role_ended;agent_role_order
92d855ef-3a28-3bd2-dcfb-e271b1ba7f2f;ENTITY;92d855ef-3a28-3bd2-dcfb-e271b1ba7f2f;;hosting;;;1
